request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,sendPostRequest huaDao <:<:resp:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,timestamp,unknown
3882,3882,117,114,84,15,15,15,15,15,15,15,0,3,0,0,36,36,0,2023-09-04 06:42:41,0
3879,3879,27,15,3,6,6,6,6,6,6,6,0,0,0,0,36,36,0,2023-09-04 06:44:41,0
3912,3912,135,561,12,432,432,432,96,96,96,96,420,84,105,66,36,36,12,2023-09-04 06:46:41,9
3873,3873,552,1356,276,837,834,834,213,213,213,210,780,162,186,123,36,36,33,2023-09-04 06:48:41,3
3843,3843,1572,1728,1353,186,189,189,186,186,186,189,0,21,0,0,36,36,0,2023-09-04 06:50:41,0
3870,3870,27,9,3,3,3,3,3,3,3,3,0,3,0,0,36,36,0,2023-09-04 06:52:41,0
3888,3888,27,12,6,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-04 06:54:41,0
3888,3888,237,1044,15,816,813,813,177,177,177,174,798,162,195,132,36,36,21,2023-09-04 06:56:41,6
3870,3870,1509,2040,1227,558,561,561,237,237,237,240,402,102,96,57,36,36,24,2023-09-04 06:58:41,0
3912,3912,804,867,693,87,87,87,87,87,87,87,0,0,0,0,36,36,0,2023-09-04 07:00:41,0
3789,3789,51,21,3,9,9,9,9,9,9,9,0,3,0,0,36,36,0,2023-09-04 07:02:41,0
3885,3885,51,183,6,147,144,144,30,30,30,27,144,30,30,24,36,36,6,2023-09-04 07:04:41,0
3894,3894,273,1251,9,993,990,990,207,207,207,204,984,198,243,147,36,36,42,2023-09-04 07:06:41,6
3882,3882,2067,2358,1758,342,348,348,246,246,246,252,120,51,27,21,36,36,6,2023-09-04 07:08:41,0
3888,3888,483,531,387,72,72,72,72,72,72,72,0,12,0,0,36,36,0,2023-09-04 07:10:41,0
3783,3783,21,9,3,3,3,3,3,3,3,3,0,0,0,0,36,36,0,2023-09-04 07:12:41,0
3918,3918,108,375,12,285,282,282,63,63,63,60,276,54,72,42,36,36,6,2023-09-04 07:14:41,6
3873,3873,348,1257,93,933,936,936,195,195,195,198,924,186,219,147,36,36,39,2023-09-04 07:16:41,0
3885,3885,2049,2310,1731,288,288,288,288,288,288,288,0,42,0,0,36,36,0,2023-09-04 07:18:41,0
3870,3870,351,378,300,39,39,39,39,39,39,39,0,15,0,0,36,36,0,2023-09-04 07:20:41,0
3894,3894,63,69,21,24,24,24,24,24,24,24,0,3,0,0,36,36,0,2023-09-04 07:22:41,0
3810,3810,135,465,12,357,354,354,78,78,78,75,348,72,90,54,36,36,9,2023-09-04 07:24:41,9
3903,3903,420,1305,174,891,891,891,210,210,210,210,852,183,201,135,36,36,36,2023-09-04 07:26:41,3
3885,3885,1821,2088,1473,306,309,309,306,306,306,309,0,42,0,0,36,36,0,2023-09-04 07:28:41,0
3861,3861,684,777,576,99,99,99,99,99,99,99,0,9,0,0,36,36,0,2023-09-04 07:30:41,0
3876,3876,66,30,12,9,9,9,9,9,9,9,0,3,0,0,36,36,0,2023-09-04 07:32:41,0
3834,3834,69,204,15,150,147,147,39,39,39,36,138,30,30,24,36,36,6,2023-09-04 07:34:41,3
3882,3882,282,1236,18,975,975,975,198,198,198,198,972,192,240,150,36,36,36,2023-09-04 07:36:41,6
3909,3909,1773,2040,1482,312,315,315,240,240,240,243,90,54,21,15,36,36,3,2023-09-04 07:38:41,0
3870,3870,879,933,786,72,72,72,72,72,72,72,0,18,0,0,36,36,0,2023-09-04 07:40:41,0
3873,3873,69,66,30,18,18,18,18,18,18,18,0,6,0,0,36,36,0,2023-09-04 07:42:41,0
3822,3822,105,246,18,174,171,171,51,51,51,48,153,33,36,24,36,36,6,2023-09-04 07:44:41,3
3888,3888,252,1215,0,972,972,972,201,201,201,201,963,195,234,153,36,36,36,2023-09-04 07:46:41,6
3885,3885,1956,2202,1680,291,294,294,225,225,225,228,84,39,21,12,36,36,3,2023-09-04 07:48:41,0
3897,3897,825,909,678,114,114,114,114,114,114,114,0,18,0,0,36,36,0,2023-09-04 07:50:41,0
3888,3888,78,75,15,30,30,30,30,30,30,30,0,3,0,0,36,36,0,2023-09-04 07:52:41,0
3780,3780,54,36,12,12,12,12,12,12,12,12,0,3,0,0,36,36,0,2023-09-04 07:54:41,0
3894,3894,267,1233,9,978,975,975,204,204,204,201,966,195,237,159,36,36,30,2023-09-04 07:56:41,6
3906,3906,1401,1809,1128,432,432,432,243,243,243,243,237,66,54,33,36,36,15,2023-09-04 07:58:41,0
3861,3861,1311,1497,1083,204,207,207,204,204,204,207,0,12,0,0,36,36,0,2023-09-04 08:00:41,0
3903,3903,48,54,18,24,24,24,12,12,12,12,15,3,3,3,36,36,0,2023-09-04 08:02:41,0
3873,3873,69,45,9,18,18,18,18,18,18,18,0,0,0,0,36,36,0,2023-09-04 08:04:41,0
3795,3795,225,888,15,696,693,693,150,150,150,147,681,138,165,117,36,36,15,2023-09-04 08:06:41,6
3906,3906,1107,1695,789,648,651,651,234,234,234,237,519,120,126,72,36,36,30,2023-09-04 08:08:41,3
3885,3885,2103,2355,1824,264,264,264,264,264,264,264,0,39,0,0,36,36,0,2023-09-04 08:10:41,0
3867,3867,552,621,453,84,84,84,84,84,84,84,0,9,0,0,36,36,0,2023-09-04 08:12:41,0
3888,3888,39,21,9,6,6,6,6,6,6,6,0,3,0,0,36,36,0,2023-09-04 08:14:41,0
3801,3801,90,228,21,165,162,162,39,39,39,36,156,33,36,27,36,36,6,2023-09-04 08:16:41,3
3897,3897,291,1233,9,981,978,978,204,204,204,201,972,192,237,150,36,36,36,2023-09-04 08:18:41,6
3891,3891,1944,2241,1638,324,330,330,267,267,267,273,72,54,18,12,36,36,3,2023-09-04 08:20:41,0
3873,3873,1761,1917,1479,219,219,219,219,219,219,219,0,33,0,0,36,36,0,2023-09-04 08:22:41,0
3885,3885,213,243,153,45,45,45,45,45,45,45,0,6,0,0,36,36,0,2023-09-04 08:24:41,0
3810,3810,51,42,18,12,12,12,12,12,12,12,0,3,0,0,36,36,0,2023-09-04 08:26:41,0
3906,3906,141,510,6,399,396,396,87,87,87,84,390,78,99,60,36,36,12,2023-09-04 08:28:41,6
3876,3876,579,1398,315,849,849,849,201,201,201,201,810,168,192,129,36,36,33,2023-09-04 08:30:41,0
3870,3870,1932,2199,1596,300,303,303,300,300,300,303,0,57,0,0,36,36,0,2023-09-04 08:32:41,0
3888,3888,1851,2136,1506,315,315,315,315,315,315,315,0,36,0,0,36,36,0,2023-09-04 08:34:41,0
3840,3840,171,192,120,36,36,36,36,36,36,36,0,3,0,0,36,36,0,2023-09-04 08:36:41,0
3855,3855,96,75,39,18,18,18,18,18,18,18,0,6,0,0,36,36,0,2023-09-04 08:38:41,0
3900,3900,144,525,9,405,402,402,93,93,93,90,390,78,99,60,36,36,12,2023-09-04 08:40:41,9
3870,3870,480,1326,192,873,876,876,225,225,225,228,810,177,192,129,36,36,33,2023-09-04 08:42:41,3
3882,3882,2016,2244,1728,264,264,264,252,252,252,252,15,45,3,3,36,36,0,2023-09-04 08:44:41,0
3879,3879,1692,1950,1413,270,270,270,267,267,267,267,3,39,0,3,36,36,0,2023-09-04 08:46:41,0
3798,3798,75,57,27,15,15,15,15,15,15,15,0,0,0,0,36,36,0,2023-09-04 08:48:41,0
3897,3897,78,42,24,9,9,9,9,9,9,9,0,3,0,0,36,36,0,2023-09-04 08:50:41,0
3879,3879,204,753,24,570,564,564,141,141,141,135,534,114,126,87,36,36,15,2023-09-04 08:52:41,9
3894,3894,927,1638,591,771,777,777,240,240,240,246,666,141,165,102,36,36,30,2023-09-04 08:54:41,0
3888,3888,1800,2037,1509,264,264,264,264,264,264,264,0,33,0,0,36,36,0,2023-09-04 08:56:41,0
3831,3831,1668,1917,1329,294,294,294,294,294,294,294,0,30,0,0,36,36,0,2023-09-04 08:58:41,0
3870,3870,213,237,153,48,48,48,36,36,36,36,15,6,3,3,36,36,0,2023-09-04 09:00:41,0
3873,3873,153,108,69,18,18,18,18,18,18,18,0,0,0,0,36,36,0,2023-09-04 09:02:41,0
3882,3882,273,786,51,573,570,570,144,144,144,141,534,108,126,87,36,36,15,2023-09-04 09:04:41,9
3885,3885,816,1551,501,774,777,774,243,243,243,246,663,150,165,102,36,36,30,2023-09-04 09:06:41,18
3828,3828,1578,1818,1239,291,291,291,288,288,288,288,3,39,0,3,36,36,0,2023-09-04 09:08:41,0
3885,3885,1659,1968,1278,348,345,345,345,345,345,342,3,48,0,3,36,36,0,2023-09-04 09:10:41,0
3876,3876,1107,1245,918,162,165,165,162,162,162,165,0,18,0,0,36,36,0,2023-09-04 09:12:41,0
3888,3888,333,342,243,48,48,48,48,48,48,48,0,15,0,0,36,36,0,2023-09-04 09:14:41,0
3894,3894,99,99,24,42,39,39,36,36,36,33,6,9,0,3,36,36,0,2023-09-04 09:16:41,0
3801,3801,333,1245,24,963,960,951,216,216,216,213,924,195,231,150,36,36,30,2023-09-04 09:18:41,60
3882,3882,1599,2121,1245,543,549,546,321,321,321,327,276,90,63,42,36,36,15,2023-09-04 09:20:41,18
3882,3882,1773,2040,1398,321,321,321,321,321,321,321,0,24,0,0,36,36,0,2023-09-04 09:22:41,0
3888,3888,1770,1938,1476,228,228,228,228,228,228,228,0,30,0,0,36,36,0,2023-09-04 09:24:41,0
3885,3885,123,111,39,36,36,36,36,36,36,36,0,6,0,0,36,36,0,2023-09-04 09:26:41,0
3804,3804,150,225,39,117,117,117,69,69,69,69,60,15,12,0,36,36,12,2023-09-04 09:28:41,0
3873,3873,300,996,72,717,714,708,186,186,186,183,657,138,156,111,36,36,15,2023-09-04 09:30:41,45
3870,3870,948,1575,582,696,699,696,255,255,255,258,549,141,150,81,36,36,30,2023-09-04 09:32:41,45
3906,3906,1761,2013,1338,324,324,324,324,324,324,324,0,30,24,0,36,36,0,2023-09-04 09:34:41,48
3861,3861,1731,2031,1401,339,339,339,291,291,291,291,60,57,12,0,36,36,12,2023-09-04 09:36:41,0
3918,3918,1371,1524,1110,207,207,207,195,195,195,195,15,36,15,0,36,36,3,2023-09-04 09:38:41,24
3789,3789,195,237,57,96,96,96,84,84,84,84,15,15,3,3,36,36,0,2023-09-04 09:40:41,0
3882,3882,144,135,39,48,48,48,48,48,48,48,0,3,0,0,36,36,0,2023-09-04 09:42:41,0
3888,3888,354,1191,54,879,876,864,225,225,225,222,804,177,198,135,36,36,21,2023-09-04 09:44:41,78
3879,3879,1272,1770,927,564,567,561,258,258,258,261,378,96,93,54,36,36,24,2023-09-04 09:46:41,36
3840,3840,1440,1725,1065,339,333,333,327,327,327,321,15,24,3,0,36,36,3,2023-09-04 09:48:41,0
3885,3885,1770,1986,1416,282,288,288,282,282,282,288,0,39,0,0,36,36,0,2023-09-04 09:50:41,0
3867,3867,1269,1440,978,231,231,231,231,231,231,231,0,36,0,0,36,36,0,2023-09-04 09:52:41,0
3885,3885,231,195,63,66,66,66,66,66,66,66,0,12,0,0,36,36,0,2023-09-04 09:54:41,0
3795,3795,168,180,54,63,60,60,63,63,63,60,0,3,0,0,36,36,0,2023-09-04 09:56:41,0
3912,3912,405,1113,75,804,804,804,201,201,201,201,753,156,183,129,36,36,18,2023-09-04 09:58:41,9
3876,3876,1341,1992,921,705,708,699,345,345,345,348,441,132,108,63,36,36,27,2023-09-04 10:00:41,54
3870,3870,1947,2193,1533,330,330,330,330,330,330,330,0,48,0,0,36,36,0,2023-09-04 10:02:41,0
3888,3888,1929,2139,1548,294,294,294,294,294,294,294,0,21,0,0,36,36,0,2023-09-04 10:04:41,0
3807,3807,561,615,387,114,114,114,114,114,114,114,0,6,0,0,36,36,0,2023-09-04 10:06:41,0
3894,3894,696,729,546,96,96,96,84,84,84,84,15,18,3,3,36,36,0,2023-09-04 10:08:41,0
3882,3882,246,510,78,309,306,306,117,117,117,114,237,48,54,36,36,36,6,2023-09-04 10:10:41,6
3876,3876,426,1359,87,981,981,981,237,237,237,237,933,186,243,147,36,36,39,2023-09-04 10:12:41,24
3792,3792,1716,1998,1377,321,324,324,297,297,297,300,30,69,6,6,36,36,0,2023-09-04 10:14:41,0
3882,3882,1821,2220,1425,432,429,429,366,366,366,363,81,57,15,0,36,36,12,2023-09-04 10:16:41,6
3912,3912,1773,2109,1326,399,399,399,357,357,357,357,54,48,30,0,36,36,3,2023-09-04 10:18:41,42
3873,3873,1176,1377,894,240,243,243,240,240,240,243,0,45,0,0,36,36,0,2023-09-04 10:20:41,0
3867,3867,276,396,126,153,153,153,117,117,117,117,45,21,9,3,36,36,6,2023-09-04 10:22:41,0
3888,3888,180,189,81,60,60,60,48,48,48,48,15,9,3,3,36,36,0,2023-09-04 10:24:41,0
3885,3885,450,1275,93,894,891,891,258,258,258,255,795,171,192,138,36,36,15,2023-09-04 10:26:41,12
3813,3813,1098,1695,723,654,657,657,294,294,294,297,450,138,108,60,36,36,30,2023-09-04 10:28:41,0
3906,3906,1944,2166,1515,327,324,324,327,327,327,324,0,36,0,0,36,36,0,2023-09-04 10:30:41,0
3873,3873,1824,2049,1419,309,309,309,309,309,309,309,0,27,12,0,36,36,0,2023-09-04 10:32:41,24
3894,3894,1743,2034,1269,378,381,381,378,378,378,381,0,69,0,0,36,36,0,2023-09-04 10:34:41,0
3795,3795,237,210,78,60,60,60,60,60,60,60,0,6,12,0,36,36,0,2023-09-04 10:36:41,24
3894,3894,225,150,60,45,45,45,45,45,45,45,0,0,0,0,36,36,0,2023-09-04 10:38:41,0
3873,3873,327,831,60,561,558,555,153,153,153,150,504,102,156,81,36,36,15,2023-09-04 10:40:41,99
3891,3891,897,1677,498,855,858,858,291,291,291,294,708,165,174,111,36,36,30,2023-09-04 10:42:41,0
3888,3888,1881,2142,1494,330,330,330,318,318,318,318,15,45,3,3,36,36,0,2023-09-04 10:44:41,0
3804,3804,1665,1914,1284,321,321,321,309,309,309,309,15,30,3,0,36,36,3,2023-09-04 10:46:41,0
3885,3885,1707,1983,1278,351,351,351,351,351,351,351,0,57,0,0,36,36,0,2023-09-04 10:48:41,0
3873,3873,522,570,354,114,114,114,102,102,102,102,15,15,3,0,36,36,3,2023-09-04 10:50:41,0
3897,3897,228,159,57,51,51,51,51,51,51,51,0,6,0,0,36,36,0,2023-09-04 10:52:41,0
3885,3885,300,579,96,345,342,342,123,123,123,120,276,60,72,45,36,36,6,2023-09-04 10:54:41,6
3876,3876,405,1296,60,966,966,966,237,237,237,237,912,186,216,141,36,36,39,2023-09-04 10:56:41,3
3828,3828,1977,2265,1563,354,357,357,345,345,345,348,12,39,3,3,36,36,0,2023-09-04 10:58:41,0
3867,3867,1515,1764,1143,309,309,309,309,309,309,309,0,33,0,0,36,36,0,2023-09-04 11:00:41,0
3891,3891,1788,2052,1398,330,327,327,327,327,327,324,3,30,0,3,36,36,0,2023-09-04 11:02:41,0
3888,3888,1584,1758,1245,249,252,252,249,249,249,252,0,30,12,0,36,36,0,2023-09-04 11:04:41,24
3888,3888,195,249,63,102,99,99,84,84,84,81,21,21,3,0,36,36,6,2023-09-04 11:06:41,0
3903,3903,279,312,135,90,93,93,84,84,84,87,9,27,3,0,36,36,0,2023-09-04 11:08:41,0
3789,3792,462,1245,120,855,852,849,240,240,240,237,762,168,186,129,36,36,18,2023-09-04 11:10:41,27
3876,3876,1260,1902,840,696,699,699,339,339,339,342,444,123,105,63,36,36,27,2023-09-04 11:12:41,0
3888,3888,1980,2307,1530,396,396,396,381,381,381,381,18,18,3,3,36,36,3,2023-09-04 11:14:41,0
3885,3888,2070,2325,1554,390,387,387,384,384,384,381,3,63,0,0,36,36,0,2023-09-04 11:16:41,3
3918,3918,2271,2601,1737,435,438,438,423,423,423,426,15,57,3,0,36,36,3,2023-09-04 11:18:41,3
3798,3798,273,315,81,117,117,117,117,117,117,117,0,12,0,0,36,36,0,2023-09-04 11:20:41,0
3870,3870,369,402,120,144,144,144,132,132,132,132,15,21,3,0,36,36,3,2023-09-04 11:22:41,0
3885,3885,447,1017,165,642,639,639,192,192,192,189,561,126,132,93,36,36,15,2023-09-04 11:24:41,6
3885,3885,984,1752,561,834,837,837,324,324,324,327,639,150,159,96,36,36,30,2023-09-04 11:26:41,0
3903,3903,1764,2163,1293,477,477,477,381,381,381,381,120,60,36,3,36,36,21,2023-09-04 11:28:41,24
3798,3798,1809,2106,1392,357,357,357,357,357,357,357,0,45,0,0,36,36,0,2023-09-04 11:30:41,0
3885,3885,2202,2514,1671,444,444,444,396,396,396,396,60,63,12,0,36,36,12,2023-09-04 11:32:41,0
3882,3882,1911,2211,1434,387,387,387,387,387,387,387,0,48,0,0,36,36,0,2023-09-04 11:34:41,0
3885,3885,1554,1737,1161,288,288,288,288,288,288,288,0,42,0,0,36,36,0,2023-09-04 11:36:41,0
3816,3816,474,552,234,195,195,195,123,123,123,123,90,33,18,0,36,36,18,2023-09-04 11:38:41,0
3879,3879,363,396,156,126,126,126,114,114,114,114,15,12,3,0,36,36,0,2023-09-04 11:40:41,3
3879,3879,477,1260,129,846,843,843,228,228,228,225,771,159,210,129,36,36,21,2023-09-04 11:42:41,54
3888,3888,1305,1911,924,648,651,651,306,306,306,309,429,111,117,60,36,36,24,2023-09-04 11:44:41,24
3888,3888,2058,2451,1599,432,432,432,420,420,420,420,15,54,3,3,36,36,0,2023-09-04 11:46:41,0
3888,3888,1908,2286,1449,432,432,432,405,405,405,405,33,54,6,3,36,36,6,2023-09-04 11:48:41,0
3801,3801,2514,2850,1647,450,450,450,450,450,450,450,0,81,300,0,36,36,0,2023-09-04 11:50:41,600
3873,3873,2058,2328,1539,405,405,405,381,381,381,381,30,51,6,6,36,36,0,2023-09-04 11:52:41,0
3888,3888,519,783,279,330,330,330,162,162,162,162,210,54,48,36,36,36,0,2023-09-04 11:54:41,18
3888,3888,348,342,186,78,78,78,78,78,78,78,0,12,0,0,36,36,0,2023-09-04 11:56:41,0
3888,3888,438,870,183,504,501,501,165,165,165,162,423,90,105,60,36,36,18,2023-09-04 11:58:41,6
3885,3885,684,1464,318,879,882,882,234,234,234,237,807,165,192,129,36,36,33,2023-09-04 12:00:41,0
3795,3795,1899,2151,1416,366,366,366,366,366,366,366,0,33,0,0,36,36,0,2023-09-04 12:02:41,0
3897,3897,1989,2256,1539,357,357,357,357,357,357,357,0,48,0,0,36,36,0,2023-09-04 12:04:41,0
3876,3876,1890,2130,1488,321,321,321,321,321,321,321,0,21,0,0,36,36,0,2023-09-04 12:06:41,0
3909,3909,1902,2172,1470,351,351,351,351,351,351,351,0,45,0,0,36,36,0,2023-09-04 12:08:41,0
3882,3882,585,672,390,141,141,141,141,141,141,141,0,27,0,0,36,36,0,2023-09-04 12:10:41,0
3789,3789,186,189,42,90,90,90,54,54,54,54,45,12,9,0,36,36,9,2023-09-04 12:12:41,0
3888,3888,198,414,60,267,267,267,75,75,75,75,240,48,60,36,36,36,6,2023-09-04 12:14:41,6
3894,3894,402,1353,69,996,993,993,252,252,252,249,930,198,225,147,36,36,39,2023-09-04 12:16:41,3
3885,3885,2106,2385,1716,345,348,348,321,321,321,324,30,57,6,6,36,36,0,2023-09-04 12:18:41,0
3915,3915,2076,2337,1671,333,333,333,333,333,333,333,0,21,0,0,36,36,0,2023-09-04 12:20:41,0
3798,3798,1707,1929,1413,258,258,258,255,255,255,255,3,42,0,3,36,36,0,2023-09-04 12:22:41,0
3876,3876,1968,2265,1545,360,360,360,360,360,360,360,0,54,0,0,36,36,0,2023-09-04 12:24:41,0
3894,3894,462,486,345,69,69,69,69,69,69,69,0,12,0,0,36,36,0,2023-09-04 12:26:41,0
3894,3894,120,72,24,24,24,24,24,24,24,24,0,3,0,0,36,36,0,2023-09-04 12:28:41,0
3888,3888,300,597,78,378,375,375,123,123,123,120,318,69,81,51,36,36,6,2023-09-04 12:30:41,9
3783,3783,516,1356,123,951,951,951,246,246,246,246,882,180,210,138,36,36,39,2023-09-04 12:32:41,3
3876,3876,1764,2025,1380,312,315,315,312,312,312,315,0,42,12,0,36,36,0,2023-09-04 12:34:41,24
3879,3879,1755,2004,1404,300,300,300,300,300,300,300,0,27,0,0,36,36,0,2023-09-04 12:36:41,0
3900,3900,1809,2049,1449,300,300,300,300,300,300,300,0,27,0,0,36,36,0,2023-09-04 12:38:41,0
3882,3882,1440,1659,1137,261,261,261,261,261,261,261,0,27,0,0,36,36,0,2023-09-04 12:40:41,0
3879,3879,114,87,33,27,27,27,27,27,27,27,0,3,0,0,36,36,0,2023-09-04 12:42:41,0
3795,3795,123,90,27,30,30,30,30,30,30,30,0,0,0,0,36,36,0,2023-09-04 12:44:41,0
3885,3885,291,915,42,684,681,681,168,168,168,165,645,132,153,108,36,36,15,2023-09-04 12:46:41,9
3894,3894,1053,1653,726,672,672,672,228,228,228,228,555,120,138,81,36,36,30,2023-09-04 12:48:41,0
3891,3891,1698,1980,1287,345,348,348,345,345,345,348,0,51,0,0,36,36,0,2023-09-04 12:50:41,0
3792,3792,1842,2073,1485,294,294,294,294,294,294,294,0,24,0,0,36,36,0,2023-09-04 12:52:41,0
3888,3888,1893,2115,1443,339,339,339,327,327,327,327,15,48,3,0,36,36,3,2023-09-04 12:54:41,0
3885,3885,1788,2088,1407,339,339,339,339,339,339,339,0,57,0,0,36,36,0,2023-09-04 12:56:41,0
3900,3900,957,1068,678,195,195,195,195,195,195,195,0,18,0,0,36,36,0,2023-09-04 12:58:41,0
3885,3885,132,144,48,48,48,48,48,48,48,48,0,6,0,0,36,36,0,2023-09-04 13:00:41,0
3885,3885,144,123,63,30,30,30,30,30,30,30,0,15,0,0,36,36,0,2023-09-04 13:02:41,0
3819,3819,405,1254,30,972,966,966,210,210,210,204,948,192,231,156,36,36,30,2023-09-04 13:04:41,9
3861,3861,1446,1866,1050,501,507,507,303,303,303,309,252,84,60,33,36,36,15,2023-09-04 13:06:41,0
3897,3897,1830,2103,1407,342,342,342,342,342,342,342,0,33,12,0,36,36,0,2023-09-04 13:08:41,24
3882,3882,1905,2160,1524,318,318,318,318,318,318,318,0,54,0,0,36,36,0,2023-09-04 13:10:41,0
3882,3882,1638,1932,1203,366,366,366,363,363,363,363,3,72,0,3,36,36,0,2023-09-04 13:12:41,0
3795,3795,1581,1845,1245,300,300,300,297,297,297,297,3,24,0,3,36,36,0,2023-09-04 13:14:41,0
3885,3885,495,516,357,78,78,78,78,78,78,78,0,15,0,0,36,36,0,2023-09-04 13:16:41,0
3894,3894,111,84,30,27,27,27,27,27,27,27,0,0,0,0,36,36,0,2023-09-04 13:18:41,0
3897,3897,198,510,33,360,357,354,102,102,102,99,318,63,81,51,36,36,6,2023-09-04 13:20:41,24
3867,3867,501,1356,144,939,942,942,237,237,237,240,879,186,210,138,36,36,39,2023-09-04 13:22:41,3
3795,3795,1839,2115,1488,318,318,318,306,306,306,306,15,36,3,0,36,36,0,2023-09-04 13:24:41,3
3885,3885,1602,1923,1224,357,357,357,342,342,342,342,18,48,3,3,36,36,0,2023-09-04 13:26:41,3
3906,3906,1545,1797,1137,330,330,330,330,330,330,330,0,39,0,0,36,36,0,2023-09-04 13:28:41,0
3858,3858,1908,2199,1515,336,336,336,336,336,336,336,0,54,12,0,36,36,0,2023-09-04 13:30:41,24
3897,3897,1062,1131,777,177,177,177,165,165,165,165,15,27,15,0,36,36,3,2023-09-04 13:32:41,24
3888,3888,138,111,24,48,48,48,36,36,36,36,15,3,3,0,36,36,3,2023-09-04 13:34:41,0
3804,3804,144,213,27,123,120,120,51,51,51,48,90,24,33,12,36,36,6,2023-09-04 13:36:41,24
3894,3894,408,1338,51,1005,1002,1002,243,243,243,240,951,192,231,153,36,36,30,2023-09-04 13:38:41,9
3882,3882,1389,1737,1002,423,429,429,297,297,297,303,159,78,39,24,36,36,9,2023-09-04 13:40:41,0
3879,3879,2025,2247,1563,345,345,345,339,339,339,339,6,39,0,6,36,36,0,2023-09-04 13:42:41,0
3882,3882,1878,2115,1527,294,294,294,294,294,294,294,0,27,0,0,36,36,0,2023-09-04 13:44:41,0
3810,3810,1704,2016,1329,348,348,348,336,336,336,336,15,63,3,3,36,36,0,2023-09-04 13:46:41,0
3912,3912,513,525,291,126,126,126,102,102,102,102,30,15,9,6,36,36,0,2023-09-04 13:48:41,6
3870,3870,555,498,372,57,57,57,57,57,57,57,0,12,12,0,36,36,0,2023-09-04 13:50:41,24
3870,3870,231,405,33,273,270,270,78,78,78,75,243,57,72,36,36,36,6,2023-09-04 13:52:41,30
3885,3885,669,1671,132,1104,1104,1095,348,348,348,348,936,204,276,150,36,36,39,2023-09-04 13:54:41,144
3885,3885,1605,1860,1188,345,348,348,321,321,321,324,30,57,6,6,36,36,0,2023-09-04 13:56:41,0
3840,3840,1809,2049,1395,327,327,327,324,324,324,324,3,42,0,3,36,36,0,2023-09-04 13:58:41,0
3867,3867,1803,2082,1440,321,321,321,321,321,321,321,0,48,0,0,36,36,0,2023-09-04 14:00:41,0
3858,3858,1758,2007,1380,315,315,315,312,312,312,312,3,57,0,3,36,36,0,2023-09-04 14:02:41,0
3903,3903,441,519,285,117,117,117,117,117,117,117,0,30,0,0,36,36,0,2023-09-04 14:04:41,0
3798,3798,375,444,147,147,147,147,147,147,147,147,0,15,0,0,36,36,0,2023-09-04 14:06:41,0
3894,3894,438,882,153,507,504,504,192,192,192,189,393,90,111,60,36,36,12,2023-09-04 14:08:41,30
3888,3888,951,1878,438,1026,1029,1029,381,381,381,384,807,171,192,129,36,36,33,2023-09-04 14:10:41,0
3882,3882,1926,2178,1494,342,342,342,342,342,342,342,0,42,0,0,36,36,0,2023-09-04 14:12:41,0
3885,3885,1923,2193,1473,360,360,360,360,360,360,360,0,48,0,0,36,36,0,2023-09-04 14:14:41,0
3879,3879,2268,2616,1767,435,435,435,411,411,411,411,30,54,6,6,36,36,0,2023-09-04 14:16:41,0
3828,3828,630,618,402,108,108,108,108,108,108,108,0,15,0,0,36,36,0,2023-09-04 14:18:41,0
3894,3894,213,204,84,66,66,66,54,54,54,54,15,12,3,3,36,36,0,2023-09-04 14:20:41,0
3861,3861,276,483,69,288,282,279,123,123,123,117,201,54,48,36,36,36,6,2023-09-04 14:22:41,18
3885,3885,447,1437,63,1044,1047,1047,261,261,261,264,981,201,264,150,36,36,36,2023-09-04 14:24:41,57
3888,3888,1995,2301,1569,381,384,384,345,345,345,348,45,45,9,6,36,36,3,2023-09-04 14:26:41,0
3804,3804,1896,2169,1464,354,354,351,351,351,351,351,0,33,0,0,36,36,0,2023-09-04 14:28:41,12
3876,3876,1737,1926,1257,336,336,336,333,333,333,333,3,39,0,3,36,36,0,2023-09-04 14:30:41,0
3894,3894,1761,1992,1308,348,348,348,336,336,336,336,15,57,3,3,36,36,0,2023-09-04 14:32:41,0
3882,3882,1176,1257,837,210,210,210,210,210,210,210,0,33,0,0,36,36,0,2023-09-04 14:34:41,0
