get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
10845,10845,10845,10845,4086,123,477,333,123,123,331,331,123,316,123,123,144,4086,123,477,144,27,27,14,3,2,3,3,3,2,2,2,1,2023-11-04 15:28:00,1
10793,10793,10796,10793,4072,121,385,332,121,121,307,307,121,293,121,121,53,4072,121,385,53,26,26,14,2,2,2,2,2,2,2,2,0,2023-11-04 15:30:00,0
10819,10819,10816,10819,4084,106,387,330,106,106,314,314,106,299,106,106,57,4084,106,387,57,27,27,15,3,3,3,3,3,2,2,2,0,2023-11-04 15:32:00,0
10766,10766,10769,10766,4071,110,375,331,110,110,310,310,110,303,110,110,44,4071,110,375,44,29,29,7,5,5,5,5,5,2,2,2,0,2023-11-04 15:34:00,0
10756,10756,10754,10756,4058,116,382,332,116,116,308,308,116,303,116,116,50,4058,116,382,50,26,26,5,2,2,2,2,2,2,2,2,0,2023-11-04 15:36:00,0
10777,10777,10776,10777,4076,124,377,327,124,124,313,313,124,308,124,124,50,4076,124,377,50,27,27,5,3,3,3,3,3,2,2,2,0,2023-11-04 15:38:00,0
10803,10803,10803,10803,4076,115,380,335,115,115,317,317,115,303,115,115,45,4076,115,380,45,29,29,14,5,5,5,5,5,2,2,2,0,2023-11-04 15:40:00,0
10774,10774,10774,10774,4076,118,486,324,118,118,308,308,118,299,118,118,162,4076,118,486,162,26,26,9,2,2,2,2,2,2,2,2,0,2023-11-04 15:42:00,0
10810,10810,10812,10810,4093,103,373,316,103,103,319,319,103,307,103,103,57,4093,103,373,57,27,27,11,3,3,3,3,3,2,2,2,1,2023-11-04 15:44:00,0
10715,10715,10713,10715,4049,118,364,316,118,118,319,319,118,314,118,118,48,4049,118,364,48,26,26,4,2,2,2,2,2,2,2,2,1,2023-11-04 15:46:00,0
10867,10867,10869,10867,4096,120,497,337,120,120,314,314,120,304,120,120,160,4096,120,497,160,29,29,10,5,4,5,5,5,2,2,2,0,2023-11-04 15:48:00,1
10424,10424,10422,10424,3986,83,355,307,83,83,299,299,83,288,83,83,48,3986,83,355,48,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 15:50:00,0
10350,10350,10352,10350,4075,48,420,262,48,48,249,249,48,236,48,48,158,4075,48,420,158,27,27,11,3,2,3,3,3,2,2,2,2,2023-11-04 15:52:00,1
10323,10323,10322,10323,4063,47,309,260,47,47,252,252,47,237,47,47,49,4063,47,309,49,26,26,14,2,2,2,2,2,2,2,2,1,2023-11-04 15:54:00,0
10337,10337,10337,10337,4071,48,316,264,48,48,249,249,48,237,48,48,52,4071,48,316,52,29,29,12,5,5,5,5,5,2,2,2,0,2023-11-04 15:56:00,0
10305,10305,10305,10305,4065,45,297,261,45,45,245,245,45,236,45,45,36,4065,45,297,36,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-04 15:58:00,0
10328,10328,10327,10328,4074,48,306,262,48,48,244,244,48,238,48,48,44,4074,48,306,44,26,26,6,2,2,2,2,2,2,2,2,0,2023-11-04 16:00:00,0
10343,10343,10344,10343,4083,48,409,262,48,48,247,247,48,237,48,48,147,4083,48,409,147,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 16:02:00,0
10349,10349,10348,10349,4088,48,297,264,48,48,248,248,48,238,48,48,33,4088,48,297,33,29,29,10,5,5,5,5,5,2,2,2,0,2023-11-04 16:04:00,0
10312,10312,10313,10312,4076,48,293,262,48,48,240,240,48,236,48,48,31,4076,48,293,31,26,26,4,2,2,2,2,2,2,2,2,0,2023-11-04 16:06:00,0
10357,10357,10356,10357,4084,48,311,262,48,48,250,250,48,237,48,48,49,4084,48,311,49,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-04 16:08:00,0
10307,10307,10308,10307,4069,48,311,263,48,48,244,244,48,236,48,48,48,4069,48,311,48,28,28,8,4,4,4,4,4,2,2,2,0,2023-11-04 16:10:00,0
10345,10345,10345,10345,4080,48,312,262,48,48,242,242,48,237,48,48,50,4080,48,312,50,27,27,5,3,2,3,3,3,2,2,2,0,2023-11-04 16:12:00,1
10352,10352,10351,10352,4085,48,313,261,48,48,242,242,48,238,48,48,52,4085,48,313,52,26,26,4,2,2,2,2,2,2,2,2,0,2023-11-04 16:14:00,0
10347,10347,10347,10347,4080,48,306,263,48,48,244,244,48,237,48,48,43,4080,48,306,43,27,27,7,3,2,3,3,3,2,2,2,0,2023-11-04 16:16:00,1
10322,10322,10323,10322,4075,48,299,265,48,48,248,248,48,237,48,48,34,4075,48,299,34,29,29,11,5,5,5,5,5,2,2,2,0,2023-11-04 16:18:00,0
10349,10349,10349,10349,4073,48,314,260,48,48,250,250,48,238,48,48,54,4073,48,314,54,26,26,12,2,2,2,2,2,2,2,2,0,2023-11-04 16:20:00,0
10296,10296,10296,10296,4058,48,397,262,48,48,246,246,48,236,48,48,135,4058,48,397,135,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 16:22:00,0
10317,10317,10317,10317,4069,48,306,261,48,48,247,247,48,237,48,48,45,4069,48,306,45,26,26,10,2,2,2,2,2,2,2,2,0,2023-11-04 16:24:00,0
10331,10331,10330,10331,4068,48,314,263,48,48,244,244,48,236,48,48,51,4068,48,314,51,29,29,8,5,5,5,5,5,2,2,2,0,2023-11-04 16:26:00,0
10336,10336,10337,10336,4077,48,409,263,48,48,241,241,48,237,48,48,146,4077,48,409,146,27,27,4,3,3,3,3,3,2,2,2,0,2023-11-04 16:28:00,0
10398,10398,10397,10398,4106,48,311,262,48,48,248,248,48,238,48,48,49,4106,48,311,49,26,26,10,2,2,2,2,2,2,2,2,0,2023-11-04 16:30:00,0
10377,10377,10377,10377,4094,47,416,265,47,47,253,253,47,238,47,47,151,4094,47,416,151,29,29,15,5,5,5,5,5,2,2,2,0,2023-11-04 16:32:00,0
10248,10248,10249,10248,4047,45,305,260,45,45,240,240,45,235,45,45,45,4047,45,305,45,26,26,4,2,2,2,2,2,2,2,2,1,2023-11-04 16:34:00,2
10340,10340,10339,10340,4071,48,318,263,48,48,243,243,48,238,48,48,55,4071,48,318,55,27,27,4,3,2,3,3,3,2,2,2,1,2023-11-04 16:36:00,1
10350,10350,10352,10350,4079,48,414,261,48,48,242,242,48,237,48,48,153,4079,48,414,153,27,27,5,3,2,3,3,3,2,2,2,0,2023-11-04 16:38:00,1
10269,10269,10267,10269,4041,48,305,262,48,48,243,243,48,236,48,48,43,4041,48,305,43,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-04 16:40:00,0
10358,10358,10359,10358,4089,48,309,263,48,48,241,241,48,237,48,48,46,4089,48,309,46,27,27,4,3,3,3,3,3,2,2,2,0,2023-11-04 16:42:00,0
10309,10309,10309,10309,4068,48,298,260,48,48,243,243,48,237,48,48,38,4068,48,298,38,26,26,6,2,2,2,2,2,2,2,2,0,2023-11-04 16:44:00,0
10381,10381,10380,10380,4095,48,314,263,48,48,246,246,48,238,48,48,51,4095,48,314,51,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-04 16:46:00,0
10353,10353,10353,10354,4084,48,305,265,48,48,246,246,48,237,48,48,40,4084,48,305,40,29,29,9,5,5,5,5,5,2,2,2,0,2023-11-04 16:48:00,0
10357,10357,10357,10357,4088,48,306,262,48,48,246,246,48,237,48,48,44,4088,48,306,44,26,26,9,2,2,2,2,2,2,2,2,0,2023-11-04 16:50:00,0
10299,10299,10300,10299,4053,48,305,260,48,48,251,251,48,238,48,48,45,4053,48,305,45,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-04 16:52:00,0
10325,10325,10325,10325,4068,48,313,264,48,48,244,244,48,236,48,48,49,4068,48,313,49,29,29,8,5,5,5,5,5,2,2,2,0,2023-11-04 16:54:00,0
10354,10354,10354,10354,4080,48,307,261,48,48,249,249,48,238,48,48,46,4080,48,307,46,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 16:56:00,0
10298,10298,10299,10298,4058,48,312,260,48,48,248,248,48,235,48,48,52,4058,48,312,52,26,26,12,2,2,2,2,2,2,2,2,1,2023-11-04 16:58:00,0
10329,10329,10327,10329,4071,48,301,262,48,48,248,248,48,238,48,48,39,4071,48,301,39,27,27,10,3,2,3,3,3,2,2,2,0,2023-11-04 17:00:00,1
10318,10318,10318,10318,4070,48,405,264,48,48,247,247,48,236,48,48,141,4070,48,405,141,29,29,10,5,4,5,5,5,2,2,2,1,2023-11-04 17:02:00,2
10359,10359,10359,10360,4088,48,298,262,48,48,254,254,48,237,48,48,36,4088,48,298,36,26,26,17,2,2,2,2,2,2,2,2,0,2023-11-04 17:04:00,1
10331,10331,10332,10331,4078,47,302,262,47,47,245,245,47,238,47,47,40,4078,47,302,40,27,27,7,3,2,3,3,3,2,2,2,0,2023-11-04 17:06:00,1
10346,10346,10345,10346,4078,47,311,262,47,47,248,248,47,237,47,47,49,4078,47,311,49,27,27,10,3,3,3,3,3,2,2,2,1,2023-11-04 17:08:00,0
10350,10350,10351,10350,4085,48,304,265,48,48,246,246,48,237,48,48,39,4085,48,304,39,29,29,9,5,4,5,5,5,2,2,2,0,2023-11-04 17:10:00,1
10310,10310,10311,10310,4069,46,301,261,46,46,240,240,46,237,46,46,40,4069,46,301,40,27,27,3,3,3,3,3,3,2,2,2,0,2023-11-04 17:12:00,0
10323,10323,10322,10323,4067,48,305,260,48,48,244,244,48,237,48,48,45,4067,48,305,45,26,26,7,2,2,2,2,2,2,2,2,0,2023-11-04 17:14:00,2
10381,10381,10382,10381,4091,48,318,266,48,48,249,249,48,237,48,48,52,4091,48,318,52,30,30,11,6,6,6,6,6,2,2,2,1,2023-11-04 17:16:00,0
10332,10332,10331,10332,4077,48,349,263,48,48,249,249,48,238,48,48,86,4077,48,349,35,27,27,9,2,2,2,3,3,2,2,2,2,2023-11-04 17:18:00,52
10339,10339,10339,10339,4078,48,305,263,48,48,242,242,48,236,48,48,42,4078,48,305,42,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-04 17:20:00,0
10327,10327,10328,10327,4071,48,411,261,48,48,247,247,48,237,48,48,150,4071,48,411,150,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 17:22:00,0
10263,10263,10262,10263,4052,48,302,263,48,48,243,243,48,236,48,48,39,4052,48,302,39,29,29,6,5,5,5,5,5,2,2,2,1,2023-11-04 17:24:00,0
10330,10330,10331,10330,4080,48,300,262,48,48,241,241,48,237,48,48,38,4080,48,300,38,26,26,4,2,2,2,2,2,2,2,2,0,2023-11-04 17:26:00,0
10315,10315,10313,10315,4055,48,407,261,48,48,251,251,48,236,48,48,146,4055,48,407,146,27,27,15,3,2,3,3,3,2,2,2,0,2023-11-04 17:28:00,3
10338,10338,10338,10338,4076,48,306,261,48,48,251,251,48,237,48,48,45,4076,48,306,45,27,27,14,3,3,3,3,3,2,2,2,0,2023-11-04 17:30:00,0
10316,10316,10317,10316,4070,48,303,265,48,48,242,242,48,238,48,48,38,4070,48,303,38,29,29,4,5,4,5,5,5,2,2,2,0,2023-11-04 17:32:00,1
10326,10326,10325,10326,4073,48,305,261,48,48,241,241,48,237,48,48,44,4073,48,305,44,27,27,4,3,3,3,3,3,2,2,2,0,2023-11-04 17:34:00,2
10328,10328,10329,10328,4069,48,306,262,48,48,247,247,48,236,48,48,44,4069,48,306,44,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 17:36:00,0
10357,10357,10357,10357,4080,48,329,265,48,48,248,248,48,238,48,48,64,4080,48,329,64,30,30,10,6,6,6,6,6,2,2,2,0,2023-11-04 17:38:00,0
10331,10331,10331,10331,4069,48,309,261,48,48,248,248,48,237,48,48,48,4069,48,309,48,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 17:40:00,0
10349,10349,10348,10349,4079,48,314,262,48,48,244,244,48,237,48,48,52,4079,48,314,52,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-04 17:42:00,0
10401,10401,10401,10401,4106,47,316,264,47,47,244,244,47,239,47,47,52,4106,47,316,52,27,27,5,3,3,3,3,3,2,2,2,0,2023-11-04 17:44:00,0
10314,10314,10315,10314,4062,47,316,263,47,47,246,246,47,236,47,47,53,4062,47,316,53,29,29,10,5,5,5,5,5,2,2,2,0,2023-11-04 17:46:00,0
10224,10224,10224,10224,4036,46,299,258,46,46,240,240,46,235,46,46,41,4036,46,299,41,25,25,5,2,2,2,2,2,2,2,2,0,2023-11-04 17:48:00,0
10339,10339,10338,10339,4072,48,308,262,48,48,247,247,48,238,48,48,46,4072,48,308,46,27,27,9,3,2,3,3,3,2,2,2,0,2023-11-04 17:50:00,3
10315,10315,10315,10315,4075,48,291,262,48,48,242,242,48,236,48,48,29,4075,48,291,29,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-04 17:52:00,0
10338,10338,10338,10338,4069,48,316,264,48,48,251,251,48,237,48,48,52,4069,48,316,52,29,29,14,5,4,5,5,5,2,2,2,0,2023-11-04 17:54:00,1
10344,10344,10344,10344,4077,48,309,262,48,48,248,248,48,237,48,48,47,4077,48,309,47,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-04 17:56:00,0
10333,10333,10336,10333,4073,48,411,261,48,48,245,245,48,238,48,48,150,4073,48,411,150,26,26,7,2,2,2,2,2,2,2,2,0,2023-11-04 17:58:00,0
10391,10391,10388,10391,4100,48,313,266,48,48,250,250,48,237,48,48,47,4100,48,313,47,30,30,13,6,6,6,6,6,2,2,2,0,2023-11-04 18:00:00,0
10316,10316,10316,10317,4071,48,303,261,48,48,243,243,48,238,48,48,42,4071,48,303,42,26,26,4,2,2,2,2,2,2,2,2,1,2023-11-04 18:02:00,1
10360,10360,10361,10360,4090,48,309,263,48,48,247,247,48,236,48,48,46,4090,48,309,46,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-04 18:04:00,0
10351,10351,10350,10351,4086,48,298,263,48,48,248,248,48,238,48,48,35,4086,48,298,35,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 18:06:00,0
10340,10340,10340,10340,4084,48,307,265,48,48,240,240,48,237,48,48,42,4084,48,307,42,29,29,3,5,5,5,5,5,2,2,2,0,2023-11-04 18:08:00,0
10371,10371,10372,10371,4096,48,306,263,48,48,245,245,48,238,48,48,43,4096,48,306,43,27,27,7,2,2,2,2,2,2,2,2,0,2023-11-04 18:10:00,0
10347,10347,10346,10347,4073,48,314,261,48,48,253,253,48,237,48,48,53,4073,48,314,53,27,27,16,3,2,3,3,3,2,2,2,0,2023-11-04 18:12:00,1
10301,10301,10301,10301,4060,48,315,260,48,48,246,246,48,236,48,48,55,4060,48,315,55,26,26,10,3,3,3,3,3,2,2,2,0,2023-11-04 18:14:00,0
10360,10360,10360,10360,4089,48,307,266,48,48,245,245,48,237,48,48,41,4089,48,307,41,29,29,8,5,4,5,5,5,2,2,2,0,2023-11-04 18:16:00,1
10310,10310,10310,10310,4065,47,303,262,47,47,248,248,47,237,47,47,41,4065,47,303,41,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-04 18:18:00,0
10328,10328,10328,10328,4074,47,304,260,47,47,249,249,47,237,47,47,44,4074,47,304,44,26,26,12,2,2,2,2,2,2,2,2,0,2023-11-04 18:20:00,0
10350,10350,10351,10350,4083,48,410,266,48,48,247,247,48,237,48,48,144,4083,48,410,144,30,30,10,6,6,6,6,6,2,2,2,0,2023-11-04 18:22:00,0
10374,10374,10373,10374,4091,48,314,262,48,48,249,249,48,238,48,48,52,4091,48,314,52,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 18:24:00,0
10331,10331,10332,10331,4075,46,305,263,46,46,242,242,46,237,46,47,42,4075,46,305,42,27,27,5,3,3,3,3,3,2,2,2,0,2023-11-04 18:26:00,0
10317,10317,10316,10317,4065,48,397,261,48,48,249,249,48,237,48,47,136,4065,48,397,136,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-04 18:28:00,0
10350,10350,10350,10350,4088,48,301,265,48,48,248,248,48,238,48,48,36,4088,48,301,36,29,29,10,5,5,5,5,5,2,2,2,0,2023-11-04 18:30:00,0
10401,10401,10401,10401,4108,48,304,263,48,48,246,246,48,237,48,48,41,4108,48,304,41,26,26,9,2,2,2,2,2,2,2,2,0,2023-11-04 18:32:00,0
10341,10341,10342,10341,4079,48,304,262,48,48,252,252,48,239,48,48,42,4079,48,304,42,27,27,13,3,2,3,3,3,2,2,2,0,2023-11-04 18:34:00,1
10349,10349,10348,10349,4087,48,308,263,48,48,244,244,48,237,48,48,45,4087,48,308,45,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-04 18:36:00,2
10234,10234,10234,10234,4035,48,299,261,48,48,245,245,48,234,48,48,38,4035,48,299,38,29,29,11,5,4,5,5,5,2,2,2,0,2023-11-04 18:38:00,1
10341,10341,10341,10341,4077,48,305,263,48,48,248,248,48,239,48,48,42,4077,48,305,42,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-04 18:40:00,0
10357,10357,10358,10357,4079,48,416,261,48,48,247,247,48,237,48,48,155,4079,48,416,155,26,26,10,2,2,2,2,2,2,2,2,0,2023-11-04 18:42:00,2
10352,10352,10352,10352,4083,48,314,265,48,48,245,245,48,237,48,48,49,4083,48,314,49,30,30,8,6,6,6,6,6,2,2,2,0,2023-11-04 18:44:00,0
10326,10326,10326,10326,4068,48,311,261,48,48,246,246,48,238,48,48,50,4068,48,311,50,26,26,8,2,2,2,2,2,2,2,2,0,2023-11-04 18:46:00,0
10319,10319,10318,10319,4072,48,397,262,48,48,242,242,48,236,48,48,135,4072,48,397,135,27,27,5,3,3,3,3,3,2,2,2,1,2023-11-04 18:48:00,0
10312,10312,10312,10312,4063,48,302,262,48,48,244,244,48,237,48,48,40,4063,48,302,40,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-04 18:50:00,0
10394,10394,10394,10394,4106,48,411,265,48,48,245,245,48,238,48,48,146,4106,48,411,146,29,29,7,5,5,5,5,5,2,2,2,0,2023-11-04 18:52:00,0
10346,10346,10346,10346,4076,48,311,262,48,48,245,245,48,237,48,48,49,4076,48,311,49,26,26,8,2,2,2,2,2,2,2,2,0,2023-11-04 18:54:00,0
10350,10350,10351,10350,4086,47,311,262,47,47,244,244,47,237,47,47,49,4086,47,311,49,27,27,7,3,2,3,3,3,2,2,2,0,2023-11-04 18:56:00,1
10334,10334,10334,10334,4071,47,411,262,47,47,250,250,47,237,47,47,149,4071,47,411,149,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-04 18:58:00,0
10321,10321,10321,10321,4066,48,303,263,48,48,247,247,48,237,48,48,40,4066,48,303,40,29,29,10,5,4,5,5,5,2,2,2,0,2023-11-04 19:00:00,3
10332,10332,10331,10332,4083,48,303,262,48,48,244,244,48,237,48,48,41,4083,48,303,41,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-04 19:02:00,0
10266,10266,10269,10266,4053,46,303,260,46,46,244,244,46,236,46,46,43,4053,46,303,43,26,26,7,2,2,2,2,2,2,2,2,1,2023-11-04 19:04:00,0
10336,10336,10333,10336,4068,48,315,266,48,48,245,245,48,237,48,48,49,4068,48,315,49,30,30,8,6,6,6,6,6,2,2,2,0,2023-11-04 19:06:00,0
10358,10358,10360,10358,4091,48,403,261,48,48,245,245,48,237,48,48,142,4091,48,403,142,26,26,8,2,2,2,2,2,2,2,2,0,2023-11-04 19:08:00,0
10331,10331,10329,10331,4070,48,308,262,48,48,247,247,48,237,48,48,46,4070,48,308,46,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 19:10:00,0
10285,10285,10286,10285,4053,48,299,261,48,48,243,243,48,237,48,48,38,4053,48,299,38,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-04 19:12:00,0
10341,10341,10341,10341,4083,48,303,265,48,48,240,240,48,236,48,48,38,4083,48,303,38,29,29,4,5,5,5,5,5,2,2,2,0,2023-11-04 19:14:00,0
10382,10382,10382,10382,4102,48,302,262,48,48,249,249,48,240,48,48,40,4102,48,302,40,26,26,9,2,2,2,2,2,2,2,2,0,2023-11-04 19:16:00,0
10386,10386,10385,10386,4093,48,373,264,48,48,248,248,48,237,48,48,109,4093,48,373,58,28,28,11,3,2,3,4,4,2,2,2,0,2023-11-04 19:18:00,55
10369,10369,10369,10369,4095,48,302,263,48,48,243,243,48,238,48,48,39,4095,48,302,39,27,27,4,3,3,3,3,3,2,2,2,1,2023-11-04 19:20:00,0
10317,10317,10318,10317,4069,48,302,265,48,48,248,248,48,237,48,48,37,4069,48,302,37,29,29,11,5,4,5,5,5,2,2,2,0,2023-11-04 19:22:00,3
10338,10338,10337,10338,4076,48,307,261,48,48,245,245,48,236,48,48,46,4076,48,307,46,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-04 19:24:00,0
10352,10352,10352,10352,4079,48,309,261,48,48,248,248,48,238,48,48,48,4079,48,309,48,26,26,9,2,2,2,2,2,2,2,2,1,2023-11-04 19:26:00,0
10374,10374,10374,10374,4093,48,313,267,48,48,249,249,48,237,48,48,46,4093,48,313,46,30,30,12,6,6,6,6,6,2,2,2,0,2023-11-04 19:28:00,0
10270,10270,10270,10270,4054,46,298,259,46,46,247,247,46,236,46,46,39,4054,46,298,39,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 19:30:00,2
10350,10350,10351,10350,4081,48,410,263,48,48,247,247,48,237,48,48,147,4081,48,410,147,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-04 19:32:00,0
10367,10367,10366,10367,4096,48,303,264,48,48,244,244,48,238,48,48,39,4096,48,303,39,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-04 19:34:00,0
10322,10322,10323,10322,4074,48,303,263,48,48,244,244,48,237,48,48,40,4074,48,303,40,29,29,7,5,5,5,5,5,2,2,2,0,2023-11-04 19:36:00,0
10367,10367,10367,10367,4088,48,311,262,48,48,243,243,48,238,48,48,49,4088,48,311,49,26,26,5,2,2,2,2,2,2,2,2,0,2023-11-04 19:38:00,0
10321,10321,10322,10321,4071,48,305,262,48,48,245,245,48,236,48,48,43,4071,48,305,43,27,27,9,3,2,3,3,3,2,2,2,0,2023-11-04 19:40:00,1
10346,10346,10344,10346,4084,48,297,263,48,48,249,249,48,237,48,48,34,4084,48,297,34,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-04 19:42:00,0
10365,10365,10365,10365,4087,48,310,265,48,48,244,244,48,238,48,48,45,4087,48,310,45,29,29,4,5,4,5,5,5,2,2,2,2,2023-11-04 19:44:00,1
10334,10334,10335,10334,4073,46,309,261,46,46,250,250,46,237,46,46,48,4073,46,309,48,27,27,12,3,3,3,3,3,2,2,2,1,2023-11-04 19:46:00,0
10362,10362,10361,10362,4084,48,318,262,48,48,248,248,48,237,48,48,56,4084,48,318,56,26,26,10,2,2,2,2,2,2,2,2,1,2023-11-04 19:48:00,0
10311,10311,10311,10311,4068,48,308,264,48,48,240,240,48,236,48,48,44,4068,48,308,44,30,30,4,6,6,6,6,6,2,2,2,0,2023-11-04 19:50:00,0
10359,10359,10359,10359,4089,48,301,262,48,48,248,248,48,238,48,48,39,4089,48,301,39,26,26,10,2,2,2,2,2,2,2,2,0,2023-11-04 19:52:00,0
10268,10268,10268,10268,4052,48,297,261,48,48,248,248,48,236,48,48,36,4052,48,297,36,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-04 19:54:00,0
10323,10323,10324,10323,4073,48,303,262,48,48,244,244,48,237,48,48,41,4073,48,303,41,27,27,6,3,3,3,3,3,2,2,2,1,2023-11-04 19:56:00,0
10376,10376,10377,10376,4094,48,415,266,48,48,249,249,48,237,48,48,149,4094,48,415,149,29,29,10,5,5,5,5,5,2,2,2,2,2023-11-04 19:58:00,0
10348,10348,10350,10348,4083,48,294,261,48,48,252,252,48,238,48,48,33,4083,48,294,33,26,26,13,2,2,2,2,2,2,2,2,1,2023-11-04 20:00:00,2
10330,10330,10328,10330,4071,48,318,262,48,48,244,244,48,237,48,48,56,4071,48,318,56,27,27,7,3,2,3,3,3,2,2,2,0,2023-11-04 20:02:00,1
10269,10269,10267,10269,4055,48,289,261,48,48,245,245,48,236,48,48,28,4055,48,289,28,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-04 20:04:00,0
10321,10321,10322,10321,4064,47,307,264,47,47,247,247,47,238,47,47,43,4064,47,307,43,29,29,9,5,4,5,5,5,2,2,2,0,2023-11-04 20:06:00,1
10288,10288,10289,10288,4054,47,404,261,47,47,250,250,47,236,47,47,143,4054,47,404,143,27,27,13,3,3,3,3,3,2,2,2,1,2023-11-04 20:08:00,0
10321,10321,10320,10321,4061,48,320,260,48,48,248,248,48,237,48,48,60,4061,48,320,60,26,26,11,2,2,2,2,2,2,2,2,0,2023-11-04 20:10:00,0
10294,10294,10293,10294,4055,48,311,264,48,48,245,245,48,236,48,48,47,4055,48,311,47,30,30,9,6,6,6,6,6,2,2,2,0,2023-11-04 20:12:00,0
10296,10296,10296,10296,4056,48,307,260,48,48,246,246,48,236,48,48,47,4056,48,307,47,26,26,10,2,2,2,2,2,2,2,2,0,2023-11-04 20:14:00,0
10349,10349,10349,10349,4077,48,323,263,48,48,241,241,48,237,48,48,60,4077,48,323,60,27,27,4,3,3,3,3,3,2,2,2,0,2023-11-04 20:16:00,0
10368,10368,10368,10368,4089,48,367,263,48,48,244,244,48,238,48,48,104,4089,48,367,53,28,28,6,3,3,3,4,4,2,2,2,0,2023-11-04 20:18:00,54
10231,10231,10232,10231,4036,46,305,262,46,46,240,240,46,235,46,46,43,4036,46,305,43,29,29,5,5,5,5,5,5,2,2,2,0,2023-11-04 20:20:00,2
10304,10304,10303,10304,4069,48,300,261,48,48,241,241,48,236,48,48,39,4069,48,300,39,26,26,5,2,2,2,2,2,2,2,2,0,2023-11-04 20:22:00,0
10315,10315,10315,10315,4072,48,300,261,48,48,246,246,48,238,48,48,39,4072,48,300,39,27,27,8,3,2,3,3,3,2,2,2,0,2023-11-04 20:24:00,1
10319,10319,10320,10319,4071,48,299,263,48,48,245,245,48,237,48,48,36,4071,48,299,36,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-04 20:26:00,0
10304,10304,10305,10304,4058,48,308,262,48,48,249,249,48,236,48,48,46,4058,48,308,46,29,29,13,5,4,5,5,5,2,2,2,0,2023-11-04 20:28:00,1
10310,10310,10308,10310,4068,48,297,262,48,48,244,244,48,237,48,48,35,4068,48,297,35,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-04 20:30:00,0
10360,10360,10360,10360,4094,48,402,263,48,48,245,245,48,238,48,48,139,4094,48,402,139,26,26,7,2,2,2,2,2,2,2,2,0,2023-11-04 20:32:00,2
10369,10369,10370,10369,4096,48,317,265,48,48,245,245,48,237,48,48,52,4096,48,317,52,30,30,6,6,6,6,6,6,2,2,2,2,2023-11-04 20:34:00,0
10343,10343,10342,10343,4080,48,307,262,48,48,245,245,48,238,48,48,45,4080,48,307,45,26,26,7,2,2,2,2,2,2,2,2,0,2023-11-04 20:36:00,0
