rego exec input:<:MAP:>,parseDataReportFlag ok,get metadata from header,parse metadata,infra.grpc.invoker,<:staticStrategies:>,computeOwnObjectIDs <:*:>,computeDeptMembersObjectIDs <:*:>,<:REQ:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no <:*:> <:*:> <:*:> <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,<:list modules:>,loaded policy count:<:NUM:>,getPermTagsAndValues <:*:>,loadRegoMySQLInterval success,getDept success,getBackupEmp success,DeleteFieldValues <:REQ:>,Depts only have yunzhanghu,no <:*:>,timestamp,unknown
71,2569,2569,2568,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 02:36:00,0
71,2575,2575,2575,2575,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 02:37:00,0
71,2569,2569,2569,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 02:38:00,0
71,2568,2568,2568,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 02:39:00,0
71,2576,2576,2576,2576,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 02:40:00,0
71,2559,2559,2559,2559,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 02:41:00,0
70,2564,2564,2564,2564,12,12,12,1015,70,12,12,12,70,1,1,12,1,60,60,1015,60,12,2023-10-15 02:42:00,0
71,2570,2570,2571,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 02:43:00,0
71,2574,2574,2573,2574,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 02:44:00,0
71,2576,2576,2576,2576,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 02:45:00,0
71,2573,2573,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-15 02:46:00,0
71,2568,2568,2568,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 02:47:00,0
71,2571,2571,2571,2570,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 02:48:00,0
71,2572,2572,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 02:49:00,0
70,2570,2570,2569,2570,12,12,12,1019,70,12,12,12,70,1,1,12,1,60,60,1019,60,12,2023-10-15 02:50:00,0
71,2571,2571,2571,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 02:51:00,0
71,2568,2568,2568,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 02:52:00,0
71,2571,2571,2572,2571,11,11,11,1019,71,12,12,11,71,1,1,11,1,59,59,1019,59,11,2023-10-15 02:53:00,0
71,2567,2567,2566,2567,11,11,11,1018,71,12,12,11,71,1,1,11,1,60,60,1018,60,11,2023-10-15 02:54:00,0
71,2579,2579,2579,2579,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 02:55:00,0
70,2526,2526,2526,2526,12,12,12,1002,70,12,12,12,70,1,1,12,1,58,58,1002,58,12,2023-10-15 02:56:00,0
71,2573,2573,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-15 02:57:00,0
70,2569,2569,2570,2569,12,12,12,1019,70,12,12,12,70,1,1,12,1,59,59,1019,59,12,2023-10-15 02:58:00,0
71,2581,2581,2580,2581,12,12,12,1025,71,12,12,12,71,1,1,12,1,59,59,1025,59,12,2023-10-15 02:59:00,0
71,2561,2561,2563,2561,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 03:00:00,0
71,2557,2557,2555,2557,12,12,12,1007,71,12,12,12,71,1,1,12,1,60,60,1007,60,12,2023-10-15 03:01:00,0
71,2560,2560,2561,2558,12,12,12,1012,71,12,12,12,71,1,1,12,1,59,59,1012,59,12,2023-10-15 03:02:00,0
71,2568,2568,2567,2568,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 03:03:00,0
123,2567,2567,2567,2567,12,12,12,1019,72,13,13,12,123,1,1,12,1,59,59,1019,59,12,2023-10-15 03:04:00,156
70,2572,2572,2572,2572,12,12,12,1020,70,12,12,12,70,1,1,12,1,60,60,1020,60,12,2023-10-15 03:05:00,0
71,2566,2566,2567,2566,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 03:06:00,0
71,2565,2565,2564,2565,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:07:00,0
71,2570,2570,2570,2570,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:08:00,0
71,2569,2569,2569,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 03:09:00,0
71,2563,2563,2563,2563,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 03:10:00,0
71,2569,2569,2569,2569,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 03:11:00,0
71,2568,2568,2569,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:12:00,0
71,2562,2562,2561,2562,12,12,12,1010,71,12,12,12,71,1,1,12,1,60,60,1010,60,12,2023-10-15 03:13:00,0
70,2573,2573,2573,2573,12,12,12,1022,70,12,12,12,70,1,1,12,1,59,59,1022,59,12,2023-10-15 03:14:00,0
71,2568,2568,2568,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:15:00,0
71,2577,2577,2579,2577,12,12,12,1021,71,12,12,12,71,1,1,12,1,60,60,1021,60,12,2023-10-15 03:16:00,0
71,2570,2570,2570,2570,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 03:17:00,0
71,2575,2575,2573,2575,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 03:18:00,0
71,2576,2576,2577,2576,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 03:19:00,0
71,2574,2574,2573,2574,12,12,12,1018,71,12,12,12,71,1,1,12,1,60,60,1018,60,12,2023-10-15 03:20:00,0
71,2560,2560,2560,2560,12,12,12,1012,71,12,12,12,71,1,1,12,1,59,59,1012,59,12,2023-10-15 03:21:00,0
70,2517,2517,2517,2517,12,12,12,998,70,12,12,12,70,1,1,12,1,58,58,998,58,12,2023-10-15 03:22:00,0
70,2567,2567,2567,2567,10,10,10,1016,70,12,12,10,70,1,1,10,1,59,59,1016,59,10,2023-10-15 03:23:00,0
71,2574,2574,2574,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,60,60,1021,60,12,2023-10-15 03:24:00,0
71,2578,2578,2578,2578,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 03:25:00,0
71,2570,2570,2570,2570,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 03:26:00,0
71,2567,2567,2567,2567,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 03:27:00,0
71,2570,2570,2570,2570,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 03:28:00,0
71,2577,2577,2577,2577,12,12,12,1025,71,12,12,12,71,1,1,12,1,59,59,1025,59,12,2023-10-15 03:29:00,0
71,2565,2565,2565,2565,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 03:30:00,0
71,2571,2571,2572,2571,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-15 03:31:00,0
70,2574,2574,2573,2574,12,12,12,1023,70,12,12,12,70,1,1,12,1,60,60,1023,60,12,2023-10-15 03:32:00,0
71,2569,2569,2570,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:33:00,0
71,2563,2563,2562,2563,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 03:34:00,0
71,2571,2571,2571,2571,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:35:00,0
71,2569,2569,2569,2569,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-15 03:36:00,0
71,2573,2573,2573,2573,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 03:37:00,0
71,2563,2563,2564,2563,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 03:38:00,0
70,2571,2571,2571,2571,12,12,12,1019,70,12,12,12,70,1,1,12,1,59,59,1019,59,12,2023-10-15 03:39:00,0
71,2572,2572,2571,2571,12,12,12,1018,71,12,12,12,71,1,1,12,1,60,60,1018,60,12,2023-10-15 03:40:00,0
71,2566,2566,2567,2567,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 03:41:00,0
71,2572,2572,2572,2572,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-15 03:42:00,0
71,2568,2568,2567,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 03:43:00,0
71,2569,2569,2570,2569,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 03:44:00,0
71,2573,2573,2572,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 03:45:00,0
71,2574,2574,2574,2574,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 03:46:00,0
70,2526,2526,2526,2526,12,12,12,1001,70,12,12,12,70,1,1,12,1,59,59,1001,59,12,2023-10-15 03:47:00,0
71,2568,2568,2568,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:48:00,0
70,2569,2569,2569,2569,12,12,12,1018,70,12,12,12,70,1,1,12,1,59,59,1018,59,12,2023-10-15 03:49:00,0
71,2573,2573,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-15 03:50:00,0
71,2566,2566,2566,2566,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 03:51:00,0
71,2565,2565,2565,2565,12,12,12,1013,71,12,12,12,71,1,1,12,1,59,59,1013,59,12,2023-10-15 03:52:00,0
71,2569,2569,2569,2569,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 03:53:00,0
71,2568,2568,2568,2568,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-15 03:54:00,0
71,2572,2572,2572,2572,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 03:55:00,8
71,2574,2574,2575,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 03:56:00,0
70,2569,2569,2568,2569,12,12,12,1020,70,12,12,12,70,1,1,12,1,59,59,1020,59,12,2023-10-15 03:57:00,0
71,2571,2571,2571,2571,10,10,10,1019,71,12,12,10,71,1,1,10,1,60,60,1019,60,10,2023-10-15 03:58:00,0
71,2564,2564,2564,2564,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 03:59:00,0
71,2570,2570,2571,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:00:00,0
71,2560,2560,2559,2559,12,12,12,1011,71,12,12,12,71,1,1,12,1,59,59,1011,59,12,2023-10-15 04:01:00,0
71,2563,2563,2563,2563,12,12,12,1015,71,12,12,12,71,1,1,12,1,60,60,1015,60,12,2023-10-15 04:02:00,0
71,2560,2560,2561,2560,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-15 04:03:00,0
70,2567,2567,2566,2567,12,12,12,1016,70,12,12,12,70,1,1,12,1,59,59,1016,59,12,2023-10-15 04:04:00,0
71,2568,2568,2569,2568,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:05:00,8
71,2567,2567,2566,2567,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 04:06:00,0
71,2568,2568,2568,2568,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 04:07:00,0
71,2575,2575,2575,2575,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 04:08:00,0
71,2567,2567,2567,2567,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 04:09:00,0
71,2574,2574,2575,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,60,60,1021,60,12,2023-10-15 04:10:00,0
70,2533,2533,2532,2533,12,12,12,1005,70,12,12,12,70,1,1,12,1,58,58,1005,58,12,2023-10-15 04:11:00,0
70,2562,2562,2563,2562,12,12,12,1014,70,12,12,12,70,1,1,12,1,59,59,1014,59,12,2023-10-15 04:12:00,0
71,2569,2569,2568,2569,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:13:00,0
71,2577,2577,2578,2577,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-15 04:14:00,0
71,2574,2574,2573,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 04:15:00,0
71,2574,2574,2576,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 04:16:00,0
71,2572,2572,2570,2572,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-15 04:17:00,0
71,2577,2577,2577,2577,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 04:18:00,0
71,2569,2569,2570,2568,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:19:00,0
71,2575,2575,2574,2576,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:20:00,0
70,2562,2562,2563,2562,12,12,12,1013,70,12,12,12,70,1,1,12,1,60,60,1013,60,12,2023-10-15 04:21:00,0
71,2562,2562,2561,2562,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-15 04:22:00,0
71,2569,2569,2569,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 04:23:00,0
71,2568,2568,2570,2568,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 04:24:00,0
71,2571,2571,2569,2571,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 04:25:00,0
71,2571,2571,2572,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:26:00,0
71,2576,2576,2575,2576,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 04:27:00,0
71,2568,2568,2570,2568,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:28:00,0
71,2579,2579,2578,2579,12,12,12,1024,71,12,12,12,71,1,1,12,1,60,60,1024,60,12,2023-10-15 04:29:00,0
70,2569,2569,2569,2569,12,12,12,1017,70,12,12,12,70,1,1,12,1,59,59,1017,59,12,2023-10-15 04:30:00,0
71,2571,2571,2572,2571,10,10,10,1022,71,12,12,10,71,1,1,10,1,59,59,1022,59,10,2023-10-15 04:31:00,0
71,2570,2570,2569,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:32:00,0
71,2571,2571,2570,2571,12,12,12,1019,71,12,12,12,71,1,1,12,1,60,60,1019,60,12,2023-10-15 04:33:00,0
71,2572,2572,2572,2572,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:34:00,0
71,2574,2574,2574,2574,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-15 04:35:00,0
69,2531,2531,2531,2531,12,12,12,1001,69,11,11,12,69,1,1,12,1,59,59,1001,59,12,2023-10-15 04:36:00,0
71,2573,2573,2573,2573,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 04:37:00,0
71,2570,2570,2570,2570,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 04:38:00,0
71,2567,2567,2567,2567,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 04:39:00,0
70,2568,2568,2568,2589,12,12,12,1017,70,12,12,12,70,1,1,12,1,60,60,1017,60,12,2023-10-15 04:40:00,48
71,2556,2556,2556,2556,12,12,12,1010,71,12,12,12,71,1,1,12,1,59,59,1010,59,12,2023-10-15 04:41:00,0
71,2570,2570,2570,2570,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:42:00,0
71,2563,2563,2563,2563,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-15 04:43:00,0
71,2570,2570,2570,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,60,60,1019,60,12,2023-10-15 04:44:00,0
71,2566,2566,2566,2566,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 04:45:00,0
71,2574,2574,2575,2574,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:46:00,0
71,2566,2566,2566,2566,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:47:00,0
71,2567,2567,2566,2567,12,12,12,1015,71,13,13,12,71,1,1,12,1,60,60,1015,60,12,2023-10-15 04:48:00,0
71,2568,2568,2570,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 04:49:00,0
71,2570,2570,2568,2570,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 04:50:00,0
71,2571,2571,2571,2571,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 04:51:00,0
71,2568,2568,2569,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 04:52:00,0
71,2571,2571,2571,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:53:00,0
71,2569,2569,2568,2569,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 04:54:00,0
71,2575,2575,2575,2575,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-15 04:55:00,0
71,2571,2571,2571,2571,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 04:56:00,0
70,2573,2573,2573,2573,12,12,12,1019,70,12,12,12,70,1,1,12,1,59,59,1019,59,12,2023-10-15 04:57:00,0
71,2572,2572,2573,2572,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 04:58:00,0
71,2567,2567,2567,2567,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-15 04:59:00,0
69,2530,2530,2529,2530,12,12,12,1002,69,11,11,12,69,1,1,12,1,58,58,1002,58,12,2023-10-15 05:00:00,0
71,2562,2562,2562,2562,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 05:01:00,0
71,2566,2566,2568,2566,10,10,10,1019,71,12,12,10,71,1,1,10,1,59,59,1019,59,10,2023-10-15 05:02:00,0
71,2565,2565,2563,2565,12,12,12,1016,71,12,12,12,71,1,1,12,1,60,60,1016,60,12,2023-10-15 05:03:00,0
70,2572,2572,2572,2572,12,12,12,1021,70,12,12,12,70,1,1,12,1,59,59,1021,59,12,2023-10-15 05:04:00,0
71,2570,2570,2570,2570,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 05:05:00,0
71,2582,2582,2584,2582,12,12,12,1025,71,12,12,12,71,1,1,12,1,60,60,1025,60,12,2023-10-15 05:06:00,0
71,2570,2570,2569,2570,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:07:00,0
71,2576,2576,2575,2576,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-15 05:08:00,0
71,2568,2568,2569,2568,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 05:09:00,0
71,2573,2573,2573,2573,12,12,12,1020,71,12,12,12,71,1,1,12,1,60,60,1020,60,12,2023-10-15 05:10:00,0
71,2570,2570,2569,2570,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 05:11:00,0
71,2563,2563,2563,2563,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 05:12:00,0
71,2573,2573,2573,2572,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 05:13:00,0
70,2567,2567,2567,2568,12,12,12,1018,70,12,12,12,70,1,1,12,1,60,60,1018,60,12,2023-10-15 05:14:00,0
71,2567,2567,2568,2567,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 05:15:00,0
71,2568,2568,2567,2568,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 05:16:00,0
71,2569,2569,2569,2569,12,12,12,1018,71,12,12,12,71,1,1,12,1,60,60,1018,60,12,2023-10-15 05:17:00,0
71,2577,2577,2578,2577,12,12,12,1024,71,12,12,12,71,1,1,12,1,59,59,1024,59,12,2023-10-15 05:18:00,0
71,2573,2573,2572,2573,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:19:00,0
71,2576,2576,2577,2576,12,12,12,1024,71,12,12,12,71,1,1,12,1,59,59,1024,59,12,2023-10-15 05:20:00,0
71,2565,2565,2564,2565,12,12,12,1013,71,12,12,12,71,1,1,12,1,60,60,1013,60,12,2023-10-15 05:21:00,0
71,2566,2566,2566,2566,12,12,12,1017,71,12,12,12,71,1,1,12,1,59,59,1017,59,12,2023-10-15 05:22:00,0
70,2566,2566,2566,2566,12,12,12,1017,70,12,12,12,70,1,1,12,1,59,59,1017,59,12,2023-10-15 05:23:00,0
70,2524,2524,2524,2524,12,12,12,997,70,12,12,12,70,1,1,12,1,58,58,997,58,12,2023-10-15 05:24:00,0
71,2577,2577,2577,2577,12,12,12,1024,71,12,12,12,71,1,1,12,1,60,60,1024,60,12,2023-10-15 05:25:00,0
71,2574,2574,2574,2574,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 05:26:00,0
71,2567,2567,2568,2567,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:27:00,0
71,2577,2577,2577,2577,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-15 05:28:00,0
71,2574,2574,2575,2574,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 05:29:00,0
71,2575,2575,2573,2575,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 05:30:00,0
70,2561,2561,2561,2561,12,12,12,1014,70,12,12,12,70,1,1,12,1,59,59,1014,59,12,2023-10-15 05:31:00,0
71,2574,2574,2574,2574,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-15 05:32:00,0
71,2561,2561,2562,2561,12,12,12,1013,71,12,12,12,71,1,1,12,1,59,59,1013,59,12,2023-10-15 05:33:00,0
71,2568,2568,2569,2568,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:34:00,0
71,2573,2573,2571,2573,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:35:00,0
71,2576,2576,2577,2576,12,12,12,1022,71,12,12,12,71,1,1,12,1,60,60,1022,60,12,2023-10-15 05:36:00,0
71,2573,2573,2573,2573,10,10,10,1021,71,12,12,10,71,1,1,10,1,59,59,1021,59,10,2023-10-15 05:37:00,0
71,2569,2569,2568,2569,12,12,12,1015,71,12,12,12,71,1,1,12,1,59,59,1015,59,12,2023-10-15 05:38:00,0
71,2573,2573,2574,2573,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 05:39:00,0
71,2578,2578,2577,2578,12,12,12,1024,71,12,12,12,71,1,1,12,1,60,60,1024,60,12,2023-10-15 05:40:00,0
71,2563,2563,2563,2563,12,12,12,1014,71,12,12,12,71,1,1,12,1,59,59,1014,59,12,2023-10-15 05:41:00,0
70,2574,2574,2574,2574,12,12,12,1023,70,12,12,12,70,1,1,12,1,59,59,1023,59,12,2023-10-15 05:42:00,0
71,2570,2570,2570,2570,12,12,12,1017,71,12,12,12,71,1,1,12,1,60,60,1017,60,12,2023-10-15 05:43:00,0
71,2574,2574,2575,2574,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 05:44:00,0
71,2574,2574,2573,2574,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 05:45:00,0
71,2567,2567,2568,2567,12,12,12,1016,71,12,12,12,71,1,1,12,1,59,59,1016,59,12,2023-10-15 05:46:00,0
71,2577,2577,2579,2577,12,12,12,1024,71,12,12,12,71,1,1,12,1,60,60,1024,60,12,2023-10-15 05:47:00,0
71,2575,2575,2572,2575,12,12,12,1021,71,12,12,12,71,1,1,12,1,59,59,1021,59,12,2023-10-15 05:48:00,0
71,2571,2571,2572,2571,12,12,12,1018,71,12,12,12,71,1,1,12,1,59,59,1018,59,12,2023-10-15 05:49:00,0
70,2526,2526,2526,2526,12,12,12,1001,70,12,12,12,70,1,1,12,1,58,58,1001,58,12,2023-10-15 05:50:00,0
70,2570,2570,2569,2570,12,12,12,1018,70,12,12,12,70,1,1,12,1,60,60,1018,60,12,2023-10-15 05:51:00,0
71,2577,2577,2577,2577,12,12,12,1023,71,12,12,12,71,1,1,12,1,59,59,1023,59,12,2023-10-15 05:52:00,0
71,2574,2574,2574,2574,12,12,12,1022,71,12,12,12,71,1,1,12,1,59,59,1022,59,12,2023-10-15 05:53:00,0
71,2582,2582,2582,2582,12,12,12,1025,71,12,12,12,71,1,1,12,1,60,60,1025,60,12,2023-10-15 05:54:00,0
71,2571,2571,2571,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 05:55:00,0
71,2573,2573,2573,2573,12,12,12,1019,71,12,12,12,71,1,1,12,1,59,59,1019,59,12,2023-10-15 05:56:00,0
71,2571,2571,2572,2571,12,12,12,1020,71,12,12,12,71,1,1,12,1,59,59,1020,59,12,2023-10-15 05:57:00,0
71,2568,2568,2567,2568,12,12,12,1015,71,12,12,12,71,1,1,12,1,60,60,1015,60,12,2023-10-15 05:58:00,0
