parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,0,0,0,0,52,24,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 20:46:00,0
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 20:48:00,0
27,27,27,27,0,0,58,0,0,32,0,26,0,1,1,0,0,0,0,58,26,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 20:50:00,0
29,29,29,29,0,0,57,0,0,28,0,29,0,0,0,0,0,0,0,57,29,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 20:52:00,0
32,32,32,32,0,0,158,0,0,28,0,130,0,2,2,0,0,0,0,158,130,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 20:54:00,0
27,27,27,27,0,0,56,0,0,29,0,27,0,0,0,0,0,0,0,56,27,29,29,5,5,0,5,5,3,2,2,2,0,2023-11-30 20:56:00,2
30,30,30,30,0,0,62,0,0,32,0,30,0,0,0,0,0,0,0,62,30,32,32,8,8,0,8,8,8,2,2,2,0,2023-11-30 20:58:00,0
28,28,28,28,0,0,56,0,0,28,0,28,0,0,0,0,0,0,0,56,28,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 21:00:00,0
15,14,15,15,0,0,40,0,0,28,0,12,0,2,2,1,0,0,0,40,12,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 21:02:00,0
24,24,24,24,0,0,55,0,0,32,0,23,0,1,1,0,0,0,0,55,23,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 21:04:00,0
26,26,26,26,0,0,51,0,0,28,0,23,0,3,3,0,0,0,0,51,23,28,28,4,4,1,4,4,4,2,2,2,3,2023-11-30 21:06:00,0
24,24,24,24,0,0,51,0,0,29,0,22,0,2,2,0,0,0,0,51,22,29,29,5,5,2,5,5,4,2,2,2,2,2023-11-30 21:08:00,1
28,28,28,28,0,0,56,0,0,28,0,28,0,0,0,0,0,0,0,56,28,28,28,4,4,0,4,4,3,2,2,2,0,2023-11-30 21:10:00,1
17,17,17,17,0,0,47,0,0,32,0,15,0,2,2,0,0,0,0,47,15,32,32,8,8,2,8,8,8,2,2,2,2,2023-11-30 21:12:00,0
24,24,24,24,0,0,51,0,0,28,0,23,0,1,1,0,0,0,0,51,23,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 21:14:00,0
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 21:16:00,0
24,24,24,24,0,0,54,0,0,32,0,22,0,2,2,0,0,0,0,54,22,32,32,8,8,2,8,8,8,2,2,2,2,2023-11-30 21:18:00,0
27,27,27,27,0,0,50,0,0,24,0,26,0,1,1,0,0,0,0,50,26,24,24,0,0,1,0,0,0,2,2,2,1,2023-11-30 21:20:00,0
25,25,25,25,0,0,49,0,0,24,0,25,0,0,0,0,0,0,0,49,25,24,24,0,0,0,0,0,0,2,2,2,0,2023-11-30 21:22:00,0
13,13,13,13,0,0,36,0,0,24,0,12,0,1,1,0,0,0,0,36,12,24,24,0,0,1,0,0,0,2,2,2,1,2023-11-30 21:24:00,0
32,32,32,32,0,0,55,0,0,24,0,31,0,1,1,0,0,0,0,55,31,24,24,0,0,0,0,0,0,2,2,2,1,2023-11-30 21:26:00,0
17,17,17,17,0,0,39,0,0,24,0,15,0,2,2,0,0,0,0,39,15,24,24,0,0,1,0,0,0,2,2,2,2,2023-11-30 21:28:00,0
35,35,35,35,0,0,58,0,0,24,0,34,0,1,1,0,0,0,0,58,34,24,24,0,0,1,0,0,0,2,2,2,1,2023-11-30 21:30:00,0
23,23,23,23,0,0,46,0,0,24,0,22,0,1,1,1,0,0,0,46,22,24,24,0,0,0,0,0,0,2,2,2,0,2023-11-30 21:32:00,0
34,34,34,34,0,0,56,0,0,24,0,32,0,2,2,0,0,0,0,56,32,24,24,0,0,1,0,0,0,2,2,2,2,2023-11-30 21:34:00,0
26,26,26,26,0,0,52,0,0,28,0,24,0,2,2,0,0,0,0,52,24,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-30 21:36:00,0
24,24,24,24,0,0,153,0,0,29,0,124,0,0,0,0,0,0,0,153,124,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-30 21:38:00,1
22,22,22,22,0,0,104,0,0,32,0,72,0,1,1,0,0,0,0,104,21,32,32,8,8,1,7,7,6,2,2,2,1,2023-11-30 21:40:00,53
28,28,28,28,0,0,56,0,0,28,0,28,0,0,0,0,0,0,0,56,28,28,28,5,5,0,5,5,5,2,2,2,0,2023-11-30 21:42:00,4
26,26,26,26,0,0,54,0,0,28,0,26,0,0,0,0,0,0,0,54,26,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 21:44:00,0
18,18,18,18,0,0,46,0,0,28,0,18,0,0,0,0,0,0,0,46,18,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 21:46:00,0
25,25,25,25,0,0,55,0,0,32,0,23,0,2,2,0,0,0,0,55,23,32,32,8,8,0,8,8,8,2,2,2,2,2023-11-30 21:48:00,0
22,22,22,22,0,0,49,0,0,28,0,21,0,1,1,0,0,0,0,49,21,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 21:50:00,0
28,28,28,28,0,0,56,0,0,29,0,27,0,1,1,0,0,0,0,56,27,29,29,5,5,0,5,5,4,2,2,2,1,2023-11-30 21:52:00,1
29,29,29,29,0,0,60,0,0,32,0,28,0,1,1,0,0,0,0,60,28,32,32,8,8,1,8,8,7,2,2,2,1,2023-11-30 21:54:00,1
21,21,21,21,0,0,47,0,0,28,0,19,0,2,2,0,0,0,0,47,19,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 21:56:00,0
23,23,23,23,0,0,150,0,0,28,0,122,0,1,1,1,0,0,0,150,122,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 21:58:00,0
17,17,17,17,0,0,48,0,0,32,0,16,0,1,1,0,0,0,0,48,16,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 22:00:00,0
29,29,29,29,0,0,53,0,0,28,0,25,0,4,4,0,0,0,0,53,25,28,28,4,4,3,4,4,4,2,2,2,4,2023-11-30 22:02:00,0
31,31,31,31,0,0,159,0,0,28,0,131,0,0,0,0,0,0,0,159,131,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:04:00,0
20,20,20,20,0,0,47,0,0,29,0,18,0,2,2,0,0,0,0,47,18,29,29,5,5,2,5,5,4,2,2,2,2,2023-11-30 22:06:00,1
30,30,30,30,0,0,61,0,0,32,0,29,0,1,1,0,0,0,0,61,29,32,32,8,8,1,8,8,7,2,2,2,1,2023-11-30 22:08:00,1
20,20,20,20,0,0,48,0,0,28,0,20,0,0,0,0,0,0,0,48,20,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:10:00,0
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:12:00,0
24,24,24,24,0,0,154,0,0,32,0,122,0,2,2,0,0,0,0,154,122,32,32,8,8,2,8,8,8,2,2,2,2,2023-11-30 22:14:00,0
14,14,14,14,0,0,42,0,0,28,0,14,0,0,0,0,0,0,0,42,14,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:16:00,4
27,27,27,27,0,0,154,0,0,28,0,126,0,1,1,0,0,0,0,154,126,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 22:18:00,0
21,21,21,21,0,0,51,0,0,32,0,19,0,2,2,0,0,0,0,51,19,32,32,8,8,1,8,8,7,2,2,2,2,2023-11-30 22:20:00,1
16,16,16,16,0,0,45,0,0,29,0,16,0,0,0,0,0,0,0,45,16,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-30 22:22:00,1
31,31,31,31,0,0,59,0,0,28,0,31,0,0,0,0,0,0,0,59,31,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:24:00,0
25,25,25,25,0,0,51,0,0,28,0,23,0,2,2,1,0,0,0,51,23,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-30 22:26:00,0
23,23,23,23,0,0,154,0,0,32,0,122,0,1,1,0,0,0,0,154,122,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 22:28:00,0
27,27,27,27,0,0,53,0,0,28,0,25,0,2,2,0,0,0,0,53,25,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 22:30:00,0
23,23,23,23,0,0,50,0,0,28,0,22,0,1,1,0,0,0,0,50,22,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 22:32:00,0
30,30,30,30,0,0,61,0,0,32,0,29,0,1,1,0,0,0,0,61,29,32,32,8,8,1,8,8,7,2,2,2,1,2023-11-30 22:34:00,1
38,38,38,38,0,0,66,0,0,29,0,37,0,1,1,0,0,0,0,66,37,29,29,5,5,1,5,5,4,2,2,2,1,2023-11-30 22:36:00,1
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 22:38:00,0
30,30,30,30,0,0,114,0,0,34,0,80,0,2,2,0,0,0,0,114,28,34,34,10,10,2,8,8,8,2,2,2,2,2023-11-30 22:40:00,55
29,29,29,29,0,0,55,0,0,28,0,27,0,2,2,0,0,0,0,55,27,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 22:42:00,0
25,25,25,25,0,0,52,0,0,28,0,24,0,1,1,0,0,0,0,52,24,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 22:44:00,0
19,19,19,19,0,0,45,0,0,28,0,17,0,2,2,0,0,0,0,45,17,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-30 22:46:00,0
30,30,30,30,0,0,160,0,0,32,0,128,0,2,2,0,0,0,0,160,128,32,32,8,8,1,8,8,7,2,2,2,2,2023-11-30 22:48:00,1
29,29,29,29,0,0,58,0,0,29,0,29,0,0,0,0,0,0,0,58,29,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-30 22:50:00,1
20,20,20,20,0,0,47,0,0,28,0,19,0,1,1,0,0,0,0,47,19,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-30 22:52:00,0
27,27,27,27,0,0,57,0,0,32,0,25,0,2,2,0,0,0,0,57,25,32,32,8,8,1,8,8,8,2,2,2,2,2023-11-30 22:54:00,0
33,33,33,33,0,0,58,0,0,28,0,30,0,3,3,1,0,0,0,58,30,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-30 22:56:00,0
21,21,21,21,0,0,48,0,0,28,0,20,0,1,1,0,0,0,0,48,20,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 22:58:00,0
24,24,24,24,0,0,56,0,0,32,0,24,0,0,0,0,0,0,0,56,24,32,32,8,8,0,8,8,8,2,2,2,0,2023-11-30 23:00:00,0
28,28,28,28,0,0,55,0,0,28,0,27,0,1,1,0,0,0,0,55,27,28,28,4,4,1,4,4,3,2,2,2,1,2023-11-30 23:02:00,1
18,18,18,18,0,0,46,0,0,29,0,17,0,1,1,0,0,0,0,46,17,29,29,5,5,1,5,5,4,2,2,2,1,2023-11-30 23:04:00,1
20,20,20,20,0,0,50,0,0,32,0,18,0,2,2,1,0,0,0,50,18,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 23:06:00,0
21,21,21,21,0,0,46,0,0,28,0,18,0,3,3,1,0,0,0,46,18,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 23:08:00,0
36,36,36,36,0,0,64,0,0,28,0,36,0,0,0,0,0,0,0,64,36,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:10:00,0
24,24,24,24,0,0,52,0,0,28,0,24,0,0,0,0,0,0,0,52,24,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:12:00,0
24,24,24,24,0,0,54,0,0,32,0,22,0,2,2,0,0,0,0,54,22,32,32,8,8,1,8,8,8,2,2,2,2,2023-11-30 23:14:00,0
37,37,37,37,0,0,68,0,0,32,0,36,0,1,1,0,0,0,0,68,36,32,32,4,4,1,4,4,3,3,3,3,1,2023-11-30 23:16:00,5
11,11,11,11,0,0,40,0,0,29,0,11,0,0,0,0,0,0,0,40,11,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-30 23:18:00,1
27,27,27,27,0,0,58,0,0,32,0,26,0,1,1,0,0,0,0,58,26,32,32,8,8,1,8,8,8,2,2,2,1,2023-11-30 23:20:00,0
16,16,16,16,0,0,43,0,0,28,0,15,0,1,1,0,0,0,0,43,15,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 23:22:00,4
20,20,20,20,0,0,48,0,0,28,0,20,0,0,0,0,0,0,0,48,20,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:24:00,0
28,28,28,28,0,0,60,0,0,32,0,28,0,0,0,0,0,0,0,60,28,32,32,8,8,0,8,8,8,2,2,2,0,2023-11-30 23:26:00,0
24,24,24,24,0,0,50,0,0,28,0,22,0,2,2,0,0,0,0,50,22,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 23:28:00,0
30,30,30,30,0,0,57,0,0,28,0,29,0,1,1,0,0,0,0,57,29,28,28,4,4,0,4,4,3,2,2,2,1,2023-11-30 23:30:00,1
33,33,33,33,0,0,59,0,0,29,0,30,0,3,3,0,0,0,0,59,30,29,29,5,5,2,5,5,4,2,2,2,3,2023-11-30 23:32:00,4
27,27,27,27,0,0,59,0,0,32,0,27,0,0,0,0,0,0,0,59,27,32,32,8,8,0,8,8,8,2,2,2,0,2023-11-30 23:34:00,0
16,16,16,16,0,0,44,0,0,28,0,16,0,0,0,0,0,0,0,44,16,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:36:00,0
34,34,34,34,0,0,60,0,0,28,0,32,0,2,2,0,0,0,0,60,32,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-30 23:38:00,4
30,30,30,30,0,0,112,0,0,33,0,79,0,2,2,0,0,0,0,112,28,33,33,9,9,1,8,8,8,2,2,2,2,2023-11-30 23:40:00,56
34,34,34,34,0,0,61,0,0,28,0,33,0,1,1,0,0,0,0,61,33,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 23:42:00,0
23,23,23,23,0,0,50,0,0,29,0,21,0,2,2,1,0,0,0,50,21,29,29,5,5,0,5,5,3,2,2,2,1,2023-11-30 23:44:00,6
24,24,24,24,0,0,55,0,0,32,0,23,0,1,1,0,0,0,0,55,23,32,32,8,8,0,8,8,8,2,2,2,1,2023-11-30 23:46:00,5
22,22,22,22,0,0,50,0,0,28,0,22,0,0,0,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:48:00,4
26,26,26,26,0,0,53,0,0,28,0,25,0,1,1,0,0,0,0,53,25,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-30 23:50:00,0
20,20,20,20,0,0,46,0,0,28,0,18,0,2,2,0,0,0,0,46,18,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-30 23:52:00,0
26,26,26,26,0,0,56,0,0,32,0,24,0,2,2,0,0,0,0,56,24,32,32,8,8,2,8,8,8,2,2,2,2,2023-11-30 23:54:00,0
27,27,27,27,0,0,55,0,0,28,0,27,0,0,0,0,0,0,0,55,27,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-30 23:56:00,0
31,31,31,31,0,0,159,0,0,29,0,130,0,1,1,0,0,0,0,159,130,29,29,5,5,1,5,5,3,2,2,2,1,2023-11-30 23:58:00,6
22,22,22,22,0,0,54,0,0,32,0,22,0,0,0,0,0,0,0,54,22,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 00:00:00,0
19,18,19,19,0,0,43,0,0,28,0,15,0,3,3,1,0,0,0,43,15,28,28,4,4,1,4,4,4,2,2,2,2,2023-12-01 00:02:00,0
32,32,32,32,0,0,59,0,0,28,0,31,0,1,1,1,0,0,0,59,31,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:04:00,1
24,24,24,24,0,0,55,0,0,32,0,23,0,1,1,0,0,0,0,55,23,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 00:06:00,0
27,27,27,27,0,0,54,0,0,28,0,26,0,1,1,0,0,0,0,54,26,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 00:08:00,0
17,17,17,17,0,0,46,0,0,29,0,17,0,0,0,0,0,0,0,46,17,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 00:10:00,1
28,28,28,28,0,0,54,0,0,28,0,26,0,2,2,1,0,0,0,54,26,28,28,4,4,0,4,4,3,2,2,2,1,2023-12-01 00:12:00,1
27,27,27,27,0,0,159,0,0,32,0,127,0,0,0,0,0,0,0,159,127,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 00:14:00,0
15,15,15,15,0,0,41,0,0,28,0,13,0,2,2,0,0,0,0,41,13,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 00:16:00,0
20,20,20,20,0,0,48,0,0,28,0,20,0,0,0,0,0,0,0,48,20,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:18:00,1
20,20,20,20,0,0,52,0,0,32,0,20,0,0,0,0,0,0,0,52,20,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 00:20:00,0
30,30,30,30,0,0,57,0,0,28,0,29,0,1,1,0,0,0,0,57,29,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 00:22:00,0
30,30,30,30,0,0,59,0,0,29,0,30,0,0,0,0,0,0,0,59,30,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 00:24:00,1
29,29,29,29,0,0,59,0,0,32,0,27,0,2,2,0,0,0,0,59,27,32,32,8,8,2,8,8,7,2,2,2,2,2023-12-01 00:26:00,1
26,26,26,26,0,0,52,0,0,28,0,24,0,2,2,0,0,0,0,52,24,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 00:28:00,0
23,23,23,23,0,0,50,0,0,27,0,23,0,0,0,0,0,0,0,50,23,27,27,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:30:00,0
25,25,25,25,0,0,56,0,0,32,0,24,0,1,1,1,0,0,0,56,24,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 00:32:00,0
23,23,23,23,0,0,151,0,0,28,0,123,0,0,0,0,0,0,0,151,123,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:34:00,0
16,16,16,16,0,0,44,0,0,28,0,16,0,0,0,0,0,0,0,44,16,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:36:00,0
24,24,24,24,0,0,152,0,0,29,0,123,0,1,1,0,0,0,0,152,123,29,29,5,5,1,5,5,4,2,2,2,1,2023-12-01 00:38:00,1
26,26,26,26,0,0,108,0,0,33,0,75,0,2,2,0,0,0,0,108,24,33,33,9,9,1,8,8,7,2,2,2,2,2023-12-01 00:40:00,53
26,26,26,26,0,0,54,0,0,28,0,26,0,0,0,0,0,0,0,54,26,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:42:00,0
24,24,24,24,0,0,52,0,0,28,0,24,0,0,0,0,0,0,0,52,24,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:44:00,0
16,16,16,16,0,0,47,0,0,32,0,15,0,1,1,0,0,0,0,47,15,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 00:46:00,0
28,28,28,28,0,0,156,0,0,28,0,128,0,0,0,0,0,0,0,156,128,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:48:00,0
25,25,25,25,0,0,49,0,0,29,0,20,0,5,5,1,0,0,0,49,20,29,29,4,4,3,4,4,4,2,2,2,4,2023-12-01 00:50:00,0
22,22,22,22,0,0,152,0,0,32,0,120,0,2,2,0,0,0,0,152,120,32,32,8,8,2,8,8,7,2,2,2,2,2023-12-01 00:52:00,1
28,28,28,28,0,0,157,0,0,29,0,128,0,0,0,0,0,0,0,157,128,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 00:54:00,1
33,33,33,33,0,0,60,0,0,27,0,33,0,0,0,0,0,0,0,60,33,27,27,4,4,0,4,4,4,2,2,2,0,2023-12-01 00:56:00,0
23,23,23,23,0,0,50,0,0,28,0,22,0,1,1,0,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,1,2023-12-01 00:58:00,0
24,24,24,24,0,0,56,0,0,32,0,24,0,0,0,0,0,0,0,56,24,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 01:00:00,0
28,28,28,28,0,0,54,0,0,28,0,26,0,2,2,0,0,0,0,54,26,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 01:02:00,0
33,33,33,33,0,0,58,0,0,28,0,30,0,3,3,1,0,0,0,58,30,28,28,4,4,1,4,4,4,2,2,2,2,2023-12-01 01:04:00,0
39,39,39,39,0,0,70,0,0,32,0,38,0,1,1,0,0,0,0,70,38,32,32,8,8,1,8,8,7,2,2,2,1,2023-12-01 01:06:00,1
35,35,35,35,0,0,63,0,0,29,0,34,0,1,1,0,0,0,0,63,34,29,29,5,5,1,5,5,4,2,2,2,1,2023-12-01 01:08:00,1
23,23,23,23,0,0,50,0,0,28,0,22,0,1,1,1,0,0,0,50,22,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 01:10:00,0
21,21,21,21,0,0,52,0,0,32,0,20,0,1,1,0,0,0,0,52,20,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 01:12:00,0
28,28,28,28,0,0,55,0,0,28,0,27,0,1,1,1,0,0,0,55,27,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 01:14:00,0
36,36,36,36,0,0,63,0,0,28,0,35,0,1,1,0,0,0,0,63,35,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 01:16:00,0
31,31,31,31,0,0,161,0,0,32,0,129,0,2,2,0,0,0,0,161,129,32,32,8,8,2,8,8,8,2,2,2,2,2023-12-01 01:18:00,0
16,16,16,16,0,0,42,0,0,28,0,14,0,2,2,0,0,0,0,42,14,28,28,4,4,2,4,4,3,2,2,2,2,2023-12-01 01:20:00,1
26,26,26,26,0,0,54,0,0,29,0,25,0,1,1,1,0,0,0,54,25,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 01:22:00,1
23,23,23,23,0,0,148,0,0,28,0,120,0,3,3,2,0,0,0,148,120,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 01:24:00,0
24,24,24,24,0,0,53,0,0,32,0,21,0,3,3,1,0,0,0,53,21,32,32,8,8,2,8,8,8,2,2,2,2,2023-12-01 01:26:00,0
36,36,36,36,0,0,64,0,0,28,0,36,0,0,0,0,0,0,0,64,36,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 01:28:00,0
18,18,18,18,0,0,46,0,0,28,0,18,0,0,0,0,0,0,0,46,18,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 01:30:00,0
22,22,22,22,0,0,53,0,0,32,0,21,0,1,1,0,0,0,0,53,21,32,32,8,8,1,8,8,8,2,2,2,1,2023-12-01 01:32:00,0
21,21,21,21,0,0,49,0,0,28,0,21,0,0,0,0,0,0,0,49,21,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 01:34:00,1
23,23,23,23,0,0,52,0,0,29,0,23,0,0,0,0,0,0,0,52,23,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 01:36:00,1
30,30,30,30,0,0,159,0,0,32,0,127,0,3,3,1,0,0,0,159,127,32,32,8,8,2,8,8,8,2,2,2,2,2023-12-01 01:38:00,0
21,21,21,21,0,0,151,0,0,30,0,121,0,2,2,0,0,0,0,151,19,30,30,6,6,2,4,4,4,2,2,2,2,2023-12-01 01:40:00,104
28,28,28,28,0,0,54,0,0,28,0,26,0,2,2,1,0,0,0,54,26,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 01:42:00,0
28,28,28,28,0,0,154,0,0,28,0,126,0,2,2,0,0,0,0,154,126,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 01:44:00,0
20,20,20,20,0,0,50,0,0,32,0,18,0,2,2,0,0,0,0,50,18,32,32,8,8,2,8,8,8,2,2,2,2,2023-12-01 01:46:00,0
33,33,33,33,0,0,60,0,0,28,0,32,0,1,1,0,0,0,0,60,32,28,28,4,4,1,4,4,3,2,2,2,1,2023-12-01 01:48:00,1
27,27,27,27,0,0,56,0,0,29,0,27,0,0,0,0,0,0,0,56,27,29,29,5,5,0,5,5,4,2,2,2,0,2023-12-01 01:50:00,1
24,24,24,24,0,0,56,0,0,32,0,24,0,0,0,0,0,0,0,56,24,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 01:52:00,0
28,28,28,28,0,0,155,0,0,28,0,127,0,1,1,0,0,0,0,155,127,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 01:54:00,0
21,21,21,21,0,0,49,0,0,28,0,21,0,0,0,0,0,0,0,49,21,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 01:56:00,0
30,30,30,30,0,0,61,0,0,32,0,29,0,1,1,0,0,0,0,61,29,32,32,8,8,0,8,8,8,2,2,2,1,2023-12-01 01:58:00,0
25,25,25,25,0,0,51,0,0,28,0,23,0,2,2,0,0,0,0,51,23,28,28,4,4,1,4,4,4,2,2,2,2,2023-12-01 02:00:00,0
25,25,25,25,0,0,53,0,0,29,0,24,0,1,1,0,0,0,0,53,24,29,29,5,5,1,5,5,3,2,2,2,1,2023-12-01 02:02:00,2
8,8,8,8,0,0,135,0,0,28,0,107,0,1,1,0,0,0,0,135,107,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 02:04:00,0
18,18,18,18,0,0,49,0,0,32,0,17,0,1,1,1,0,0,0,49,17,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 02:06:00,0
13,13,13,13,0,0,39,0,0,28,0,11,0,2,2,1,0,0,0,39,11,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 02:08:00,0
31,31,31,31,0,0,57,0,0,28,0,29,0,2,2,0,0,0,0,57,29,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 02:10:00,0
28,28,28,28,0,0,58,0,0,32,0,26,0,2,2,0,0,0,0,58,26,32,32,8,8,1,8,8,8,2,2,2,2,2023-12-01 02:12:00,0
27,27,27,27,0,0,55,0,0,28,0,27,0,0,0,0,0,0,0,55,27,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 02:14:00,0
26,26,26,26,0,0,54,0,0,29,0,25,0,1,1,0,0,0,0,54,25,29,29,5,5,0,5,5,3,2,2,2,1,2023-12-01 02:16:00,2
