,country,platform,city,client_version,media,network,target_metric
27703,US,Android,Seattle,cv_04,Video,wi-fi,True
27704,KR,Mac,Seoul,cv_08,Audio,ethernet,True
27705,NG,Windows,Lagos,cv_08,Video,wi-fi,True
27706,HK,Windows,Hong Kong,cv_03,Video,ethernet,True
27707,US,Android,New York,cv_08,Audio,3G,True
27708,HK,Windows,Kowloon,cv_08,ScreenShare,wi-fi,False
27709,AE,Windows,Dubai,cv_09,Audio,ethernet,True
27710,AE,Windows,Dubai,cv_07,Video,wi-fi,False
27711,IN,Windows,Hyderabad,cv_08,Video,wi-fi,True
27712,RU,Android,Moscow,cv_07,Audio,LTE,True
27713,US,Android,Los Angeles,cv_08,ScreenShare,LTE,True
27714,DK,Mac,Copenhagen,cv_08,Video,wi-fi,True
27715,US,Android,Seattle,cv_08,Audio,LTE,True
27716,AU,Windows,Perth,cv_09,Video,ethernet,True
27717,US,Windows,San Francisco,cv_04,Video,wi-fi,True
27718,FI,Windows,Helsinki,cv_05,Video,ethernet,True
27719,FI,Windows,Helsinki,cv_04,Audio,ethernet,True
27720,DK,Windows,Copenhagen,cv_10,Audio,wi-fi,True
27721,FR,Windows,Paris,cv_07,Audio,ethernet,True
27722,AU,Android,Sydney,cv_09,Audio,LTE,True
27723,UK,Windows,Birmingham,cv_05,Audio,ethernet,True
27724,IN,Windows,Mumbai,cv_08,Video,ethernet,True
27725,UK,Mac,Manchester,cv_08,Audio,wi-fi,True
27726,UK,Windows,Liverpool,cv_08,Video,ethernet,True
27727,US,Android,Seattle,cv_06,Audio,wi-fi,True
27728,HK,Windows,Hong Kong,cv_06,Video,ethernet,True
27729,FI,Android,Tampere,cv_08,Video,LTE,True
27730,US,Android,Los Angeles,cv_05,Video,wi-fi,True
27731,UK,Windows,London,cv_08,Audio,ethernet,True
27732,FI,Mac,Tampere,cv_05,Video,wi-fi,True
27733,UK,Windows,London,cv_02,Video,ethernet,True
27734,US,iOS,Seattle,cv_05,Audio,wi-fi,True
27735,FI,iOS,Turku,cv_08,Video,wi-fi,True
27736,UK,iOS,London,cv_07,Video,wi-fi,False
27737,FI,Android,Turku,cv_07,Audio,wi-fi,True
27738,NG,Android,Lagos,cv_02,ScreenShare,wi-fi,True
27739,RU,Windows,Moscow,cv_05,Audio,wi-fi,True
27740,IN,Windows,Mumbai,cv_09,Audio,ethernet,True
27741,AU,Windows,Canberra,cv_07,Audio,wi-fi,True
27742,AE,Windows,Abu Dhabi,cv_05,Audio,wi-fi,True
27743,UK,Mac,London,cv_08,Video,wi-fi,True
27744,FI,Windows,Helsinki,cv_04,Video,wi-fi,True
27745,UK,Windows,Liverpool,cv_07,Audio,ethernet,True
27746,FI,Windows,Helsinki,cv_07,Video,ethernet,True
27747,US,Android,San Francisco,cv_04,Audio,wi-fi,True
27748,IN,Windows,Mumbai,cv_02,Audio,ethernet,True
27749,US,iOS,San Francisco,cv_04,Audio,wi-fi,False
27750,UK,Android,London,cv_07,Audio,wi-fi,True
27751,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
27752,BE,Mac,Brussels,cv_05,Audio,wi-fi,True
27753,UK,Windows,Liverpool,cv_04,Audio,wi-fi,True
27754,IN,Windows,New Delhi,cv_10,Video,wi-fi,True
27755,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
27756,AU,Windows,Sydney,cv_09,Video,wi-fi,True
27757,US,Android,Seattle,cv_05,Video,wi-fi,False
27758,HK,Mac,Hong Kong,cv_07,ScreenShare,wi-fi,True
27759,KR,Windows,Seoul,cv_05,Audio,wi-fi,True
27760,AE,Windows,Dubai,cv_03,Video,wi-fi,True
27761,FR,Windows,Paris,cv_07,Video,ethernet,True
27762,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
27763,FR,Windows,Nice,cv_08,Audio,ethernet,True
27764,FR,Windows,Paris,cv_03,Video,ethernet,True
27765,IN,Windows,Hyderabad,cv_05,Video,ethernet,True
27766,FR,Windows,Paris,cv_06,Video,ethernet,True
27767,FI,Android,Turku,cv_06,Video,wi-fi,True
27768,AU,Windows,Perth,cv_07,Audio,wi-fi,True
27769,US,Android,Seattle,cv_03,ScreenShare,wi-fi,False
27770,DK,iOS,Copenhagen,cv_05,Audio,LTE,True
27771,DK,Windows,Copenhagen,cv_07,Video,ethernet,True
27772,US,Windows,San Francisco,cv_08,Video,ethernet,True
27773,AR,Android,Bueno Aires,cv_09,Audio,wi-fi,True
27774,UK,Windows,London,cv_07,Video,ethernet,True
27775,US,Mac,Los Angeles,cv_07,Audio,wi-fi,True
27776,HK,Mac,Hong Kong,cv_09,Audio,wi-fi,True
27777,KR,Windows,Incheon,cv_08,ScreenShare,wi-fi,True
27778,FI,Android,Helsinki,cv_05,Audio,LTE,True
27779,FR,Windows,Montpellier,cv_06,Video,wi-fi,True
27780,RU,Windows,Moscow,cv_08,Audio,ethernet,True
27781,RU,Android,Kazan,cv_08,Audio,wi-fi,True
27782,FR,Windows,Paris,cv_07,Video,wi-fi,True
27783,US,Mac,San Francisco,cv_08,Audio,ethernet,True
27784,US,Android,New York,cv_07,Audio,LTE,True
27785,KR,Windows,Busan,cv_10,Audio,wi-fi,True
27786,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
27787,KR,Android,Seoul,cv_05,Audio,wi-fi,True
27788,AE,iOS,Dubai,cv_07,ScreenShare,LTE,True
27789,AE,iOS,Sharjah,cv_08,Video,LTE,True
27790,HK,Windows,Hong Kong,cv_10,Video,ethernet,True
27791,UK,iOS,Manchester,cv_08,Video,LTE,True
27792,HK,Windows,Hong Kong,cv_05,ScreenShare,wi-fi,True
27793,UK,Windows,Birmingham,cv_07,Audio,wi-fi,True
27794,IN,Windows,Mumbai,cv_08,Video,ethernet,True
27795,US,Windows,Seattle,cv_06,Audio,ethernet,True
27796,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
27797,AE,Mac,Sharjah,cv_08,Audio,wi-fi,True
27798,IN,Android,Banglor,cv_08,Audio,wi-fi,True
27799,UK,Mac,Birmingham,cv_08,Audio,wi-fi,True
27800,IN,Windows,Banglor,cv_07,Video,wi-fi,True
27801,UK,Windows,London,cv_08,Video,ethernet,True
27802,BE,Android,Ghent,cv_06,Audio,wi-fi,True
27803,BE,Windows,Antwerp,cv_08,Video,wi-fi,True
27804,UK,Android,Manchester,cv_08,Audio,wi-fi,True
27805,FI,Windows,Tampere,cv_09,Audio,ethernet,True
27806,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27807,RU,Windows,Yekaterinburg,cv_07,Audio,ethernet,True
27808,AE,iOS,Sharjah,cv_07,Audio,LTE,True
27809,UK,Windows,London,cv_08,Audio,wi-fi,True
27810,KR,iOS,Seoul,cv_04,Video,3G,True
27811,AE,Windows,Abu Dhabi,cv_08,Video,ethernet,True
27812,UK,Windows,London,cv_02,Audio,ethernet,True
27813,UK,Windows,London,cv_08,Video,wi-fi,True
27814,DK,iOS,Copenhagen,cv_06,Audio,3G,True
27815,IN,iOS,New Delhi,cv_04,Video,wi-fi,True
27816,US,iOS,New York,cv_09,Video,LTE,True
27817,FI,Windows,Tampere,cv_08,Audio,ethernet,True
27818,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
27819,DK,Android,Copenhagen,cv_05,Video,wi-fi,True
27820,RU,Mac,Kazan,cv_07,Audio,ethernet,True
27821,RU,Windows,Moscow,cv_06,Video,ethernet,True
27822,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
27823,IN,Mac,New Delhi,cv_07,Audio,wi-fi,True
27824,FI,iOS,Turku,cv_07,Video,3G,True
27825,FI,iOS,Helsinki,cv_07,Audio,LTE,True
27826,DK,Windows,Copenhagen,cv_07,Video,ethernet,True
27827,RU,Mac,Saint Petersburg,cv_08,Video,ethernet,True
27828,FI,iOS,Helsinki,cv_08,Video,wi-fi,True
27829,US,Android,Miami,cv_07,Audio,wi-fi,True
27830,IN,Windows,Hyderabad,cv_04,Video,wi-fi,True
27831,FI,Android,Helsinki,cv_05,Audio,wi-fi,True
27832,US,Android,Seattle,cv_05,Video,LTE,False
27833,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
27834,DK,Windows,Copenhagen,cv_06,Audio,ethernet,True
27835,US,Mac,Los Angeles,cv_07,Video,ethernet,True
27836,FR,Windows,Montpellier,cv_06,Audio,wi-fi,True
27837,US,iOS,New York,cv_07,Audio,LTE,True
27838,UK,Windows,Birmingham,cv_01,Audio,ethernet,True
27839,US,Windows,San Francisco,cv_05,Audio,ethernet,True
27840,AE,Windows,Dubai,cv_02,Audio,ethernet,True
27841,IN,Android,Hyderabad,cv_05,Video,wi-fi,True
27842,US,Windows,Chicago,cv_10,Video,ethernet,True
27843,UK,Windows,London,cv_08,Audio,wi-fi,True
27844,HK,Mac,Hong Kong,cv_04,Audio,wi-fi,False
27845,IN,Android,Hyderabad,cv_07,Audio,LTE,True
27846,HK,Windows,Hong Kong,cv_04,Audio,ethernet,True
27847,DK,iOS,Arhus,cv_07,Audio,LTE,True
27848,DK,Windows,Arhus,cv_07,Audio,ethernet,True
27849,BE,Windows,Brussels,cv_10,Video,ethernet,True
27850,BE,Windows,Antwerp,cv_08,Video,wi-fi,True
27851,RU,Android,Yekaterinburg,cv_04,Audio,3G,True
27852,AE,Windows,Abu Dhabi,cv_08,Audio,ethernet,True
27853,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
27854,IN,Windows,Banglor,cv_07,Audio,wi-fi,True
27855,UK,Android,London,cv_09,Audio,wi-fi,True
27856,US,Android,New York,cv_09,Video,wi-fi,True
27857,UK,iOS,London,cv_08,Video,LTE,True
27858,UK,Windows,London,cv_08,Audio,wi-fi,False
27859,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
27860,FR,Android,Montpellier,cv_05,Video,wi-fi,True
27861,UK,Mac,Liverpool,cv_08,Audio,ethernet,True
27862,US,Mac,Los Angeles,cv_07,Audio,wi-fi,True
27863,US,Windows,Los Angeles,cv_04,Audio,wi-fi,True
27864,HK,Windows,Kowloon,cv_07,Audio,wi-fi,False
27865,UK,iOS,London,cv_04,Video,wi-fi,False
27866,FR,Android,Montpellier,cv_07,Video,wi-fi,True
27867,US,Android,Miami,cv_05,Audio,wi-fi,True
27868,HK,Windows,Hong Kong,cv_10,Audio,wi-fi,True
27869,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
27870,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
27871,US,Mac,San Francisco,cv_06,ScreenShare,wi-fi,True
27872,DK,Windows,Copenhagen,cv_09,Video,wi-fi,True
27873,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27874,RU,iOS,Moscow,cv_08,Audio,wi-fi,True
27875,US,Android,New York,cv_07,Video,3G,True
27876,NG,Windows,Lagos,cv_09,Audio,ethernet,True
27877,US,Android,San Francisco,cv_07,Audio,wi-fi,True
27878,RU,Android,Moscow,cv_08,ScreenShare,wi-fi,True
27879,AE,Windows,Dubai,cv_10,Video,ethernet,True
27880,KR,Android,Busan,cv_07,Audio,wi-fi,True
27881,KR,iOS,Seoul,cv_07,ScreenShare,wi-fi,True
27882,DK,Windows,Copenhagen,cv_09,Video,wi-fi,True
27883,HK,Windows,Kowloon,cv_04,Video,ethernet,True
27884,US,Android,New York,cv_08,Audio,LTE,True
27885,US,Android,New York,cv_05,Audio,wi-fi,False
27886,FR,Mac,Paris,cv_09,Audio,ethernet,True
27887,US,Android,New York,cv_08,Video,wi-fi,True
27888,FR,Windows,Paris,cv_09,Audio,wi-fi,True
27889,UK,Windows,Liverpool,cv_03,Audio,wi-fi,True
27890,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
27891,BE,Mac,Ghent,cv_10,Audio,wi-fi,True
27892,RU,Android,Novosibirsk,cv_03,Video,LTE,True
27893,AR,Mac,Bueno Aires,cv_05,Audio,wi-fi,True
27894,AR,Windows,Rosario,cv_10,Audio,wi-fi,False
27895,FR,Windows,Nice,cv_08,Video,wi-fi,True
27896,KR,Android,Busan,cv_06,Audio,3G,True
27897,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
27898,RU,Android,Novosibirsk,cv_07,Audio,wi-fi,True
27899,UK,Windows,Manchester,cv_05,Audio,ethernet,True
27900,UK,Mac,London,cv_04,Audio,wi-fi,True
27901,FR,Windows,Nice,cv_08,Audio,wi-fi,True
27902,US,Android,New York,cv_08,Audio,LTE,False
27903,BE,iOS,Antwerp,cv_10,Audio,wi-fi,True
27904,IN,Windows,Mumbai,cv_04,Audio,wi-fi,True
27905,US,Windows,Seattle,cv_07,Audio,wi-fi,True
27906,UK,Windows,Manchester,cv_08,Audio,ethernet,True
27907,HK,Windows,Hong Kong,cv_08,Audio,ethernet,True
27908,DK,Windows,Copenhagen,cv_10,Audio,wi-fi,True
27909,AE,Android,Dubai,cv_07,Video,wi-fi,True
27910,DK,Android,Arhus,cv_05,Audio,wi-fi,True
27911,US,Windows,New York,cv_07,ScreenShare,wi-fi,True
27912,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
27913,FI,iOS,Helsinki,cv_07,Video,wi-fi,True
27914,RU,Android,Saint Petersburg,cv_07,Audio,wi-fi,True
27915,FI,Windows,Turku,cv_07,Audio,ethernet,True
27916,US,iOS,Chicago,cv_07,Audio,wi-fi,True
27917,IN,Windows,Mumbai,cv_02,Audio,wi-fi,True
27918,US,Mac,San Francisco,cv_08,Video,wi-fi,True
27919,US,Android,New York,cv_08,Video,LTE,False
27920,US,iOS,San Francisco,cv_09,Audio,LTE,True
27921,UK,Android,Liverpool,cv_05,Audio,wi-fi,True
27922,US,iOS,Seattle,cv_03,Video,wi-fi,True
27923,UK,Windows,Birmingham,cv_05,Video,wi-fi,True
27924,FI,Mac,Helsinki,cv_08,Audio,ethernet,True
27925,BE,Windows,Ghent,cv_05,Video,wi-fi,True
27926,HK,Android,Hong Kong,cv_09,Audio,wi-fi,True
27927,US,Android,Seattle,cv_07,Audio,LTE,True
27928,AU,Android,Sydney,cv_07,Audio,wi-fi,True
27929,FR,iOS,Nice,cv_07,Audio,LTE,True
27930,FI,Windows,Helsinki,cv_08,Video,ethernet,False
27931,NG,Windows,Lagos,cv_05,Video,ethernet,True
27932,UK,Windows,London,cv_08,Audio,wi-fi,True
27933,BE,Windows,Antwerp,cv_03,Video,wi-fi,True
27934,UK,iOS,London,cv_10,Audio,3G,True
27935,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
27936,US,Android,New York,cv_10,Audio,LTE,True
27937,FI,Mac,Helsinki,cv_07,Audio,wi-fi,False
27938,RU,iOS,Moscow,cv_08,Audio,LTE,True
27939,FR,Windows,Montpellier,cv_07,Audio,ethernet,True
27940,UK,Mac,London,cv_04,Video,ethernet,True
27941,HK,Windows,Hong Kong,cv_03,Audio,wi-fi,False
27942,UK,Android,Manchester,cv_07,Audio,wi-fi,True
27943,HK,Windows,Kowloon,cv_07,Video,wi-fi,True
27944,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
27945,US,Windows,Seattle,cv_08,Audio,wi-fi,True
27946,DK,Android,Arhus,cv_07,ScreenShare,3G,True
27947,AU,Android,Sydney,cv_04,Audio,wi-fi,True
27948,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
27949,RU,Windows,Moscow,cv_10,Audio,wi-fi,True
27950,RU,Android,Novosibirsk,cv_08,Video,wi-fi,True
27951,UK,Windows,Birmingham,cv_08,Video,wi-fi,True
27952,UK,Android,Birmingham,cv_08,Audio,wi-fi,True
27953,UK,Android,Liverpool,cv_08,Audio,wi-fi,True
27954,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
27955,RU,Windows,Saint Petersburg,cv_01,Audio,wi-fi,True
27956,US,Android,New York,cv_05,Audio,wi-fi,False
27957,FI,Windows,Tampere,cv_04,Audio,wi-fi,True
27958,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
27959,HK,Windows,Hong Kong,cv_06,Video,ethernet,True
27960,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
27961,UK,Windows,Liverpool,cv_08,Audio,ethernet,True
27962,AU,Windows,Perth,cv_06,Audio,wi-fi,True
27963,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
27964,UK,Windows,London,cv_09,Video,wi-fi,True
27965,HK,Windows,Hong Kong,cv_07,Audio,ethernet,True
27966,FI,Android,Tampere,cv_10,Video,wi-fi,True
27967,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
27968,US,iOS,New York,cv_07,Audio,wi-fi,True
27969,UK,Mac,London,cv_08,Audio,ethernet,True
27970,AU,Windows,Melbourne,cv_05,Audio,wi-fi,True
27971,DK,iOS,Copenhagen,cv_05,Video,wi-fi,False
27972,UK,iOS,London,cv_07,Audio,wi-fi,True
27973,FR,Windows,Paris,cv_08,Video,wi-fi,True
27974,US,Android,Seattle,cv_07,Audio,LTE,False
27975,RU,Android,Yekaterinburg,cv_07,Audio,wi-fi,True
27976,IN,Windows,Mumbai,cv_08,Video,ethernet,True
27977,BE,Android,Brussels,cv_07,Audio,LTE,True
27978,HK,Windows,Kowloon,cv_08,Video,wi-fi,True
27979,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
27980,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27981,RU,Windows,Yekaterinburg,cv_04,Audio,ethernet,True
27982,IN,Windows,Banglor,cv_07,Audio,ethernet,True
27983,US,Android,Seattle,cv_05,Video,LTE,True
27984,AE,Android,Dubai,cv_09,Audio,wi-fi,True
27985,UK,Android,Birmingham,cv_07,Video,LTE,True
27986,AE,Android,Dubai,cv_10,Audio,LTE,True
27987,AE,Windows,Abu Dhabi,cv_08,Audio,wi-fi,True
27988,FI,Mac,Helsinki,cv_09,Audio,wi-fi,True
27989,US,Android,New York,cv_07,Audio,wi-fi,True
27990,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27991,FR,Android,Nice,cv_04,Audio,wi-fi,True
27992,HK,Android,Hong Kong,cv_09,Audio,wi-fi,True
27993,HK,Windows,Kowloon,cv_04,Video,wi-fi,True
27994,UK,Windows,London,cv_08,Audio,ethernet,True
27995,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
27996,KR,Windows,Busan,cv_08,Video,wi-fi,True
27997,FR,Windows,Paris,cv_08,Video,wi-fi,True
27998,UK,Windows,London,cv_07,Audio,wi-fi,True
27999,KR,Windows,Seoul,cv_10,Audio,ethernet,True
28000,AE,Windows,Abu Dhabi,cv_10,Video,ethernet,True
28001,FR,Android,Paris,cv_06,Audio,wi-fi,True
28002,US,Windows,San Francisco,cv_08,Audio,ethernet,True
28003,FI,Windows,Tampere,cv_08,Audio,ethernet,True
28004,IN,iOS,Banglor,cv_08,Audio,LTE,True
28005,IN,Android,Mumbai,cv_05,Audio,wi-fi,True
28006,FR,Android,Paris,cv_04,Audio,wi-fi,True
28007,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
28008,UK,iOS,Liverpool,cv_05,Audio,wi-fi,True
28009,DK,Windows,Copenhagen,cv_03,Audio,ethernet,True
28010,FI,Mac,Helsinki,cv_08,Audio,wi-fi,True
28011,HK,Windows,Hong Kong,cv_05,Video,wi-fi,True
28012,DK,Windows,Copenhagen,cv_10,Audio,wi-fi,True
28013,KR,Windows,Seoul,cv_08,Video,wi-fi,True
28014,US,Android,Seattle,cv_05,Audio,wi-fi,True
28015,FR,Mac,Montpellier,cv_08,Video,wi-fi,True
28016,UK,Windows,Birmingham,cv_09,Audio,wi-fi,False
28017,US,Android,Seattle,cv_09,ScreenShare,wi-fi,True
28018,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
28019,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
28020,UK,Windows,London,cv_03,Video,wi-fi,True
28021,AR,Windows,Rosario,cv_05,Video,wi-fi,True
28022,FI,Windows,Helsinki,cv_10,Video,wi-fi,True
28023,DK,Windows,Arhus,cv_08,Audio,wi-fi,True
28024,US,Android,Seattle,cv_05,Video,wi-fi,True
28025,FI,Windows,Tampere,cv_09,Video,ethernet,True
28026,UK,iOS,London,cv_05,Audio,LTE,True
28027,US,Mac,Chicago,cv_07,Audio,wi-fi,True
28028,FR,Windows,Nice,cv_02,Audio,ethernet,True
28029,HK,Windows,Hong Kong,cv_09,Video,wi-fi,True
28030,FR,Windows,Nice,cv_08,Audio,wi-fi,True
28031,KR,Android,Seoul,cv_09,Audio,wi-fi,True
28032,UK,Windows,Birmingham,cv_07,Audio,wi-fi,True
28033,US,Windows,Seattle,cv_07,Video,wi-fi,True
28034,RU,Android,Moscow,cv_05,Audio,wi-fi,True
28035,FR,Windows,Paris,cv_07,Audio,wi-fi,True
28036,US,Android,San Francisco,cv_06,Video,wi-fi,False
28037,HK,Windows,Hong Kong,cv_07,Audio,ethernet,True
28038,IN,Windows,Banglor,cv_09,Audio,wi-fi,True
28039,DK,iOS,Copenhagen,cv_09,Video,LTE,True
28040,US,Android,Miami,cv_09,Audio,LTE,False
28041,FR,Windows,Paris,cv_07,Audio,ethernet,False
28042,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
28043,FR,iOS,Paris,cv_08,Video,wi-fi,True
28044,US,Windows,Seattle,cv_08,Video,wi-fi,True
28045,UK,iOS,Birmingham,cv_08,Video,LTE,True
28046,AU,Mac,Canberra,cv_07,Audio,wi-fi,True
28047,US,iOS,Seattle,cv_08,Audio,3G,True
28048,US,Android,Los Angeles,cv_09,Video,LTE,True
28049,AE,Windows,Dubai,cv_09,Video,ethernet,False
28050,AE,Windows,Dubai,cv_08,Audio,ethernet,True
28051,UK,Windows,Manchester,cv_10,Audio,wi-fi,True
28052,US,Android,Seattle,cv_08,Audio,wi-fi,True
28053,DK,iOS,Copenhagen,cv_08,Video,wi-fi,True
28054,HK,Windows,Kowloon,cv_05,Video,wi-fi,True
28055,DK,Android,Arhus,cv_07,Audio,wi-fi,True
28056,FR,Android,Nice,cv_05,Audio,3G,True
28057,US,Android,Seattle,cv_08,Video,wi-fi,True
28058,FR,Windows,Montpellier,cv_10,Video,ethernet,True
28059,IN,Android,Hyderabad,cv_09,Audio,3G,True
28060,UK,Windows,Birmingham,cv_10,Audio,wi-fi,True
28061,AE,Android,Abu Dhabi,cv_08,Audio,LTE,False
28062,UK,iOS,Liverpool,cv_06,Video,wi-fi,True
28063,UK,Windows,Birmingham,cv_08,Audio,wi-fi,True
28064,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
28065,DK,Windows,Copenhagen,cv_08,ScreenShare,ethernet,True
28066,AE,Windows,Abu Dhabi,cv_05,Audio,wi-fi,True
28067,IN,Windows,Hyderabad,cv_04,Audio,ethernet,True
28068,UK,Windows,London,cv_08,Video,wi-fi,True
28069,BE,Windows,Ghent,cv_10,Audio,wi-fi,False
28070,FI,iOS,Tampere,cv_07,Video,LTE,True
28071,FI,Mac,Helsinki,cv_10,ScreenShare,ethernet,True
28072,FR,Windows,Paris,cv_10,Video,ethernet,True
28073,AE,Windows,Abu Dhabi,cv_09,Video,wi-fi,True
28074,FR,Windows,Paris,cv_08,Audio,wi-fi,True
28075,UK,iOS,Liverpool,cv_09,Audio,wi-fi,True
28076,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
28077,HK,Windows,Hong Kong,cv_08,Audio,ethernet,False
28078,UK,Windows,Manchester,cv_04,Video,wi-fi,True
28079,UK,Android,London,cv_05,Audio,LTE,True
28080,KR,iOS,Seoul,cv_08,Audio,wi-fi,True
28081,US,Android,New York,cv_09,Video,3G,True
28082,AE,Android,Dubai,cv_07,Video,LTE,True
28083,DK,iOS,Copenhagen,cv_09,Video,LTE,True
28084,US,Mac,New York,cv_09,Audio,wi-fi,True
28085,FR,Android,Paris,cv_07,Video,wi-fi,True
28086,HK,Android,Hong Kong,cv_09,Audio,LTE,True
28087,DK,Mac,Copenhagen,cv_10,ScreenShare,wi-fi,True
28088,NG,Windows,Lagos,cv_08,Audio,wi-fi,True
28089,FI,Android,Helsinki,cv_07,Video,LTE,True
28090,FI,Windows,Helsinki,cv_05,Audio,ethernet,True
28091,US,Android,San Francisco,cv_04,Audio,LTE,True
28092,US,iOS,Los Angeles,cv_07,Audio,3G,True
28093,AE,Windows,Abu Dhabi,cv_09,Video,ethernet,True
28094,UK,Android,Liverpool,cv_08,Audio,wi-fi,False
28095,UK,Windows,London,cv_05,Video,wi-fi,True
28096,RU,Android,Saint Petersburg,cv_08,Video,wi-fi,True
28097,US,Mac,San Francisco,cv_02,Audio,wi-fi,True
28098,US,Android,Chicago,cv_08,Audio,wi-fi,False
28099,AU,Windows,Sydney,cv_07,Audio,ethernet,True
28100,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
28101,DK,Windows,Copenhagen,cv_04,Audio,wi-fi,True
28102,FI,Windows,Helsinki,cv_10,Video,ethernet,True
28103,US,Android,Chicago,cv_05,Video,wi-fi,True
28104,UK,Android,Liverpool,cv_05,Audio,3G,True
28105,DK,Mac,Arhus,cv_08,Audio,ethernet,True
28106,US,Android,San Francisco,cv_09,Audio,3G,True
28107,US,Android,New York,cv_08,Video,wi-fi,True
28108,RU,Windows,Kazan,cv_05,Audio,wi-fi,True
28109,DK,Mac,Copenhagen,cv_08,Audio,ethernet,True
28110,FR,Windows,Paris,cv_04,Video,wi-fi,True
28111,AU,Windows,Canberra,cv_08,Audio,wi-fi,True
28112,FR,Android,Paris,cv_08,Video,LTE,True
28113,KR,Windows,Busan,cv_07,Video,wi-fi,True
28114,US,Windows,Los Angeles,cv_07,Video,ethernet,True
28115,FR,Android,Paris,cv_07,Audio,wi-fi,True
28116,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
28117,AU,Windows,Canberra,cv_09,Video,ethernet,True
28118,FR,Windows,Paris,cv_07,Audio,ethernet,True
28119,FR,Windows,Nice,cv_04,Audio,wi-fi,True
28120,AE,Android,Dubai,cv_08,ScreenShare,LTE,True
28121,FR,Windows,Paris,cv_10,Audio,wi-fi,True
28122,FR,iOS,Paris,cv_08,Audio,LTE,True
28123,US,Windows,Chicago,cv_10,Audio,ethernet,True
28124,FI,Windows,Helsinki,cv_03,Video,wi-fi,True
28125,HK,Windows,Hong Kong,cv_07,Audio,ethernet,True
28126,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
28127,RU,iOS,Saint Petersburg,cv_04,Video,wi-fi,True
28128,AU,Windows,Melbourne,cv_05,Video,wi-fi,True
28129,IN,Windows,Banglor,cv_03,Video,ethernet,True
28130,US,Android,San Francisco,cv_05,Audio,wi-fi,True
28131,FR,Windows,Paris,cv_07,Audio,wi-fi,True
28132,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
28133,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
28134,BE,iOS,Ghent,cv_06,Audio,wi-fi,True
28135,NG,Windows,Lagos,cv_07,Audio,wi-fi,True
28136,AU,Android,Melbourne,cv_05,Audio,wi-fi,True
28137,UK,Windows,Liverpool,cv_06,Audio,wi-fi,True
28138,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
28139,NG,Windows,Kano,cv_04,Audio,ethernet,True
28140,US,Android,San Francisco,cv_08,Video,LTE,True
28141,FI,Windows,Tampere,cv_06,Video,wi-fi,True
28142,RU,Windows,Moscow,cv_05,Video,wi-fi,True
28143,IN,Android,Hyderabad,cv_08,Audio,wi-fi,True
28144,AU,Windows,Canberra,cv_08,Video,wi-fi,True
28145,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
28146,AU,Android,Sydney,cv_09,Video,LTE,True
28147,US,Android,New York,cv_10,Audio,wi-fi,True
28148,NG,Mac,Lagos,cv_03,ScreenShare,ethernet,True
28149,BE,Mac,Brussels,cv_09,Audio,wi-fi,True
28150,NG,Windows,Lagos,cv_04,Audio,ethernet,True
