,country,platform,city,client_version,media,network,target_metric
27104,UK,iOS,London,cv_05,Audio,wi-fi,False
27105,UK,Windows,Liverpool,cv_03,Video,wi-fi,True
27106,AE,Windows,Sharjah,cv_04,ScreenShare,wi-fi,True
27107,US,Android,San Francisco,cv_05,Audio,wi-fi,True
27108,UK,Windows,Liverpool,cv_09,Video,wi-fi,True
27109,AE,Windows,Abu Dhabi,cv_08,Audio,ethernet,True
27110,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
27111,FR,Android,Paris,cv_07,Audio,wi-fi,True
27112,US,iOS,Los Angeles,cv_08,Video,wi-fi,True
27113,IN,Windows,Banglor,cv_08,Video,wi-fi,True
27114,BE,Mac,Brussels,cv_04,Video,wi-fi,True
27115,FR,Windows,Nice,cv_07,Video,wi-fi,True
27116,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
27117,IN,Windows,Banglor,cv_07,Audio,ethernet,True
27118,UK,Mac,Birmingham,cv_07,Audio,wi-fi,True
27119,IN,Android,Banglor,cv_10,Video,LTE,True
27120,IN,Mac,New Delhi,cv_08,Video,wi-fi,True
27121,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
27122,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
27123,FR,Windows,Paris,cv_10,Audio,ethernet,False
27124,US,Android,New York,cv_07,Audio,3G,True
27125,FR,iOS,Montpellier,cv_08,Audio,wi-fi,True
27126,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27127,IN,Mac,Banglor,cv_02,Video,wi-fi,True
27128,FR,Android,Paris,cv_07,Audio,wi-fi,True
27129,US,Windows,Seattle,cv_07,Video,ethernet,True
27130,RU,Windows,Saint Petersburg,cv_07,Video,wi-fi,True
27131,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
27132,US,Android,Seattle,cv_05,Audio,wi-fi,True
27133,US,Android,Seattle,cv_05,Audio,wi-fi,True
27134,UK,Windows,London,cv_07,Audio,wi-fi,True
27135,AE,Windows,Dubai,cv_05,Audio,wi-fi,True
27136,US,Android,Seattle,cv_09,Audio,wi-fi,True
27137,UK,Windows,Birmingham,cv_10,Audio,wi-fi,False
27138,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
27139,HK,Windows,Kowloon,cv_08,Video,ethernet,True
27140,US,Android,San Francisco,cv_08,Audio,wi-fi,True
27141,AU,Windows,Perth,cv_07,Audio,wi-fi,True
27142,AE,Mac,Dubai,cv_09,Audio,ethernet,True
27143,AU,Windows,Sydney,cv_09,Video,wi-fi,False
27144,US,Android,San Francisco,cv_07,Audio,wi-fi,True
27145,FR,Windows,Paris,cv_07,Video,ethernet,True
27146,RU,Windows,Novosibirsk,cv_07,ScreenShare,ethernet,True
27147,DK,Mac,Copenhagen,cv_08,Audio,wi-fi,True
27148,US,Android,Miami,cv_01,Video,wi-fi,True
27149,FI,Windows,Helsinki,cv_10,Audio,ethernet,True
27150,FI,Windows,Helsinki,cv_07,Video,ethernet,True
27151,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
27152,US,Android,San Francisco,cv_08,Audio,wi-fi,True
27153,AE,Windows,Abu Dhabi,cv_05,Video,wi-fi,True
27154,AU,Windows,Perth,cv_08,Audio,wi-fi,True
27155,US,Android,Chicago,cv_07,Video,3G,True
27156,IN,Windows,New Delhi,cv_08,Audio,wi-fi,True
27157,US,Android,Los Angeles,cv_05,Video,wi-fi,True
27158,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
27159,US,Android,San Francisco,cv_08,Video,wi-fi,True
27160,US,Android,Seattle,cv_06,Audio,wi-fi,True
27161,AE,Android,Abu Dhabi,cv_07,Audio,wi-fi,True
27162,US,Android,Los Angeles,cv_07,Audio,LTE,False
27163,AU,Windows,Canberra,cv_04,Audio,wi-fi,True
27164,IN,Android,Mumbai,cv_06,Audio,wi-fi,False
27165,US,Android,New York,cv_07,Video,wi-fi,True
27166,FI,Windows,Turku,cv_04,Video,ethernet,True
27167,IN,Android,Hyderabad,cv_08,Audio,wi-fi,True
27168,UK,Mac,London,cv_03,Audio,wi-fi,True
27169,BE,Windows,Brussels,cv_07,Audio,ethernet,True
27170,FR,Android,Paris,cv_05,Audio,wi-fi,True
27171,US,Android,New York,cv_09,Video,wi-fi,True
27172,UK,Windows,Liverpool,cv_10,Audio,ethernet,True
27173,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
27174,US,Windows,San Francisco,cv_03,Video,wi-fi,True
27175,FI,Windows,Tampere,cv_04,Video,ethernet,True
27176,US,Android,Seattle,cv_07,Video,3G,True
27177,AU,Windows,Sydney,cv_03,Audio,ethernet,True
27178,US,Windows,Chicago,cv_09,Audio,wi-fi,False
27179,FR,Windows,Nice,cv_08,Video,ethernet,False
27180,AU,Windows,Canberra,cv_09,Video,ethernet,True
27181,IN,Windows,Banglor,cv_04,Audio,wi-fi,True
27182,US,Android,New York,cv_08,ScreenShare,LTE,True
27183,US,Android,New York,cv_05,Audio,wi-fi,True
27184,US,Android,Los Angeles,cv_08,Video,wi-fi,True
27185,AU,Windows,Sydney,cv_09,Video,wi-fi,True
27186,UK,Windows,Birmingham,cv_08,Audio,wi-fi,True
27187,IN,Windows,Mumbai,cv_07,Audio,wi-fi,True
27188,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
27189,AU,Android,Melbourne,cv_02,Audio,LTE,True
27190,US,Android,Miami,cv_06,Audio,LTE,True
27191,DK,Mac,Copenhagen,cv_05,Audio,wi-fi,True
27192,US,Windows,Chicago,cv_07,Video,wi-fi,True
27193,US,Android,New York,cv_08,Audio,LTE,True
27194,AR,Windows,Bueno Aires,cv_08,Audio,wi-fi,True
27195,IN,Windows,Banglor,cv_04,Video,ethernet,True
27196,US,iOS,San Francisco,cv_08,Video,wi-fi,True
27197,RU,iOS,Novosibirsk,cv_05,Audio,3G,True
27198,RU,Android,Saint Petersburg,cv_05,Audio,wi-fi,True
27199,UK,Windows,London,cv_10,Video,wi-fi,True
27200,IN,Android,Mumbai,cv_08,Audio,wi-fi,True
27201,AE,Android,Sharjah,cv_04,Audio,LTE,True
27202,AE,Windows,Abu Dhabi,cv_08,Video,wi-fi,True
27203,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
27204,US,Android,Seattle,cv_07,Audio,wi-fi,True
27205,IN,Android,New Delhi,cv_08,Video,wi-fi,True
27206,HK,Windows,Hong Kong,cv_09,Audio,ethernet,True
27207,FR,Windows,Nice,cv_07,Audio,wi-fi,True
27208,RU,Android,Moscow,cv_10,Video,LTE,True
27209,FR,iOS,Nice,cv_06,Audio,wi-fi,True
27210,BE,iOS,Antwerp,cv_08,Audio,LTE,True
27211,US,Android,San Francisco,cv_03,Audio,LTE,True
27212,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27213,FI,Windows,Helsinki,cv_08,Video,ethernet,True
27214,AU,Windows,Perth,cv_06,Audio,ethernet,True
27215,AE,iOS,Abu Dhabi,cv_07,Video,wi-fi,True
27216,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
27217,UK,Mac,London,cv_02,Audio,ethernet,True
27218,US,Android,San Francisco,cv_08,Audio,wi-fi,True
27219,US,iOS,Los Angeles,cv_08,Video,LTE,True
27220,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
27221,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
27222,US,Android,Seattle,cv_02,ScreenShare,LTE,True
27223,AR,Windows,Bueno Aires,cv_02,Audio,wi-fi,True
27224,US,iOS,Los Angeles,cv_07,Audio,3G,True
27225,UK,iOS,London,cv_03,Audio,wi-fi,True
27226,AU,Windows,Canberra,cv_08,Audio,ethernet,True
27227,AU,Android,Melbourne,cv_08,Audio,3G,True
27228,FI,Android,Helsinki,cv_05,Audio,wi-fi,True
27229,KR,Windows,Incheon,cv_06,Video,wi-fi,False
27230,IN,Windows,Mumbai,cv_04,Video,wi-fi,True
27231,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
27232,US,Android,New York,cv_05,Video,3G,True
27233,AU,Android,Sydney,cv_09,Audio,wi-fi,True
27234,US,Mac,Miami,cv_01,Audio,wi-fi,True
27235,US,Windows,New York,cv_07,Video,ethernet,True
27236,US,Android,Seattle,cv_10,Audio,wi-fi,True
27237,AE,Windows,Abu Dhabi,cv_09,Video,wi-fi,True
27238,US,Windows,Los Angeles,cv_07,Video,ethernet,True
27239,RU,iOS,Moscow,cv_08,Audio,wi-fi,True
27240,DK,Android,Arhus,cv_05,Audio,LTE,False
27241,HK,Windows,Hong Kong,cv_06,Audio,ethernet,True
27242,IN,Windows,Banglor,cv_03,Audio,wi-fi,True
27243,AU,iOS,Canberra,cv_05,Video,LTE,True
27244,UK,Mac,Birmingham,cv_08,Audio,ethernet,True
27245,FR,Windows,Marseille,cv_05,Video,ethernet,True
27246,AE,iOS,Abu Dhabi,cv_08,Video,wi-fi,True
27247,US,Android,Chicago,cv_01,Video,wi-fi,True
27248,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
27249,AE,Windows,Dubai,cv_05,Audio,wi-fi,True
27250,NG,Windows,Lagos,cv_09,Audio,ethernet,True
27251,US,Android,Seattle,cv_08,Video,wi-fi,True
27252,FI,Windows,Turku,cv_10,Audio,ethernet,True
27253,US,Android,Chicago,cv_07,Audio,wi-fi,True
27254,US,Android,Seattle,cv_08,Audio,LTE,True
27255,DK,Windows,Copenhagen,cv_05,ScreenShare,ethernet,True
27256,US,Android,Seattle,cv_05,Audio,LTE,True
27257,UK,Windows,Liverpool,cv_05,Video,ethernet,True
27258,FR,Windows,Nice,cv_07,Video,ethernet,True
27259,US,Windows,Seattle,cv_07,Audio,wi-fi,True
27260,UK,Mac,Birmingham,cv_05,Audio,ethernet,True
27261,US,Android,San Francisco,cv_08,Audio,LTE,True
27262,US,Android,Seattle,cv_07,Audio,wi-fi,True
27263,US,Android,San Francisco,cv_08,Audio,wi-fi,True
27264,KR,Windows,Seoul,cv_06,Audio,ethernet,True
27265,US,Android,San Francisco,cv_04,Audio,wi-fi,True
27266,US,Mac,Los Angeles,cv_08,Audio,ethernet,True
27267,DK,Mac,Arhus,cv_08,Video,wi-fi,True
27268,UK,Windows,London,cv_06,Video,wi-fi,True
27269,FR,Windows,Montpellier,cv_09,Audio,wi-fi,True
27270,DK,iOS,Copenhagen,cv_08,Video,wi-fi,True
27271,DK,Android,Copenhagen,cv_04,Audio,LTE,True
27272,US,Mac,New York,cv_05,Audio,ethernet,True
27273,US,Mac,New York,cv_08,Video,wi-fi,True
27274,US,Mac,Seattle,cv_07,Video,wi-fi,False
27275,KR,Android,Busan,cv_05,Audio,wi-fi,True
27276,FR,Android,Paris,cv_08,Audio,wi-fi,True
27277,RU,iOS,Moscow,cv_08,Audio,LTE,True
27278,BE,Windows,Brussels,cv_07,Audio,ethernet,True
27279,UK,Windows,Birmingham,cv_07,ScreenShare,wi-fi,True
27280,AU,Windows,Melbourne,cv_07,Video,wi-fi,True
27281,US,Windows,Los Angeles,cv_06,Audio,wi-fi,True
27282,AU,Windows,Sydney,cv_03,Audio,ethernet,True
27283,US,Android,Los Angeles,cv_03,Video,LTE,True
27284,US,Windows,Los Angeles,cv_06,Audio,wi-fi,True
27285,IN,Windows,Banglor,cv_08,Audio,wi-fi,True
27286,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
27287,RU,Android,Moscow,cv_07,Video,wi-fi,True
27288,US,Android,Chicago,cv_04,Audio,wi-fi,True
27289,US,iOS,Chicago,cv_08,ScreenShare,LTE,False
27290,FR,Windows,Paris,cv_08,Video,wi-fi,True
27291,US,Android,Seattle,cv_08,Video,wi-fi,True
27292,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
27293,FI,Windows,Helsinki,cv_08,Video,ethernet,True
27294,FI,iOS,Tampere,cv_07,Audio,wi-fi,True
27295,RU,iOS,Yekaterinburg,cv_08,Video,wi-fi,True
27296,FR,Windows,Montpellier,cv_07,Video,wi-fi,True
27297,HK,iOS,Hong Kong,cv_08,Audio,3G,True
27298,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
27299,US,iOS,Chicago,cv_07,Video,wi-fi,True
27300,IN,iOS,New Delhi,cv_04,Audio,wi-fi,True
27301,US,iOS,New York,cv_08,Audio,wi-fi,True
27302,FI,Windows,Helsinki,cv_03,Audio,wi-fi,True
27303,US,Android,Chicago,cv_05,Audio,wi-fi,False
27304,IN,Windows,Hyderabad,cv_09,Video,wi-fi,True
27305,US,Android,San Francisco,cv_08,ScreenShare,LTE,True
27306,FI,iOS,Helsinki,cv_08,Video,wi-fi,True
27307,FR,Android,Nice,cv_09,Audio,wi-fi,True
27308,AE,Windows,Dubai,cv_09,Audio,wi-fi,True
27309,US,iOS,Los Angeles,cv_08,Video,3G,False
27310,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
27311,KR,Windows,Incheon,cv_06,Audio,wi-fi,True
27312,AU,Windows,Melbourne,cv_04,Audio,ethernet,True
27313,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
27314,IN,Mac,New Delhi,cv_03,Video,wi-fi,True
27315,US,Windows,Seattle,cv_08,Audio,ethernet,True
27316,US,Android,Los Angeles,cv_07,Video,wi-fi,False
27317,IN,iOS,Banglor,cv_07,Audio,wi-fi,True
27318,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27319,US,Android,Miami,cv_08,Audio,wi-fi,True
27320,US,Android,San Francisco,cv_04,Audio,LTE,True
27321,RU,Windows,Novosibirsk,cv_05,Video,ethernet,True
27322,UK,Windows,London,cv_07,Audio,wi-fi,True
27323,US,Android,New York,cv_09,Audio,LTE,False
27324,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
27325,US,iOS,Seattle,cv_09,Audio,wi-fi,True
27326,US,Windows,Miami,cv_07,Audio,ethernet,True
27327,UK,Windows,Liverpool,cv_08,Audio,wi-fi,True
27328,US,Mac,Los Angeles,cv_09,Audio,ethernet,True
27329,US,Android,New York,cv_05,Audio,LTE,True
27330,NG,Android,Lagos,cv_09,Audio,wi-fi,True
27331,UK,Windows,London,cv_09,Video,wi-fi,True
27332,US,Android,Miami,cv_09,Audio,LTE,True
27333,FI,Android,Helsinki,cv_06,Video,LTE,True
27334,UK,Windows,Manchester,cv_10,Audio,wi-fi,True
27335,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
27336,BE,Android,Ghent,cv_08,Video,wi-fi,True
27337,FI,iOS,Tampere,cv_08,Audio,wi-fi,True
27338,AE,iOS,Dubai,cv_10,Audio,wi-fi,True
27339,US,Windows,Los Angeles,cv_07,Audio,wi-fi,True
27340,KR,Windows,Seoul,cv_08,Audio,wi-fi,True
27341,HK,Android,Hong Kong,cv_07,Audio,wi-fi,True
27342,AR,Windows,Rosario,cv_04,Audio,ethernet,True
27343,US,Windows,New York,cv_07,Video,wi-fi,True
27344,AU,Android,Melbourne,cv_03,Audio,3G,True
27345,AU,Android,Canberra,cv_08,Audio,wi-fi,False
27346,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
27347,US,Android,Los Angeles,cv_07,Video,wi-fi,True
27348,UK,Windows,Liverpool,cv_08,Audio,ethernet,True
27349,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
27350,US,Android,New York,cv_03,Video,LTE,True
27351,US,Windows,Seattle,cv_04,Audio,ethernet,True
27352,AU,Mac,Perth,cv_07,Audio,ethernet,True
27353,DK,Windows,Copenhagen,cv_08,ScreenShare,wi-fi,True
27354,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
27355,BE,Windows,Ghent,cv_08,Video,wi-fi,True
27356,FI,Android,Helsinki,cv_08,Video,wi-fi,True
27357,HK,Mac,Hong Kong,cv_04,ScreenShare,ethernet,True
27358,UK,iOS,Birmingham,cv_06,Video,wi-fi,True
27359,US,Android,New York,cv_08,Audio,wi-fi,False
27360,US,Android,San Francisco,cv_02,Audio,3G,True
27361,DK,Mac,Copenhagen,cv_02,Audio,wi-fi,True
27362,US,Mac,Seattle,cv_09,Audio,wi-fi,True
27363,US,Mac,New York,cv_06,Audio,wi-fi,True
27364,AU,Windows,Sydney,cv_09,Audio,ethernet,True
27365,US,Android,Los Angeles,cv_10,Video,LTE,True
27366,US,Windows,Miami,cv_10,Audio,wi-fi,True
27367,FI,Mac,Helsinki,cv_07,Audio,wi-fi,True
27368,DK,Mac,Copenhagen,cv_05,Audio,ethernet,True
27369,US,Mac,Seattle,cv_06,Audio,wi-fi,True
27370,US,Android,New York,cv_03,Video,3G,True
27371,FI,Windows,Helsinki,cv_07,Video,ethernet,True
27372,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
27373,RU,Android,Saint Petersburg,cv_07,Audio,LTE,True
27374,DK,Mac,Copenhagen,cv_08,Audio,wi-fi,True
27375,US,Mac,Miami,cv_07,Audio,wi-fi,True
27376,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
27377,NG,Windows,Kano,cv_09,Audio,ethernet,True
27378,RU,Windows,Kazan,cv_07,Audio,ethernet,True
27379,FR,Windows,Montpellier,cv_07,Video,wi-fi,True
27380,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
27381,FI,Windows,Helsinki,cv_03,Audio,ethernet,True
27382,US,Android,San Francisco,cv_03,Audio,3G,False
27383,DK,Android,Copenhagen,cv_09,Audio,LTE,True
27384,FR,Windows,Montpellier,cv_07,ScreenShare,wi-fi,True
27385,US,Android,San Francisco,cv_08,Audio,3G,True
27386,US,Android,Seattle,cv_07,Video,LTE,True
27387,UK,Android,Birmingham,cv_06,ScreenShare,wi-fi,True
27388,UK,Android,Liverpool,cv_08,Audio,LTE,True
27389,AE,Android,Abu Dhabi,cv_04,Video,LTE,True
27390,KR,Windows,Busan,cv_05,Audio,wi-fi,True
27391,US,Android,Seattle,cv_10,Audio,LTE,True
27392,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
27393,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
27394,UK,Mac,London,cv_06,Audio,ethernet,True
27395,UK,Mac,London,cv_08,Video,wi-fi,True
27396,RU,Mac,Kazan,cv_04,Audio,wi-fi,True
27397,RU,Windows,Moscow,cv_05,Audio,wi-fi,True
27398,UK,Windows,Birmingham,cv_09,Audio,wi-fi,True
27399,FI,Android,Helsinki,cv_05,ScreenShare,wi-fi,False
27400,AE,Windows,Dubai,cv_08,Video,ethernet,True
27401,AE,Windows,Dubai,cv_04,Audio,wi-fi,True
27402,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
27403,US,Windows,Chicago,cv_03,Video,ethernet,True
27404,IN,Windows,Banglor,cv_06,Audio,wi-fi,True
27405,US,Mac,San Francisco,cv_07,Audio,ethernet,True
27406,US,iOS,New York,cv_01,Video,LTE,True
27407,DK,Android,Copenhagen,cv_09,Audio,3G,True
27408,AE,Windows,Abu Dhabi,cv_03,Audio,wi-fi,True
27409,US,Android,Chicago,cv_05,Video,wi-fi,True
27410,RU,Android,Novosibirsk,cv_08,Audio,wi-fi,True
27411,BE,Mac,Ghent,cv_06,Audio,ethernet,True
27412,US,Android,Chicago,cv_04,Audio,wi-fi,True
27413,US,iOS,San Francisco,cv_05,Audio,wi-fi,True
27414,KR,Windows,Busan,cv_08,Video,ethernet,True
27415,FR,Windows,Montpellier,cv_07,Video,wi-fi,True
27416,US,Android,Seattle,cv_09,Audio,LTE,True
27417,RU,Windows,Moscow,cv_04,Video,wi-fi,True
27418,AE,Windows,Dubai,cv_09,Audio,wi-fi,True
27419,RU,Windows,Moscow,cv_08,Audio,ethernet,True
27420,HK,Windows,Kowloon,cv_09,Audio,ethernet,True
27421,US,Android,Seattle,cv_05,Audio,LTE,True
27422,US,Windows,San Francisco,cv_04,Audio,wi-fi,True
27423,UK,Android,London,cv_02,Audio,3G,True
27424,DK,Windows,Copenhagen,cv_03,Video,wi-fi,True
27425,IN,iOS,Mumbai,cv_09,Video,wi-fi,True
27426,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
27427,IN,iOS,New Delhi,cv_07,Audio,wi-fi,True
27428,US,Android,San Francisco,cv_02,Audio,LTE,True
27429,UK,Windows,Liverpool,cv_09,Audio,wi-fi,True
27430,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
27431,US,Android,Miami,cv_09,Video,wi-fi,True
27432,FR,Windows,Montpellier,cv_04,Audio,wi-fi,True
27433,FR,Windows,Paris,cv_07,Audio,ethernet,True
27434,US,Android,Los Angeles,cv_02,Audio,wi-fi,False
27435,UK,Android,London,cv_07,Audio,LTE,True
27436,US,Mac,San Francisco,cv_04,Audio,ethernet,True
27437,AE,Windows,Dubai,cv_03,Audio,wi-fi,True
27438,UK,Android,Manchester,cv_09,Audio,wi-fi,False
27439,US,Android,Seattle,cv_06,Audio,wi-fi,True
27440,US,Android,Chicago,cv_09,Audio,wi-fi,True
27441,RU,Mac,Saint Petersburg,cv_08,Audio,wi-fi,True
27442,US,Android,Seattle,cv_07,Audio,wi-fi,False
27443,US,iOS,Chicago,cv_08,Audio,LTE,True
27444,NG,Android,Kano,cv_07,Video,3G,True
27445,UK,Android,Birmingham,cv_07,Video,LTE,True
27446,HK,Android,Kowloon,cv_08,Audio,wi-fi,True
27447,US,Android,San Francisco,cv_10,Video,LTE,True
27448,FI,Android,Helsinki,cv_08,Video,wi-fi,True
27449,RU,Windows,Kazan,cv_05,Audio,wi-fi,True
27450,UK,Android,Birmingham,cv_07,Video,wi-fi,True
27451,RU,Windows,Yekaterinburg,cv_05,Audio,wi-fi,True
27452,UK,Android,London,cv_08,Video,LTE,True
27453,RU,Windows,Novosibirsk,cv_07,Video,wi-fi,True
27454,US,Android,Miami,cv_07,Video,wi-fi,True
27455,HK,Windows,Hong Kong,cv_08,Video,wi-fi,True
27456,US,Android,New York,cv_08,ScreenShare,wi-fi,True
27457,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27458,US,Android,Los Angeles,cv_04,Audio,wi-fi,True
27459,US,Android,Miami,cv_05,Audio,wi-fi,True
27460,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
27461,FI,Windows,Helsinki,cv_02,Video,wi-fi,True
27462,RU,Windows,Novosibirsk,cv_07,Video,wi-fi,True
27463,NG,Mac,Lagos,cv_04,Video,wi-fi,True
27464,UK,Windows,Manchester,cv_07,Video,wi-fi,True
27465,UK,Windows,London,cv_06,Video,ethernet,True
27466,US,Mac,Los Angeles,cv_02,Audio,wi-fi,True
27467,KR,Windows,Seoul,cv_10,Audio,wi-fi,True
27468,IN,Windows,New Delhi,cv_05,Audio,ethernet,True
27469,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
27470,US,Android,Miami,cv_05,Audio,LTE,True
27471,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
27472,US,Mac,Los Angeles,cv_05,Video,ethernet,True
27473,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
27474,FR,Windows,Paris,cv_04,Audio,wi-fi,True
27475,US,Android,Seattle,cv_08,Audio,wi-fi,True
27476,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
27477,US,Android,Chicago,cv_04,Video,wi-fi,False
27478,UK,iOS,London,cv_07,Video,3G,True
27479,DK,Android,Copenhagen,cv_05,Video,wi-fi,True
27480,RU,Windows,Yekaterinburg,cv_06,Audio,wi-fi,True
27481,DK,Windows,Copenhagen,cv_03,Audio,wi-fi,True
27482,FR,Windows,Montpellier,cv_08,Audio,ethernet,True
27483,FR,Windows,Montpellier,cv_05,Audio,ethernet,True
27484,AU,Windows,Melbourne,cv_05,Audio,wi-fi,False
27485,US,Android,San Francisco,cv_10,Video,wi-fi,True
27486,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
27487,UK,Android,London,cv_09,Video,LTE,False
27488,UK,Android,Liverpool,cv_04,Audio,LTE,True
27489,HK,Windows,Hong Kong,cv_05,ScreenShare,wi-fi,True
27490,IN,Windows,Banglor,cv_07,Audio,ethernet,True
27491,HK,iOS,Kowloon,cv_09,Audio,LTE,True
27492,US,Android,Miami,cv_08,Audio,LTE,True
27493,US,Android,Seattle,cv_08,Video,LTE,True
27494,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
27495,FI,Windows,Helsinki,cv_04,Video,wi-fi,True
27496,US,Windows,Seattle,cv_10,Audio,wi-fi,True
27497,US,Android,Seattle,cv_07,Video,wi-fi,True
27498,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27499,US,Android,Chicago,cv_09,Audio,wi-fi,True
27500,UK,Windows,London,cv_06,Audio,wi-fi,True
27501,FR,Windows,Paris,cv_05,Audio,ethernet,True
27502,FI,iOS,Helsinki,cv_08,Video,3G,True
27503,US,Windows,Miami,cv_04,Audio,wi-fi,True
27504,RU,Android,Novosibirsk,cv_08,Audio,wi-fi,True
27505,FI,iOS,Helsinki,cv_04,Video,wi-fi,True
27506,AU,Windows,Melbourne,cv_07,Video,wi-fi,True
27507,RU,Windows,Moscow,cv_02,Audio,wi-fi,True
27508,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
27509,US,Android,Los Angeles,cv_08,Audio,LTE,True
27510,FI,Windows,Helsinki,cv_02,Video,wi-fi,True
27511,NG,Android,Lagos,cv_09,Video,wi-fi,True
27512,FR,Windows,Montpellier,cv_09,Video,ethernet,True
27513,UK,Windows,Liverpool,cv_05,Audio,ethernet,True
27514,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
27515,US,Android,Seattle,cv_07,Video,wi-fi,True
27516,US,Android,Seattle,cv_07,Audio,3G,True
27517,US,Windows,Seattle,cv_07,Video,wi-fi,True
27518,US,Android,Chicago,cv_08,Video,wi-fi,True
27519,US,Android,New York,cv_08,Video,LTE,False
27520,DK,Mac,Copenhagen,cv_08,Audio,wi-fi,True
27521,UK,Windows,London,cv_05,Audio,ethernet,True
27522,FI,Android,Turku,cv_08,Audio,wi-fi,True
27523,FR,Windows,Marseille,cv_07,Video,wi-fi,True
27524,UK,Mac,London,cv_10,Audio,wi-fi,True
27525,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
27526,US,Windows,Los Angeles,cv_09,Audio,wi-fi,True
27527,DK,iOS,Copenhagen,cv_09,Audio,3G,True
27528,UK,iOS,London,cv_05,Audio,wi-fi,True
27529,AU,Windows,Perth,cv_07,Audio,wi-fi,True
27530,FI,iOS,Helsinki,cv_07,Video,wi-fi,False
27531,BE,Windows,Brussels,cv_09,Video,wi-fi,True
27532,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
27533,UK,Windows,London,cv_05,Audio,ethernet,True
27534,UK,Windows,London,cv_08,Audio,wi-fi,True
27535,DK,Windows,Copenhagen,cv_09,Video,wi-fi,False
27536,US,iOS,Chicago,cv_07,Audio,LTE,True
27537,KR,Windows,Incheon,cv_08,Audio,wi-fi,True
27538,FI,iOS,Helsinki,cv_09,Audio,wi-fi,True
27539,IN,Windows,Mumbai,cv_07,Audio,ethernet,True
27540,FI,Windows,Tampere,cv_07,Audio,ethernet,True
27541,HK,Windows,Hong Kong,cv_08,Audio,ethernet,True
27542,RU,Windows,Moscow,cv_05,Video,wi-fi,True
27543,AU,Windows,Sydney,cv_07,Video,ethernet,True
27544,UK,iOS,Birmingham,cv_07,Audio,LTE,False
27545,US,Android,Los Angeles,cv_04,Video,wi-fi,True
27546,FI,Android,Helsinki,cv_09,Audio,LTE,True
27547,UK,iOS,Birmingham,cv_08,Audio,3G,True
27548,AE,Android,Abu Dhabi,cv_03,ScreenShare,wi-fi,True
27549,FR,Android,Paris,cv_10,Audio,LTE,True
27550,US,Android,Seattle,cv_08,Video,wi-fi,True
27551,US,Windows,Chicago,cv_07,Video,wi-fi,True
27552,AU,Windows,Melbourne,cv_03,Audio,wi-fi,True
27553,KR,Android,Seoul,cv_08,Audio,LTE,True
