request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,sendPostRequest huaDao <:<:resp:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,timestamp,unknown
1283,1283,93,362,2,278,279,279,69,69,69,70,279,69,81,12,12,52,16,1,2023-11-15 05:46:48,0
1293,1293,92,366,1,284,284,284,71,71,71,71,284,71,80,12,12,54,13,4,2023-11-15 05:47:16,0
1276,1276,420,533,349,120,121,121,61,61,61,62,79,27,22,12,12,15,2,3,2023-11-15 05:48:48,0
1271,1271,399,441,348,49,50,50,43,43,43,44,8,9,2,12,12,2,0,0,2023-11-15 05:49:16,0
1289,1289,5,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 05:50:48,0
1296,1296,6,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 05:51:16,0
1296,1296,5,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 05:52:48,0
1295,1295,7,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 05:53:16,0
1302,1302,70,268,2,204,202,202,53,53,53,51,201,50,61,12,12,43,5,2,2023-11-15 05:54:48,0
1295,1295,91,362,4,274,273,273,70,70,70,69,272,68,83,12,12,55,11,2,2023-11-15 05:55:16,0
1296,1296,96,377,5,286,288,288,71,71,71,73,287,72,84,12,12,54,16,2,2023-11-15 05:56:48,0
1293,1293,108,385,20,282,283,283,72,72,72,73,280,70,79,12,12,54,12,4,2023-11-15 05:57:16,0
1261,1261,486,579,428,99,99,99,51,51,51,51,64,18,17,12,12,12,2,2,2023-11-15 05:58:48,0
1271,1271,450,476,410,33,33,33,33,33,33,33,0,2,0,12,12,0,0,0,2023-11-15 05:59:16,0
1297,1297,6,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:00:48,0
1296,1296,8,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:01:16,0
1294,1294,15,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 06:02:48,0
1293,1293,17,4,2,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 06:03:16,0
1301,1301,67,247,4,187,186,186,47,47,47,46,186,46,56,12,12,39,5,2,2023-11-15 06:04:48,0
1296,1296,87,338,5,254,253,253,65,65,65,64,252,63,78,12,12,51,10,2,2023-11-15 06:05:16,0
1272,1272,103,385,3,294,293,293,76,76,76,75,291,74,86,12,12,57,16,1,2023-11-15 06:06:48,0
1266,1266,97,378,1,294,294,294,74,74,74,74,293,73,82,12,12,56,13,4,2023-11-15 06:07:16,0
1282,1282,597,713,521,122,124,124,66,66,66,68,75,23,20,12,12,13,2,3,2023-11-15 06:08:48,0
1296,1296,578,628,521,55,56,56,50,50,50,51,7,7,2,12,12,2,0,0,2023-11-15 06:09:16,0
1296,1296,8,7,3,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-15 06:10:48,0
1296,1296,11,8,4,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-15 06:11:16,0
1295,1295,7,1,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:12:48,0
1295,1295,8,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:13:16,0
1299,1299,64,236,4,179,178,178,46,46,46,45,177,45,52,12,12,37,5,2,2023-11-15 06:14:48,0
1295,1295,83,325,4,246,245,245,63,63,63,62,244,62,74,12,12,50,9,2,2023-11-15 06:15:16,0
1271,1271,90,371,0,286,285,285,72,72,72,71,285,71,85,12,12,55,16,0,2023-11-15 06:16:48,0
1262,1262,87,373,0,290,290,290,72,72,72,72,290,73,83,12,12,55,14,4,2023-11-15 06:17:16,0
1283,1283,500,638,408,146,148,148,79,79,79,81,90,32,25,12,12,17,2,4,2023-11-15 06:18:48,0
1293,1293,554,628,473,83,84,84,70,70,70,71,18,14,5,12,12,4,0,0,2023-11-15 06:19:16,0
1301,1301,81,85,65,10,10,10,10,10,10,10,0,1,0,12,12,0,0,0,2023-11-15 06:20:48,0
1296,1296,10,4,0,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-15 06:21:16,0
1293,1293,13,22,3,14,14,14,5,5,5,5,12,4,3,12,12,3,0,0,2023-11-15 06:22:48,0
1297,1297,17,26,7,14,14,14,5,5,5,5,12,4,3,12,12,3,0,0,2023-11-15 06:23:16,0
1281,1281,47,146,5,108,107,107,27,27,27,26,107,27,33,12,12,21,4,2,2023-11-15 06:24:48,0
1260,1260,60,224,1,172,172,172,43,43,43,43,172,43,51,12,12,36,5,2,2023-11-15 06:25:16,0
1292,1292,92,368,2,283,282,282,73,73,73,72,280,70,81,12,12,57,13,0,2023-11-15 06:26:48,0
1306,1306,96,376,2,287,286,286,74,74,74,73,284,71,85,12,12,55,16,0,2023-11-15 06:27:16,0
1290,1290,392,578,295,199,201,201,76,76,76,78,165,48,48,12,12,31,6,4,2023-11-15 06:28:48,0
1295,1295,536,674,444,149,150,150,77,77,77,78,96,33,26,12,12,18,2,4,2023-11-15 06:29:16,0
1302,1302,313,351,268,41,41,41,41,41,41,41,0,7,0,12,12,0,0,0,2023-11-15 06:30:48,0
1280,1280,153,174,122,26,26,26,26,26,26,26,0,5,0,12,12,0,0,0,2023-11-15 06:31:16,0
1292,1292,17,18,8,5,5,5,5,5,5,5,0,0,0,12,12,0,0,0,2023-11-15 06:32:48,0
1296,1296,13,10,6,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-15 06:33:16,0
1265,1265,16,21,3,15,14,14,4,4,4,3,14,3,3,12,12,3,0,0,2023-11-15 06:34:48,0
1282,1282,36,113,3,84,83,83,21,21,21,20,83,20,26,12,12,16,2,2,2023-11-15 06:35:16,0
1288,1288,95,368,4,277,277,277,71,71,71,71,275,70,85,12,12,54,13,2,2023-11-15 06:36:48,0
1295,1295,91,365,4,278,278,278,72,72,72,72,275,71,80,12,12,56,14,0,2023-11-15 06:37:16,0
1295,1295,164,427,78,268,269,269,71,71,71,72,263,66,74,12,12,52,10,4,2023-11-15 06:38:48,0
1296,1296,347,563,255,222,223,223,77,77,77,78,194,53,56,12,12,37,7,4,2023-11-15 06:39:16,0
1299,1299,593,660,514,73,73,73,73,73,73,73,0,9,0,12,12,0,0,0,2023-11-15 06:40:48,0
1294,1294,394,434,336,49,49,49,49,49,49,49,0,4,0,12,12,0,0,0,2023-11-15 06:41:16,0
1288,1288,13,6,2,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-15 06:42:48,0
1293,1293,14,8,4,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-15 06:43:16,0
1289,1289,23,8,6,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 06:44:48,0
1266,1266,20,6,4,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-15 06:45:16,0
1284,1284,64,238,1,181,181,181,46,46,46,46,180,46,55,12,12,38,5,2,2023-11-15 06:46:48,0
1301,1301,85,330,2,250,249,249,64,64,64,63,248,63,77,12,12,50,10,2,2023-11-15 06:47:16,0
1290,1290,96,377,6,286,285,285,74,74,74,73,282,70,82,12,12,54,16,0,2023-11-15 06:48:48,0
1295,1295,91,372,5,286,286,286,73,73,73,73,283,70,78,12,12,53,13,4,2023-11-15 06:49:16,0
1298,1298,505,639,422,140,141,141,73,73,73,74,90,32,25,12,12,17,2,4,2023-11-15 06:50:48,0
1295,1295,654,737,567,91,92,92,76,76,76,77,21,16,7,12,12,6,0,0,2023-11-15 06:51:16,0
1269,1269,310,335,267,34,34,34,34,34,34,34,0,3,0,12,12,0,0,0,2023-11-15 06:52:48,0
1269,1269,147,150,122,14,14,14,14,14,14,14,0,2,0,12,12,0,0,0,2023-11-15 06:53:16,0
1304,1304,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:54:48,0
1290,1290,6,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-15 06:55:16,0
1284,1284,13,19,1,15,14,14,4,4,4,3,14,3,3,12,12,3,0,0,2023-11-15 06:56:48,0
1301,1301,43,128,4,94,93,93,24,24,24,23,93,23,30,12,12,18,3,2,2023-11-15 06:57:16,0
1296,1296,99,379,3,287,287,287,73,73,73,73,286,72,88,12,12,56,14,2,2023-11-15 06:58:48,0
1296,1296,94,368,4,281,281,281,73,73,73,73,277,69,79,12,12,56,13,0,2023-11-15 06:59:16,0
1295,1295,160,419,75,262,263,263,73,73,73,74,252,65,71,12,12,50,9,4,2023-11-15 07:00:48,0
1296,1296,259,459,177,205,206,206,69,69,69,70,182,51,53,12,12,35,7,4,2023-11-15 07:01:16,0
1267,1267,612,673,542,65,65,65,65,65,65,65,0,7,0,12,12,0,0,0,2023-11-15 07:02:48,0
1267,1267,638,700,563,68,68,68,68,68,68,68,0,5,0,12,12,0,0,0,2023-11-15 07:03:16,0
1306,1306,277,309,223,43,43,43,43,43,43,43,0,3,0,12,12,0,0,0,2023-11-15 07:04:48,0
1295,1295,129,144,96,24,24,24,24,24,24,24,0,2,0,12,12,0,0,0,2023-11-15 07:05:16,0
1291,1291,14,7,3,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-15 07:06:48,0
1294,1294,15,11,5,3,3,3,3,3,3,3,0,0,0,12,12,0,0,0,2023-11-15 07:07:16,0
1287,1287,17,30,4,19,18,18,8,8,8,7,14,4,3,12,12,4,0,0,2023-11-15 07:08:48,0
1294,1294,38,121,2,89,88,88,25,25,25,24,85,21,27,12,12,17,2,2,2023-11-15 07:09:16,0
1273,1273,94,373,2,283,283,283,72,72,72,72,282,70,87,12,12,54,14,2,2023-11-15 07:10:48,0
1274,1274,92,367,2,283,283,283,71,71,71,71,282,71,81,12,12,57,14,0,2023-11-15 07:11:16,0
1296,1296,150,412,54,270,271,271,78,78,78,79,256,70,72,12,12,51,9,4,2023-11-15 07:12:48,0
1296,1296,276,490,176,222,222,222,84,84,84,84,185,55,54,12,12,35,7,4,2023-11-15 07:13:16,0
1300,1300,720,794,632,81,81,81,81,81,81,81,0,12,0,12,12,0,0,0,2023-11-15 07:14:48,0
1294,1294,774,849,693,78,79,79,77,77,77,78,1,12,0,12,12,1,0,0,2023-11-15 07:15:16,0
1296,1296,300,323,266,29,29,29,28,28,28,28,1,5,0,12,12,1,0,0,2023-11-15 07:16:48,0
1295,1295,100,104,84,10,10,10,10,10,10,10,0,2,0,12,12,0,0,0,2023-11-15 07:17:16,0
1290,1290,12,7,3,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-15 07:18:48,0
1294,1294,12,5,3,1,1,1,1,1,1,1,0,1,0,12,12,0,0,0,2023-11-15 07:19:16,0
1270,1270,24,42,6,25,24,24,10,10,10,9,20,5,6,12,12,4,1,0,2023-11-15 07:20:48,0
1271,1271,49,142,5,101,100,100,29,29,29,28,96,24,31,12,12,19,3,2,2023-11-15 07:21:16,0
1295,1295,99,384,3,291,291,291,74,74,74,74,289,72,88,12,12,57,13,2,2023-11-15 07:22:48,0
1296,1296,95,375,4,286,287,287,73,73,73,73,285,71,82,12,12,57,14,0,2023-11-15 07:23:16,0
1303,1303,245,491,151,257,258,258,75,75,75,76,243,62,68,12,12,48,9,4,2023-11-15 07:24:48,0
1294,1294,379,567,290,200,200,200,71,71,71,72,171,44,49,12,12,33,6,4,2023-11-15 07:25:16,0
1295,1295,652,708,580,64,64,64,64,64,64,64,0,7,0,12,12,0,0,0,2023-11-15 07:26:48,0
1296,1296,724,785,653,66,66,66,66,66,66,66,0,9,0,12,12,0,0,0,2023-11-15 07:27:16,0
1263,1263,307,328,276,26,26,26,26,26,26,26,0,2,0,12,12,0,0,0,2023-11-15 07:28:48,0
1266,1266,81,87,65,11,11,11,11,11,11,11,0,0,0,12,12,0,0,0,2023-11-15 07:29:16,0
1295,1295,22,20,8,6,6,6,6,6,6,6,0,0,0,12,12,0,0,0,2023-11-15 07:30:48,0
1295,1295,27,17,7,5,5,5,5,5,5,5,0,0,0,12,12,0,0,0,2023-11-15 07:31:16,0
1290,1290,30,51,1,39,38,38,10,10,10,9,38,9,10,12,12,7,2,0,2023-11-15 07:32:48,0
1295,1295,52,155,1,117,116,116,30,30,30,29,116,29,36,12,12,23,4,2,2023-11-15 07:33:16,0
1304,1304,116,428,8,320,320,320,84,84,84,84,315,80,95,12,12,58,19,2,2023-11-15 07:34:48,0
1295,1295,110,423,9,318,318,318,85,85,85,85,310,78,88,12,12,57,20,0,2023-11-15 07:35:16,0
1288,1288,247,482,151,245,246,246,78,78,78,79,223,59,63,12,12,44,8,4,2023-11-15 07:36:48,0
1296,1296,466,645,373,189,190,190,76,76,76,77,151,44,44,12,12,30,5,4,2023-11-15 07:37:16,0
1272,1272,796,862,709,77,77,77,76,76,76,76,1,10,0,12,12,1,0,0,2023-11-15 07:38:48,0
1272,1272,722,787,635,76,76,76,76,76,76,76,0,8,0,12,12,0,0,0,2023-11-15 07:39:16,0
1296,1296,193,208,164,22,22,22,22,22,22,22,0,1,0,12,12,0,0,0,2023-11-15 07:40:48,0
1297,1297,27,20,14,3,3,3,3,3,3,3,0,0,0,12,12,0,0,0,2023-11-15 07:41:16,0
1296,1296,19,14,3,5,5,5,5,5,5,5,0,2,0,12,12,0,0,0,2023-11-15 07:42:48,0
1296,1296,22,16,3,6,6,6,6,6,6,6,0,2,0,12,12,0,0,0,2023-11-15 07:43:16,0
1299,1299,41,96,2,71,69,69,21,21,21,19,66,16,20,12,12,12,2,2,2023-11-15 07:44:48,0
1293,1293,67,197,4,146,145,145,41,41,41,40,140,36,42,12,12,28,5,2,2023-11-15 07:45:16,0
1294,1294,107,389,3,296,297,297,76,76,76,77,294,75,87,12,12,58,16,0,2023-11-15 07:46:48,0
1294,1294,101,386,3,297,297,297,75,75,75,75,296,74,85,12,12,56,18,0,2023-11-15 07:47:16,0
1259,1259,250,491,148,253,254,254,82,82,82,83,228,58,64,12,12,39,14,4,2023-11-15 07:48:48,0
1263,1263,448,645,341,210,211,211,87,87,87,88,164,46,47,12,12,25,12,4,2023-11-15 07:49:16,0
1296,1296,716,802,619,96,96,96,87,87,87,87,12,19,3,12,12,0,3,0,2023-11-15 07:50:48,0
1297,1297,672,740,588,76,76,76,76,76,76,76,0,12,0,12,12,0,0,0,2023-11-15 07:51:16,0
1296,1296,527,582,454,64,64,64,64,64,64,64,0,6,0,12,12,0,0,0,2023-11-15 07:52:48,0
1296,1296,355,397,293,52,52,52,52,52,52,52,0,6,0,12,12,0,0,0,2023-11-15 07:53:16,0
1306,1306,27,22,9,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-15 07:54:48,0
1295,1295,24,19,8,5,5,5,5,5,5,5,0,1,0,12,12,0,0,0,2023-11-15 07:55:16,0
1269,1269,19,24,3,15,15,15,6,6,6,6,12,3,3,12,12,0,3,0,2023-11-15 07:56:48,0
1272,1272,15,24,1,18,17,17,6,6,6,5,15,4,3,12,12,1,3,0,2023-11-15 07:57:16,0
1289,1289,81,295,1,224,223,223,59,59,59,58,220,55,67,12,12,46,7,2,2023-11-15 07:58:48,0
1296,1296,104,384,3,289,289,289,76,76,76,76,285,71,88,12,12,56,13,2,2023-11-15 07:59:16,0
1298,1298,108,380,11,283,283,283,75,75,75,75,277,69,80,12,12,51,15,3,2023-11-15 08:00:48,0
1296,1296,134,390,33,273,274,274,75,75,75,76,264,68,74,12,12,52,10,4,2023-11-15 08:01:16,0
1293,1293,421,515,338,108,109,109,67,67,67,68,55,19,15,12,12,12,1,1,2023-11-15 08:02:48,0
1296,1296,524,582,440,71,71,71,71,71,71,71,0,7,0,12,12,0,0,0,2023-11-15 08:03:16,0
1300,1300,603,677,510,83,83,83,83,83,83,83,0,10,0,12,12,0,0,0,2023-11-15 08:04:48,0
1295,1295,611,688,523,82,82,82,82,82,82,82,0,6,0,12,12,0,0,0,2023-11-15 08:05:16,0
1260,1260,654,735,567,89,89,89,79,79,79,79,13,9,3,12,12,1,3,0,2023-11-15 08:06:48,0
1261,1261,521,584,448,73,73,73,63,63,63,63,13,10,3,12,12,1,3,0,2023-11-15 08:07:16,0
1296,1296,53,42,24,9,9,9,9,9,9,9,0,1,0,12,12,0,0,0,2023-11-15 08:08:48,0
1294,1294,29,13,5,4,4,4,4,4,4,4,0,0,0,12,12,0,0,0,2023-11-15 08:09:16,0
1296,1296,20,12,4,4,4,4,4,4,4,4,0,1,0,12,12,0,0,0,2023-11-15 08:10:48,0
1302,1302,20,15,3,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-15 08:11:16,0
1294,1294,59,188,5,138,137,137,39,39,39,38,132,33,40,12,12,26,5,2,2023-11-15 08:12:48,0
1295,1295,84,284,6,211,210,210,57,57,57,56,205,52,62,12,12,43,7,2,2023-11-15 08:13:16,0
1275,1275,113,395,9,296,296,296,79,79,79,79,289,73,83,12,12,57,15,0,2023-11-15 08:14:48,0
1265,1265,115,389,10,290,290,290,77,77,77,77,284,71,83,12,12,54,14,2,2023-11-15 08:15:16,0
1295,1295,394,560,291,181,181,181,81,81,81,81,133,36,39,12,12,26,3,4,2023-11-15 08:16:48,0
1293,1293,554,672,457,131,132,132,81,81,81,82,67,21,18,12,12,13,2,2,2023-11-15 08:17:16,0
1284,1284,679,745,583,81,82,82,80,80,80,81,2,8,1,12,12,1,0,0,2023-11-15 08:18:48,0
1296,1296,653,722,560,81,81,81,81,81,81,81,0,9,0,12,12,0,0,0,2023-11-15 08:19:16,0
1296,1296,664,741,568,87,86,86,87,87,87,86,0,13,0,12,12,0,0,0,2023-11-15 08:20:48,0
1297,1297,600,668,508,80,80,80,80,80,80,80,0,11,0,12,12,0,0,0,2023-11-15 08:21:16,0
1296,1296,123,130,93,18,19,19,18,18,18,19,0,2,0,12,12,0,0,0,2023-11-15 08:22:48,0
1283,1283,29,20,8,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-15 08:23:16,0
1280,1280,22,12,4,4,4,4,4,4,4,4,0,0,0,12,12,0,0,0,2023-11-15 08:24:48,0
1285,1285,27,25,12,6,6,6,6,6,6,6,0,0,0,12,12,0,0,0,2023-11-15 08:25:16,0
1296,1296,66,173,14,116,114,114,37,37,37,35,104,28,32,12,12,21,3,2,2023-11-15 08:26:48,0
1295,1295,78,250,6,184,183,183,53,53,53,52,174,45,51,12,12,36,5,2,2023-11-15 08:27:16,0
1287,1287,120,408,12,300,301,301,84,84,84,85,289,74,84,12,12,59,14,0,2023-11-15 08:28:48,0
1295,1295,120,415,12,303,303,303,86,86,86,86,290,74,87,12,12,56,16,1,2023-11-15 08:29:16,0
1296,1296,353,544,256,200,201,201,81,81,81,82,159,41,46,12,12,29,6,4,2023-11-15 08:30:48,0
1296,1296,478,615,378,150,151,151,84,84,84,85,88,31,24,12,12,17,2,3,2023-11-15 08:31:16,0
1265,1265,666,738,562,88,88,88,88,88,88,88,0,17,0,12,12,0,0,0,2023-11-15 08:32:48,0
1265,1265,670,748,563,94,94,94,91,91,91,91,4,15,1,12,12,0,1,0,2023-11-15 08:33:16,0
1306,1306,617,694,505,96,96,96,93,93,93,93,4,12,1,12,12,0,1,0,2023-11-15 08:34:48,0
1296,1296,629,700,528,86,86,86,86,86,86,86,0,12,0,12,12,0,0,0,2023-11-15 08:35:16,0
1286,1286,239,263,201,31,31,31,31,31,31,31,0,8,0,12,12,0,0,0,2023-11-15 08:36:48,0
1296,1296,83,87,56,15,15,15,15,15,15,15,0,4,0,12,12,0,0,0,2023-11-15 08:37:16,0
1300,1300,29,22,9,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-15 08:38:48,0
1295,1295,22,17,9,4,4,4,4,4,4,4,0,0,1,12,12,0,0,0,2023-11-15 08:39:16,3
1291,1291,37,71,9,42,41,41,20,20,20,19,29,8,9,12,12,5,2,0,2023-11-15 08:40:48,3
1295,1295,68,172,11,116,115,115,39,39,39,38,102,27,32,12,12,20,3,2,2023-11-15 08:41:16,0
1269,1269,120,409,8,303,303,303,82,82,82,82,295,76,90,12,12,58,14,2,2023-11-15 08:42:48,0
1267,1267,110,397,6,300,300,300,80,80,80,80,294,75,85,12,12,59,15,0,2023-11-15 08:43:16,0
1305,1305,247,490,145,261,261,261,77,77,77,77,245,62,68,12,12,47,10,4,2023-11-15 08:44:48,0
1294,1294,438,639,333,217,218,218,82,82,82,83,180,49,51,12,12,31,10,4,2023-11-15 08:45:16,0
1290,1290,660,742,554,96,96,96,91,91,91,91,7,17,2,12,12,0,2,0,2023-11-15 08:46:48,0
1295,1295,609,685,498,93,93,93,93,93,93,93,0,17,0,12,12,0,0,0,2023-11-15 08:47:16,0
1286,1286,616,687,506,90,91,91,90,90,90,91,0,19,0,12,12,0,0,0,2023-11-15 08:48:48,0
1295,1295,583,652,470,91,91,91,91,91,91,91,0,15,0,12,12,0,0,0,2023-11-15 08:49:16,0
1295,1295,581,652,466,93,93,93,93,93,93,93,0,9,0,12,12,0,0,0,2023-11-15 08:50:48,0
1295,1295,538,601,437,80,80,80,80,80,80,80,0,8,4,12,12,0,0,0,2023-11-15 08:51:16,8
1291,1291,107,117,73,20,20,20,20,20,20,20,0,0,4,12,12,0,0,0,2023-11-15 08:52:48,8
1274,1274,32,26,8,9,9,9,9,9,9,9,0,0,0,12,12,0,0,0,2023-11-15 08:53:16,0
1284,1284,43,48,12,18,18,18,18,18,18,18,0,0,0,12,12,0,0,0,2023-11-15 08:54:48,0
1294,1294,40,51,15,18,18,18,18,18,18,18,0,0,0,12,12,0,0,0,2023-11-15 08:55:16,0
1297,1297,83,203,18,135,135,135,42,42,42,42,124,33,38,12,12,22,7,2,2023-11-15 08:56:48,0
1296,1296,106,298,17,210,209,209,61,61,61,60,198,51,59,12,12,39,8,2,2023-11-15 08:57:16,0
1288,1288,132,410,13,298,297,297,85,85,85,84,284,72,86,12,12,58,13,0,2023-11-15 08:58:48,8
1296,1296,145,423,24,297,297,297,86,86,86,86,282,73,87,12,12,54,16,1,2023-11-15 08:59:16,8
1276,1276,409,598,294,207,208,208,90,90,90,91,156,46,45,12,12,29,6,4,2023-11-15 09:00:48,0
1276,1276,464,598,356,151,152,152,88,88,88,89,84,27,23,12,12,16,2,3,2023-11-15 09:01:16,0
1297,1297,571,655,467,94,94,94,94,94,94,94,0,9,0,12,12,0,0,0,2023-11-15 09:02:48,0
1295,1295,602,678,486,96,96,96,96,96,96,96,0,11,0,12,12,0,0,0,2023-11-15 09:03:16,0
1296,1296,627,693,514,91,91,91,88,88,88,88,4,9,1,12,12,1,0,0,2023-11-15 09:04:48,0
1295,1295,625,696,527,86,86,86,83,83,83,83,4,8,1,12,12,1,0,0,2023-11-15 09:05:16,0
1292,1292,571,648,474,87,87,87,87,87,87,87,0,8,0,12,12,0,0,0,2023-11-15 09:06:48,0
1294,1294,590,666,492,87,87,87,87,87,87,87,0,11,0,12,12,0,0,0,2023-11-15 09:07:16,0
1295,1295,203,202,149,26,26,26,26,26,26,26,0,4,0,12,12,0,0,0,2023-11-15 09:08:48,0
1296,1296,69,51,26,12,12,12,12,12,12,12,0,1,0,12,12,0,0,0,2023-11-15 09:09:16,0
1266,1266,77,69,31,19,19,19,19,19,19,19,0,3,0,12,12,0,0,0,2023-11-15 09:10:48,0
1265,1265,80,72,34,19,19,19,19,19,19,19,0,2,0,12,12,0,0,0,2023-11-15 09:11:16,0
1294,1294,112,173,30,101,100,100,37,37,37,36,85,23,27,12,12,17,2,2,2023-11-15 09:12:48,0
1294,1294,129,264,31,172,171,171,55,55,55,54,155,41,45,12,12,32,5,2,2023-11-15 09:13:16,0
1312,1312,142,436,22,314,313,313,90,90,90,89,298,77,85,12,12,56,18,0,2023-11-15 09:14:48,0
1295,1295,142,438,19,317,317,317,91,91,91,91,302,78,87,12,12,55,20,0,2023-11-15 09:15:16,0
1292,1292,354,567,222,240,242,242,96,96,96,98,193,52,56,12,12,36,9,4,2023-11-15 09:16:48,0
1289,1289,467,622,333,186,186,186,97,97,97,97,119,38,36,12,12,22,4,4,2023-11-15 09:17:16,0
1256,1256,698,762,550,110,110,110,101,101,101,101,12,20,3,12,12,0,3,0,2023-11-15 09:18:48,0
1276,1276,679,742,533,108,109,109,99,99,99,100,12,17,3,12,12,0,3,0,2023-11-15 09:19:16,0
1295,1295,612,691,489,97,97,97,97,97,97,97,0,10,8,12,12,0,0,0,2023-11-15 09:20:48,16
1295,1295,627,704,504,96,96,96,96,96,96,96,0,10,8,12,12,0,0,0,2023-11-15 09:21:16,16
1295,1295,580,661,464,98,98,98,98,98,98,98,0,8,0,12,12,0,0,0,2023-11-15 09:22:48,0
1295,1295,625,709,509,100,99,99,100,100,100,99,0,8,0,12,12,0,0,0,2023-11-15 09:23:16,0
1296,1296,264,277,207,35,35,35,35,35,35,35,0,3,0,12,12,0,0,0,2023-11-15 09:24:48,0
1292,1292,90,94,53,20,21,21,20,20,20,21,0,2,0,12,12,0,0,0,2023-11-15 09:25:16,0
1302,1302,60,56,29,14,13,13,14,14,14,13,0,1,0,12,12,0,0,0,2023-11-15 09:26:48,0
1295,1295,59,49,27,11,10,10,11,11,11,10,0,0,0,12,12,0,0,0,2023-11-15 09:27:16,0
1259,1259,76,132,23,72,72,72,33,33,33,33,52,16,16,12,12,10,2,1,2023-11-15 09:28:48,0
1267,1267,96,226,24,145,145,145,50,50,50,50,126,35,38,12,12,24,5,3,2023-11-15 09:29:16,0
1295,1295,170,463,40,311,311,311,98,98,98,98,283,73,84,12,12,55,13,2,2023-11-15 09:30:48,0
1296,1296,173,462,39,313,313,313,99,99,99,99,286,74,83,12,12,58,13,0,2023-11-15 09:31:16,0
1293,1293,266,486,137,253,254,254,88,88,88,89,221,59,63,12,12,44,8,4,2023-11-15 09:32:48,0
1294,1294,400,564,273,196,197,197,88,88,88,89,144,41,42,12,12,27,5,4,2023-11-15 09:33:16,0
1301,1301,672,760,532,114,114,114,114,114,114,114,0,15,0,12,12,0,0,0,2023-11-15 09:34:48,0
1288,1288,614,707,481,113,113,113,113,113,113,113,0,15,0,12,12,0,0,0,2023-11-15 09:35:16,0
1300,1300,566,634,442,96,95,95,93,93,93,92,4,11,5,12,12,0,1,0,2023-11-15 09:36:48,8
1304,1304,592,660,461,99,99,99,96,96,96,96,4,15,5,12,12,0,1,0,2023-11-15 09:37:16,8
1257,1257,566,641,415,108,109,109,108,108,108,109,0,16,8,12,12,0,0,0,2023-11-15 09:38:48,16
1261,1261,568,651,404,119,119,119,119,119,119,119,0,15,8,12,12,0,0,0,2023-11-15 09:39:16,16
