request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,"s.dao.GetBankByNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByBankNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","binMatch failed, <:cardNo:> <:transactionID:> <:spanID:>",huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,"cardQuery: <:*:> failed, <:*:>",<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,"s.dao.GetBankByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","Alert! New bank name=Discover <:*:> Services，I, code= <:traceID:> <:transactionID:> <:spanID:>",need retry pre call <:*:> err:need retry err: <:NUM:> error occurred: * <:*:> <:*:> context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>,"DoPost: client.Do failed, <:ERRORPOST:>","CardQuery: util.DoPost failed, <:ERRORPOST:>","verifyCard: all bank channel failed, <:cardNo:> by yrouter <:traceID:> <:transactionID:> <:spanID:>","s.BinMatch failed, errCode=<:NUM:>, <:cardNo:> <:transactionID:> <:spanID:>","s.getCacheBank failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:juHe err:not need retry err: <:NUM:> error occurred: * juHe invalid response, errorCode=<:NUM:> <:traceID:> <:transactionID:> <:spanID:>",addNewCardBin: add new <:cardBin:>,"verifyCardLocal: not match card local, card in blacklist, <:cardNo:> <:transactionID:> <:spanID:>","client.Do failed, <:ERRORGET:>","CardQuery juhe util.DoGet failed, <:ERRORGET:>",watchConfigHandler,ykms addr: ykms://ycard@<:IP:>:<:NUM:>,"watchConfigHandler, hotConfig={ChannelWeight: {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} CardBlacklist: {ChannelID:<:NUM:> CardList: <:SEQ:> } }","s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:NUM:>, bankName= <:traceID:> <:transactionID:> <:spanID:>","verifyCard: <:cardNo:> <:<:resp:> * Post ""<:URL:>"": context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:yuShan err:need retry err: <:NUM:> error occurred: * Post ""<:URL:>"": EOF <:traceID:> <:transactionID:> <:spanID:>",timestamp
1249,1249,44,45,11,17,17,17,17,17,17,17,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:01:58
1307,1307,34,29,10,9,9,9,9,9,9,9,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:03:58
1279,1279,116,346,20,242,240,240,74,74,74,72,224,12,12,68,46,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:05:58
1302,1302,147,443,14,306,307,307,83,83,83,84,297,12,12,113,56,28,28,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:07:58
1303,1303,462,673,151,224,225,225,104,104,104,105,160,12,12,233,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:09:58
1270,1270,579,666,454,106,106,106,106,106,106,106,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:11:58
1296,1296,574,663,447,108,108,108,108,108,108,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:13:58
1272,1272,522,607,412,97,97,97,97,97,97,97,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:15:58
1316,1316,616,715,485,116,115,115,115,115,115,114,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:17:58
1270,1270,627,710,517,94,95,95,94,94,94,95,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:19:58
1292,1292,582,648,470,89,89,89,89,89,89,89,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:21:58
1300,1300,586,678,456,109,109,109,109,109,109,109,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:23:58
1278,1278,612,724,481,123,123,123,120,120,120,120,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:25:58
1285,1285,628,713,519,96,96,96,93,93,93,93,4,12,12,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:27:58
1298,1298,595,687,481,103,103,103,103,103,103,103,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:29:58
1293,1293,617,691,509,91,91,91,91,91,91,91,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:31:58
1290,1290,564,645,457,94,94,94,94,94,94,94,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:33:58
1293,1293,613,705,502,102,102,102,101,101,101,101,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:35:58
1269,1269,303,345,222,61,61,61,61,61,61,61,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:37:58
1307,1307,39,39,13,13,13,13,13,13,13,13,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:39:58
1289,1289,45,45,9,16,16,16,16,16,16,16,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:41:58
1294,1294,129,416,9,302,302,302,89,89,89,89,284,12,12,87,56,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:43:58
1284,1284,125,401,9,298,296,296,88,88,88,86,279,12,12,77,55,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:45:58
1309,1309,606,759,308,171,172,172,87,87,87,88,113,12,12,221,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:47:58
1273,1273,547,640,436,101,102,102,101,101,101,102,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:49:58
1294,1294,620,712,490,109,109,109,109,109,109,109,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:51:58
1297,1297,560,656,437,108,108,108,107,107,107,107,1,12,12,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:53:58
1280,1280,622,697,523,88,86,86,88,88,88,86,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:55:58
1308,1308,507,595,377,106,108,108,106,106,106,108,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:57:58
1277,1277,617,705,502,101,101,101,101,101,101,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 16:59:58
1292,1292,618,696,508,94,94,94,94,94,94,94,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:01:58
1297,1297,550,631,443,94,94,94,94,94,94,94,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:03:58
1282,1282,608,703,474,116,116,116,113,113,113,113,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:05:58
1306,1306,578,671,464,104,103,103,104,104,104,103,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:07:58
1271,1271,540,640,431,104,105,105,104,104,104,105,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:09:58
1291,1291,634,722,513,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:11:58
1300,1300,673,761,553,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:13:58
1283,1283,98,119,56,33,33,33,30,30,30,30,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:15:58
1307,1307,46,49,10,22,22,22,13,13,13,13,12,12,12,7,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:17:58
1265,1265,79,220,12,153,153,153,48,48,48,48,140,12,12,42,24,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:19:58
1299,1299,131,449,14,333,331,331,93,93,93,91,320,12,12,91,57,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:21:58
1298,1298,346,668,29,339,341,341,99,99,99,101,320,12,12,278,56,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:23:58
1279,1279,625,727,499,114,114,114,114,114,114,114,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:25:58
1309,1309,544,619,441,89,89,89,89,89,89,89,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:27:58
1270,1270,598,685,485,100,100,100,100,100,100,100,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:29:58
1294,1294,673,742,560,89,89,89,89,89,89,89,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:31:58
1291,1291,611,701,501,100,100,100,100,100,100,100,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:33:58
1288,1288,654,740,554,93,93,93,92,92,92,92,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:35:58
1272,1272,580,660,469,97,97,97,94,94,94,94,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:37:58
1296,1296,614,706,502,102,102,102,102,102,102,102,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:39:58
1292,1292,573,651,445,103,103,103,103,103,103,103,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:41:58
1305,1305,653,735,533,101,101,101,101,101,101,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:43:58
1286,1286,507,582,396,93,93,93,92,92,92,92,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:45:58
1284,1284,602,688,490,99,99,99,99,99,99,99,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:47:58
1296,1296,593,681,473,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:49:58
1294,1294,582,675,451,112,112,112,112,112,112,112,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:51:58
1298,1298,620,706,498,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:53:58
1280,1280,504,576,398,89,89,89,89,89,89,89,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:55:58
1275,1275,164,166,121,20,20,20,20,20,20,20,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:57:58
1302,1302,43,45,12,18,18,18,15,15,15,15,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 17:59:58
1293,1293,64,132,14,86,86,86,26,26,26,26,80,12,12,26,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:01:58
1296,1296,119,420,14,309,308,308,87,87,87,86,295,12,12,84,59,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:03:58
1262,1262,244,519,16,296,296,296,81,81,81,81,287,12,12,198,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:05:58
1296,1296,621,740,427,131,131,131,109,109,109,109,30,12,12,81,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:07:58
1294,1294,704,792,590,100,101,101,100,100,100,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:09:58
1297,1297,620,728,480,125,124,124,124,124,124,123,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:11:58
1292,1292,700,796,581,109,110,110,105,105,105,106,5,12,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:13:58
1264,1264,615,688,512,88,88,88,88,88,88,88,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:15:58
1301,1301,634,706,537,83,83,83,82,82,82,82,1,12,12,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:17:58
1303,1303,570,655,450,102,102,102,102,102,102,102,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:19:58
1293,1293,564,657,436,112,112,112,109,109,109,109,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:21:58
1274,1274,582,675,456,110,110,110,109,109,109,109,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:23:58
1277,1277,580,669,467,104,104,104,98,98,98,98,8,12,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:25:58
1308,1308,575,675,458,110,110,110,107,107,107,107,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:27:58
1301,1301,565,649,444,104,104,104,101,101,101,101,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:29:58
1290,1290,548,638,417,110,110,110,110,110,110,110,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:31:58
1275,1275,528,616,414,101,101,101,101,101,101,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:33:58
1283,1283,666,756,540,108,108,108,108,108,108,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:35:58
1297,1297,611,696,490,99,99,99,99,99,99,99,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:37:58
1306,1306,554,633,455,89,89,89,89,89,89,89,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:39:58
1266,1266,245,267,188,40,40,40,39,39,39,39,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:41:58
1297,1297,28,25,8,8,8,8,8,8,8,8,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:43:58
1278,1278,45,76,12,43,42,42,21,21,21,20,29,12,12,8,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:45:58
1309,1309,120,413,7,306,306,306,84,84,84,84,296,12,12,90,60,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:47:58
1278,1278,161,444,11,297,297,297,81,81,81,81,288,12,12,127,57,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:49:58
1292,1292,670,798,408,146,147,147,99,99,99,100,63,12,12,160,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:51:58
1299,1299,601,677,469,104,103,103,104,104,104,103,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:53:58
1273,1273,589,673,472,100,101,101,100,100,100,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:55:58
1312,1312,535,622,414,102,102,102,102,102,102,102,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:57:58
1273,1273,549,645,439,103,103,103,103,103,103,103,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 18:59:58
1291,1291,576,668,454,105,105,105,105,105,105,105,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:01:58
1299,1299,481,577,361,108,108,108,108,108,108,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:03:58
1281,1281,577,676,451,112,112,112,112,112,112,112,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:05:58
1270,1270,599,681,486,98,97,97,98,98,98,97,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:07:58
1303,1303,625,712,511,100,101,101,100,100,100,101,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:09:58
1292,1292,536,639,409,117,117,117,113,113,113,113,5,12,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:11:58
1298,1298,549,630,445,99,98,98,87,87,87,86,16,12,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:13:58
1271,1271,557,633,450,91,92,92,91,91,91,92,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:15:58
1294,1294,597,681,472,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:17:58
1299,1299,508,585,405,91,90,90,90,90,90,89,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:19:58
1292,1292,189,213,136,42,43,43,30,30,30,31,16,12,12,8,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:21:58
1299,1299,31,23,11,6,6,6,6,6,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:23:58
1275,1275,45,101,5,71,69,69,24,24,24,22,62,12,12,18,11,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:25:58
1277,1277,113,404,7,301,301,301,82,82,82,82,292,12,12,87,60,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:27:58
1301,1301,218,506,16,294,295,295,82,82,82,83,283,12,12,183,56,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:29:58
1294,1294,641,748,449,122,122,122,90,90,90,90,43,12,12,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:31:58
1297,1297,644,737,548,99,100,100,89,89,89,90,13,12,12,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:33:58
1285,1285,549,650,427,113,113,113,110,110,110,110,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:35:58
1274,1274,578,672,464,104,104,104,104,104,104,104,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:37:58
1301,1301,545,634,433,101,101,101,100,100,100,100,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:39:58
1289,1289,492,589,380,106,105,105,103,103,103,102,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:41:58
1301,1301,606,690,494,99,100,100,96,96,96,97,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:43:58
1279,1279,503,572,412,80,80,80,80,80,80,80,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:45:58
1276,1276,544,631,433,100,100,100,98,98,98,98,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:47:58
1301,1301,520,604,408,98,98,98,98,98,98,98,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:49:58
1291,1291,518,603,403,100,100,100,100,100,100,100,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:51:58
1299,1299,471,570,350,110,109,109,110,110,110,109,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:53:58
1283,1283,489,578,369,102,103,103,102,102,102,103,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:55:58
1281,1281,511,600,395,103,102,102,103,103,103,102,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:57:58
1298,1298,509,596,393,101,102,102,101,101,101,102,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06 19:59:58
