parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
10303,10303,10303,10303,4078,48,278,48,48,263,15,48,4078,237,237,237,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 20:26:00,0
10305,10305,10305,10305,4082,48,274,48,48,266,8,48,4082,238,238,237,48,48,48,274,30,30,8,6,6,0,6,6,6,2,2,2,2023-11-24 20:28:00,3
10295,10294,10294,10294,4077,48,271,48,48,261,10,48,4077,237,237,237,48,48,48,271,27,27,10,3,3,0,3,3,2,2,2,2,2023-11-24 20:30:00,3
10288,10290,10290,10290,4073,48,272,48,48,264,8,48,4073,241,241,238,48,48,48,272,28,28,8,4,4,2,4,4,3,2,2,2,2023-11-24 20:32:00,2
10299,10297,10297,10297,4080,48,273,48,48,263,10,48,4080,239,239,238,48,48,48,273,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-24 20:34:00,0
10294,10295,10295,10295,4080,48,373,48,48,266,107,48,4080,236,236,236,48,48,48,373,30,30,107,6,6,0,6,6,6,2,2,2,2023-11-24 20:36:00,0
10292,10292,10292,10292,4075,48,278,48,48,263,15,48,4075,239,239,238,48,48,48,278,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-24 20:38:00,0
10315,10315,10315,10315,4084,48,276,48,48,261,15,48,4084,236,236,236,48,48,48,276,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 20:40:00,0
10277,10277,10277,10277,4066,44,279,44,44,266,13,44,4066,238,238,238,44,44,44,279,30,30,13,6,6,0,6,6,6,2,2,2,2023-11-24 20:42:00,0
10306,10307,10307,10307,4082,48,272,48,48,263,9,48,4082,237,237,236,48,48,48,272,27,27,9,3,3,1,3,3,3,2,2,2,2023-11-24 20:44:00,0
10224,10224,10224,10224,4050,48,272,48,48,261,11,48,4050,237,237,237,48,48,48,272,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 20:46:00,2
10304,10303,10303,10303,4081,48,272,48,48,264,8,48,4081,238,238,238,48,48,48,272,28,28,8,4,4,0,4,4,3,2,2,2,2023-11-24 20:48:00,1
10298,10299,10299,10299,4082,48,269,48,48,264,5,48,4082,236,236,236,48,48,48,269,30,30,5,6,6,0,6,6,5,2,2,2,2023-11-24 20:50:00,1
10294,10294,10294,10294,4078,48,368,48,48,263,105,48,4078,238,238,238,48,48,48,368,27,27,105,3,3,0,3,3,3,2,2,2,2023-11-24 20:52:00,0
10321,10320,10320,10320,4096,48,274,48,48,263,11,48,4096,236,236,236,48,48,48,274,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 20:54:00,1
10293,10294,10294,10294,4070,48,275,48,48,263,12,48,4070,238,238,238,48,48,48,275,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-24 20:56:00,0
10297,10297,10297,10297,4079,48,279,48,48,266,13,48,4079,237,237,236,48,48,48,279,30,30,13,6,6,0,6,6,6,2,2,2,2023-11-24 20:58:00,1
10290,10290,10290,10290,4077,48,267,48,48,261,6,48,4077,238,238,238,48,48,48,267,27,27,6,3,3,0,3,3,3,2,2,2,2023-11-24 21:00:00,0
10263,10262,10262,10262,4064,48,370,48,48,263,107,48,4064,236,236,236,48,48,48,370,27,27,107,3,3,0,3,3,3,2,2,2,2023-11-24 21:02:00,0
10286,10287,10287,10287,4068,48,277,48,48,263,14,48,4068,239,239,239,48,48,48,277,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-24 21:04:00,0
10312,10312,10312,10312,4090,48,270,48,48,265,5,48,4090,237,237,237,48,48,48,270,30,30,5,6,6,0,6,6,6,2,2,2,2023-11-24 21:06:00,0
10296,10296,10296,10296,4073,48,273,48,48,263,10,48,4073,237,237,237,48,48,48,273,27,27,10,3,3,0,3,3,2,2,2,2,2023-11-24 21:08:00,1
10210,10210,10210,10210,4045,48,268,48,48,261,7,48,4045,235,235,235,48,48,48,268,28,28,7,4,4,0,4,4,3,2,2,2,2023-11-24 21:10:00,1
10320,10320,10320,10320,4082,48,283,48,48,263,20,48,4082,240,240,238,48,48,48,283,27,27,20,3,3,2,3,3,3,2,2,2,2023-11-24 21:12:00,2
10304,10303,10303,10303,4086,44,329,44,44,267,62,44,4086,238,238,238,44,44,44,329,31,31,11,7,7,0,6,6,6,2,2,2,2023-11-24 21:14:00,52
10290,10289,10289,10289,4069,48,273,48,48,262,11,48,4069,236,236,236,48,48,48,273,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 21:16:00,0
10297,10298,10298,10298,4071,48,278,48,48,263,15,48,4071,239,239,238,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 21:18:00,1
10306,10306,10306,10306,4085,48,270,48,48,260,10,48,4085,237,237,237,48,48,48,270,24,24,10,0,0,0,0,0,0,2,2,2,2023-11-24 21:20:00,0
10292,10293,10293,10293,4077,48,274,48,48,260,14,48,4077,238,238,237,48,48,48,274,24,24,14,0,0,1,0,0,0,2,2,2,2023-11-24 21:22:00,0
10302,10302,10302,10302,4081,48,269,48,48,258,11,48,4081,237,237,237,48,48,48,269,24,24,11,0,0,0,0,0,0,2,2,2,2023-11-24 21:24:00,0
10310,10310,10310,10310,4079,48,275,48,48,260,15,48,4079,239,239,237,48,48,48,275,24,24,15,0,0,2,0,0,0,2,2,2,2023-11-24 21:26:00,0
10304,10303,10303,10303,4078,48,274,48,48,260,14,48,4078,238,238,237,48,48,48,274,24,24,14,0,0,1,0,0,0,2,2,2,2023-11-24 21:28:00,2
10304,10303,10303,10303,4079,48,269,48,48,260,9,48,4079,238,238,238,48,48,48,269,24,24,9,0,0,0,0,0,0,2,2,2,2023-11-24 21:30:00,0
10292,10294,10294,10294,4073,48,274,48,48,260,14,48,4073,236,236,236,48,48,48,274,24,24,14,0,0,0,0,0,0,2,2,2,2023-11-24 21:32:00,0
10221,10220,10220,10220,4052,48,267,48,48,261,6,48,4052,237,237,236,48,48,48,267,27,27,6,3,3,0,3,3,3,2,2,2,2023-11-24 21:34:00,1
10312,10313,10313,10313,4089,48,271,48,48,261,10,48,4089,236,236,236,48,48,48,271,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-24 21:36:00,0
10289,10288,10288,10288,4070,48,272,48,48,265,7,48,4070,238,238,238,48,48,48,272,29,29,7,4,3,0,3,3,3,2,2,2,2023-11-24 21:38:00,3
10322,10322,10322,10322,4091,48,278,48,48,263,15,48,4091,238,238,238,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 21:40:00,0
10298,10297,10297,10297,4073,48,284,48,48,266,18,48,4073,237,237,236,48,48,48,284,30,30,18,6,6,1,6,6,5,2,2,2,2023-11-24 21:42:00,1
10312,10313,10313,10313,4086,48,275,48,48,262,13,48,4086,238,238,238,48,48,48,275,28,28,13,4,4,0,4,4,3,2,2,2,2023-11-24 21:44:00,1
10299,10299,10299,10299,4075,48,280,48,48,263,17,48,4075,236,236,236,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-24 21:46:00,0
10310,10311,10311,10311,4082,48,276,48,48,263,13,48,4082,240,240,238,48,48,48,276,27,27,13,3,3,2,3,3,3,2,2,2,2023-11-24 21:48:00,0
10305,10305,10305,10305,4085,44,276,44,44,266,10,44,4085,236,236,236,44,44,44,276,30,30,10,6,6,0,6,6,6,2,2,2,2023-11-24 21:50:00,0
10302,10301,10301,10301,4076,48,279,48,48,263,16,48,4076,238,238,238,48,48,48,279,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-24 21:52:00,0
10300,10301,10301,10301,4080,48,269,48,48,263,6,48,4080,236,236,236,48,48,48,269,27,27,6,3,3,0,3,3,3,2,2,2,2023-11-24 21:54:00,2
10293,10292,10292,10292,4077,48,272,48,48,261,11,48,4077,238,238,238,48,48,48,272,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 21:56:00,0
10211,10212,10212,10212,4040,48,272,48,48,264,8,48,4040,236,236,235,48,48,48,272,30,30,8,6,6,0,6,6,6,2,2,2,2023-11-24 21:58:00,3
10302,10301,10301,10301,4084,48,273,48,48,263,10,48,4084,238,238,237,48,48,48,273,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-24 22:00:00,0
10277,10276,10277,10277,4069,48,276,48,48,264,12,48,4069,237,237,237,48,48,48,276,28,28,12,4,4,0,4,4,2,2,2,2,2023-11-24 22:02:00,2
10313,10313,10313,10313,4088,48,276,48,48,264,12,48,4088,238,238,237,48,48,48,276,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-24 22:04:00,0
10305,10306,10306,10306,4083,48,276,48,48,263,13,48,4083,238,238,237,48,48,48,276,28,28,13,4,4,1,4,4,4,2,2,2,2023-11-24 22:06:00,2
10309,10308,10308,10308,4083,48,279,48,48,263,16,48,4083,238,238,237,48,48,48,279,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-24 22:08:00,0
10298,10295,10295,10295,4071,48,277,48,48,263,14,48,4071,238,238,237,48,48,48,277,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-24 22:10:00,1
10291,10294,10294,10294,4075,48,278,48,48,265,13,48,4075,238,238,237,48,48,48,278,30,30,13,6,6,0,6,6,6,2,2,2,2023-11-24 22:12:00,1
10297,10298,10298,10298,4075,48,330,48,48,264,66,48,4075,238,238,238,48,48,48,330,28,28,15,4,4,0,3,3,3,2,2,2,2023-11-24 22:14:00,52
10294,10294,10294,10294,4075,48,275,48,48,263,12,48,4075,238,238,237,48,48,48,275,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-24 22:16:00,1
10311,10310,10310,10310,4083,48,276,48,48,262,14,48,4083,237,237,237,48,48,48,276,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-24 22:18:00,0
10314,10315,10315,10315,4091,48,273,48,48,266,7,48,4091,238,238,237,48,48,48,273,30,30,7,6,6,0,6,6,5,2,2,2,2023-11-24 22:20:00,2
10200,10200,10200,10200,4037,44,279,44,44,261,18,44,4037,235,235,235,44,44,44,279,28,28,18,4,4,0,4,4,3,2,2,2,2023-11-24 22:22:00,1
10312,10311,10311,10311,4085,48,274,48,48,263,11,48,4085,238,238,237,48,48,48,274,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 22:24:00,1
10297,10298,10298,10298,4081,48,270,48,48,263,7,48,4081,237,237,237,48,48,48,270,27,27,7,3,3,0,3,3,3,2,2,2,2023-11-24 22:26:00,0
10287,10287,10287,10287,4073,48,272,48,48,266,6,48,4073,238,238,237,48,48,48,272,30,30,6,6,6,1,6,6,6,2,2,2,2023-11-24 22:28:00,0
11188,11185,11187,11187,4429,52,297,52,52,285,12,52,4429,258,258,258,52,52,52,297,29,29,12,3,3,0,3,3,3,2,2,2,2023-11-24 22:30:00,0
10321,10321,10321,10321,4093,48,272,48,48,263,9,48,4093,240,240,238,48,48,48,272,27,27,9,3,3,2,3,3,3,2,2,2,2023-11-24 22:32:00,2
10291,10292,10292,10292,4073,48,275,48,48,262,13,48,4073,236,236,236,48,48,48,275,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-24 22:34:00,4
10222,10220,10220,10220,4053,48,270,48,48,263,7,48,4053,236,236,236,48,48,48,270,30,30,7,6,6,0,6,6,6,2,2,2,2023-11-24 22:36:00,0
10310,10312,10312,10312,4087,48,270,48,48,263,7,48,4087,237,237,237,48,48,48,270,27,27,7,3,3,0,3,3,3,2,2,2,2023-11-24 22:38:00,0
10297,10296,10296,10296,4078,48,274,48,48,264,10,48,4078,240,240,238,48,48,48,274,28,28,10,4,4,1,4,4,2,2,2,2,2023-11-24 22:40:00,3
10268,10267,10267,10267,4065,48,273,48,48,265,8,48,4065,237,237,237,48,48,48,273,29,29,8,5,5,0,5,5,5,2,2,2,2023-11-24 22:42:00,0
10281,10283,10283,10283,4069,48,272,48,48,262,10,48,4069,237,237,237,48,48,48,272,28,28,10,4,4,0,4,4,4,2,2,2,2023-11-24 22:44:00,0
10302,10302,10302,10302,4081,48,269,48,48,263,6,48,4081,238,238,238,48,48,48,269,27,27,6,3,3,0,3,3,3,2,2,2,2023-11-24 22:46:00,0
10287,10287,10287,10287,4072,48,273,48,48,263,10,48,4072,237,237,236,48,48,48,273,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-24 22:48:00,2
10335,10335,10335,10335,4098,48,277,48,48,266,11,48,4098,239,239,238,48,48,48,277,30,30,11,6,6,1,6,6,6,2,2,2,2023-11-24 22:50:00,0
10319,10318,10318,10318,4091,48,275,48,48,263,12,48,4091,239,239,237,48,48,48,275,27,27,12,3,3,2,3,3,3,2,2,2,2023-11-24 22:52:00,2
10302,10303,10303,10303,4086,48,272,48,48,263,9,48,4086,237,237,237,48,48,48,272,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-24 22:54:00,0
10317,10314,10314,10314,4089,48,274,48,48,261,13,48,4089,237,237,237,48,48,48,274,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-24 22:56:00,0
10312,10315,10315,10315,4087,44,277,44,44,266,11,44,4087,237,237,237,44,44,44,277,30,30,11,6,6,0,6,6,5,2,2,2,2023-11-24 22:58:00,5
10212,10212,10212,10212,4047,48,265,48,48,261,4,48,4047,237,237,236,48,48,48,265,27,27,4,4,4,1,4,4,3,2,2,2,2023-11-24 23:00:00,1
10280,10278,10280,10280,4069,48,274,48,48,263,11,48,4069,237,237,236,48,48,48,274,27,27,11,3,3,1,3,3,3,2,2,2,2023-11-24 23:02:00,0
10288,10288,10288,10288,4077,48,272,48,48,262,10,48,4077,237,237,237,48,48,48,272,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-24 23:04:00,0
10297,10297,10297,10297,4078,48,277,48,48,265,12,48,4078,238,238,238,48,48,48,277,30,30,12,6,6,0,6,6,6,2,2,2,2023-11-24 23:06:00,0
10312,10311,10311,10311,4086,48,274,48,48,263,11,48,4086,237,237,237,48,48,48,274,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-24 23:08:00,2
10306,10304,10305,10305,4082,48,278,48,48,263,15,48,4082,237,237,237,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-24 23:10:00,0
10317,10320,10319,10319,4084,48,280,48,48,263,17,48,4084,237,237,237,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-24 23:12:00,0
10298,10297,10297,10297,4072,48,336,48,48,267,69,48,4072,238,238,237,48,48,48,336,31,31,18,7,7,0,6,6,6,2,2,2,2023-11-24 23:14:00,53
10312,10312,10312,10312,4083,48,283,48,48,262,21,48,4083,238,238,238,48,48,48,283,28,28,21,3,3,0,3,3,3,2,2,2,2023-11-24 23:16:00,0
10299,10300,10300,10300,4081,48,271,48,48,264,7,48,4081,237,237,236,48,48,48,271,28,28,7,4,4,1,4,4,2,2,2,2,2023-11-24 23:18:00,2
10323,10321,10321,10321,4095,48,273,48,48,266,7,48,4095,238,238,238,48,48,48,273,30,30,7,6,6,0,6,6,6,2,2,2,2023-11-24 23:20:00,0
10270,10271,10271,10271,4069,48,280,48,48,271,9,48,4069,236,236,236,48,48,48,280,35,35,9,7,3,0,3,3,3,2,2,2,2023-11-24 23:22:00,12
10294,10294,10294,10294,4067,48,280,48,48,263,17,48,4067,238,238,238,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-24 23:24:00,0
10198,10196,10196,10196,4040,48,264,48,48,258,6,48,4040,235,235,234,48,48,48,264,26,26,6,3,3,1,3,3,3,2,2,2,2023-11-24 23:26:00,0
10304,10307,10307,10307,4079,44,285,44,44,266,19,44,4079,238,238,238,44,44,44,285,30,30,19,6,6,0,6,6,6,2,2,2,2023-11-24 23:28:00,9
10310,10309,10309,10309,4088,48,271,48,48,263,8,48,4088,238,238,238,48,48,48,271,27,27,8,3,3,0,3,3,3,2,2,2,2023-11-24 23:30:00,1
10303,10304,10304,10304,4080,48,275,48,48,263,12,48,4080,238,238,236,48,48,48,275,27,27,12,3,3,1,3,3,3,2,2,2,2023-11-24 23:32:00,1
10296,10296,10296,10296,4079,48,275,48,48,263,12,48,4079,238,238,238,48,48,48,275,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-24 23:34:00,10
10309,10308,10308,10308,4082,48,278,48,48,265,13,48,4082,236,236,236,48,48,48,278,30,30,13,6,6,0,6,6,5,2,2,2,2023-11-24 23:36:00,1
10311,10309,10309,10309,4082,48,279,48,48,263,16,48,4082,241,241,239,48,48,48,279,28,28,16,4,4,2,4,4,3,2,2,2,2023-11-24 23:38:00,1
10297,10299,10299,10299,4077,48,271,48,48,263,8,48,4077,237,237,237,48,48,48,271,27,27,8,3,3,0,3,3,3,2,2,2,2023-11-24 23:40:00,0
10270,10271,10271,10271,4063,48,275,48,48,264,11,48,4063,239,239,237,48,48,48,275,29,29,11,4,3,2,3,3,3,2,2,2,2023-11-24 23:42:00,3
10316,10316,10316,10316,4090,48,279,48,48,266,13,48,4090,237,237,237,48,48,48,279,30,30,13,6,6,0,6,6,6,2,2,2,2023-11-24 23:44:00,2
10321,10321,10321,10321,4096,48,273,48,48,263,10,48,4096,237,237,237,48,48,48,273,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-24 23:46:00,0
10296,10296,10296,10296,4074,48,273,48,48,265,8,48,4074,239,239,237,48,48,48,273,29,29,8,4,3,2,3,3,3,2,2,2,2023-11-24 23:48:00,13
10212,10210,10210,10210,4047,48,268,48,48,261,7,48,4047,235,235,235,48,48,48,268,27,27,7,3,3,0,3,3,3,2,2,2,2023-11-24 23:50:00,0
10301,10302,10302,10302,4083,48,277,48,48,266,11,48,4083,238,238,238,48,48,48,277,32,32,11,7,6,0,6,6,6,2,2,2,2023-11-24 23:52:00,3
10304,10304,10304,10304,4081,48,272,48,48,263,9,48,4081,238,238,238,48,48,48,272,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-24 23:54:00,10
10292,10292,10292,10292,4076,48,270,48,48,264,6,48,4076,236,236,236,48,48,48,270,28,28,6,4,4,0,4,4,2,2,2,2,2023-11-24 23:56:00,2
10293,10294,10294,10294,4074,48,273,48,48,267,6,48,4074,238,238,238,48,48,48,273,31,31,6,6,5,0,5,5,5,2,2,2,2023-11-24 23:58:00,3
10297,10297,10297,10297,4075,48,275,48,48,264,11,48,4075,236,236,236,48,48,48,275,28,28,11,4,4,0,4,4,4,2,2,2,2023-11-25 00:00:00,0
10266,10262,10266,10266,4062,45,273,45,45,263,10,45,4062,238,238,238,45,45,45,273,29,28,10,3,3,0,3,3,3,2,2,2,2023-11-25 00:02:00,5
10293,10293,10293,10293,4082,47,290,47,47,283,7,47,4082,236,236,236,47,47,47,290,47,48,7,14,3,0,3,3,3,2,2,2,2023-11-25 00:04:00,83
10277,10277,10277,10277,4064,48,304,48,48,298,6,48,4064,240,240,238,48,48,48,304,62,62,6,22,6,2,6,6,6,2,2,2,2023-11-25 00:06:00,128
10298,10298,10298,10298,4084,48,312,48,48,301,11,48,4084,237,237,237,48,48,48,312,65,65,11,22,3,0,3,3,3,2,2,2,2023-11-25 00:08:00,152
10291,10291,10291,10291,4073,48,302,48,48,293,9,48,4073,238,238,237,48,48,48,302,59,59,9,19,3,1,3,3,3,2,2,2,2023-11-25 00:10:00,128
10297,10295,10295,10295,4080,48,330,48,48,317,13,48,4080,238,238,237,48,48,48,330,81,81,13,30,3,1,3,3,3,2,2,2,2023-11-25 00:12:00,216
10295,10296,10296,10296,4078,48,365,48,48,307,58,48,4078,239,239,237,48,48,48,365,71,71,7,27,7,2,6,6,5,2,2,2,2023-11-25 00:14:00,213
10175,10176,10176,10176,4039,48,269,48,48,261,8,48,4039,234,234,234,48,48,48,269,28,28,8,4,4,0,4,4,3,2,2,2,2023-11-25 00:16:00,1
10280,10278,10278,10278,4072,48,273,48,48,262,11,48,4072,240,240,238,48,48,48,273,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-25 00:18:00,4
10276,10278,10278,10278,4067,48,273,48,48,265,8,48,4067,237,237,236,48,48,48,273,29,29,8,4,3,0,3,3,3,2,2,2,2023-11-25 00:20:00,9
10250,10249,10249,10249,4058,48,272,48,48,264,8,48,4058,239,239,238,48,48,48,272,30,30,8,6,6,1,6,6,6,2,2,2,2023-11-25 00:22:00,0
10286,10286,10286,10286,4075,48,274,48,48,267,7,48,4075,236,236,236,48,48,48,274,31,31,7,5,3,0,3,3,3,2,2,2,2023-11-25 00:24:00,16
10281,10282,10282,10282,4079,48,310,48,48,304,6,48,4079,237,237,237,48,48,48,310,69,69,6,24,3,0,3,3,3,2,2,2,2023-11-25 00:26:00,168
10289,10288,10288,10288,4074,48,275,48,48,267,8,48,4074,237,237,237,48,48,48,275,31,31,8,5,3,0,3,3,3,2,2,2,2023-11-25 00:28:00,16
10309,10309,10309,10309,4080,48,322,48,48,304,18,48,4080,239,239,238,48,48,48,322,68,68,18,25,6,1,6,6,6,2,2,2,2023-11-25 00:30:00,152
10299,10299,10299,10299,4081,48,279,48,48,267,12,48,4081,237,237,237,48,48,48,279,31,31,12,5,3,0,3,3,3,2,2,2,2023-11-25 00:32:00,16
10289,10288,10288,10288,4077,48,278,48,48,266,12,48,4077,237,237,237,48,48,48,278,32,32,12,6,4,0,4,4,2,2,2,2,2023-11-25 00:34:00,18
10301,10301,10301,10301,4088,47,267,47,47,263,4,47,4088,238,238,237,47,47,47,267,27,27,4,3,3,0,3,3,3,2,2,2,2023-11-25 00:36:00,1
10315,10316,10316,10316,4092,45,282,45,45,268,14,45,4092,237,237,237,45,45,45,282,32,32,14,7,6,0,6,6,6,2,2,2,2023-11-25 00:38:00,8
10312,10312,10312,10312,4089,48,277,48,48,265,12,48,4089,237,237,237,48,48,48,277,29,29,12,4,3,0,3,3,3,2,2,2,2023-11-25 00:40:00,8
10181,10182,10182,10182,4029,48,270,48,48,261,9,48,4029,234,234,234,48,48,48,270,28,28,9,3,3,0,3,3,3,2,2,2,2023-11-25 00:42:00,3
10304,10304,10304,10304,4081,48,278,48,48,265,13,48,4081,238,238,238,48,48,48,278,30,30,13,6,6,0,6,6,6,2,2,2,2023-11-25 00:44:00,0
10298,10298,10298,10298,4081,48,274,48,48,263,11,48,4081,236,236,236,48,48,48,274,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-25 00:46:00,0
10303,10303,10303,10303,4073,48,278,48,48,263,15,48,4073,238,238,238,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-25 00:48:00,0
10308,10308,10308,10308,4083,48,274,48,48,263,11,48,4083,239,239,238,48,48,48,274,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-25 00:50:00,1
10304,10303,10303,10303,4083,48,277,48,48,265,12,48,4083,236,236,236,48,48,48,277,30,30,12,6,6,0,6,6,5,2,2,2,2023-11-25 00:52:00,1
10314,10314,10314,10314,4085,48,276,48,48,264,12,48,4085,238,238,238,48,48,48,276,28,28,12,4,4,0,4,4,3,2,2,2,2023-11-25 00:54:00,3
10290,10291,10291,10291,4074,48,275,48,48,262,13,48,4074,236,236,236,48,48,48,275,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-25 00:56:00,0
10305,10305,10305,10305,4080,48,277,48,48,263,14,48,4080,239,239,238,48,48,48,277,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-25 00:58:00,1
10295,10295,10295,10295,4074,48,276,48,48,265,11,48,4074,236,236,236,48,48,48,276,30,30,11,6,6,0,6,6,6,2,2,2,2023-11-25 01:00:00,0
10278,10276,10278,10278,4070,48,272,48,48,263,9,48,4070,238,238,237,48,48,48,272,27,27,9,3,3,1,3,3,3,2,2,2,2023-11-25 01:02:00,0
10295,10295,10295,10295,4079,48,277,48,48,265,12,48,4079,237,237,237,48,48,48,277,29,29,12,4,3,0,3,3,3,2,2,2,2023-11-25 01:04:00,8
10305,10305,10305,10305,4090,48,272,48,48,261,11,48,4090,238,238,237,48,48,48,272,27,27,11,3,3,1,3,3,3,2,2,2,2023-11-25 01:06:00,0
10200,10199,10199,10199,4040,44,275,44,44,264,11,44,4040,235,235,235,44,44,44,275,30,30,11,6,6,0,6,6,6,2,2,2,2023-11-25 01:08:00,0
10291,10292,10292,10292,4069,48,269,48,48,263,6,48,4069,239,239,237,48,48,48,269,27,27,6,3,3,1,3,3,3,2,2,2,2023-11-25 01:10:00,3
10323,10322,10322,10322,4092,48,281,48,48,264,17,48,4092,237,237,237,48,48,48,281,28,28,17,4,4,0,4,4,2,2,2,2,2023-11-25 01:12:00,2
10278,10279,10279,10279,4076,48,326,48,48,266,60,48,4076,237,237,237,48,48,48,326,32,32,9,6,4,0,3,3,3,2,2,2,2023-11-25 01:14:00,68
10273,10272,10272,10272,4066,48,286,48,48,266,20,48,4066,237,237,237,48,48,48,286,30,30,20,6,6,0,6,6,6,2,2,2,2023-11-25 01:16:00,0
10300,10301,10301,10301,4087,48,273,48,48,263,10,48,4087,237,237,237,48,48,48,273,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-25 01:18:00,0
10292,10292,10292,10292,4081,48,274,48,48,261,13,48,4081,238,238,238,48,48,48,274,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-25 01:20:00,0
10471,10471,10471,10471,4056,78,307,78,78,298,9,78,4056,269,269,268,78,78,78,307,30,30,9,6,6,1,6,6,6,2,2,2,2023-11-25 01:22:00,2
10740,10738,10738,10738,4078,122,346,122,122,338,8,122,4078,304,304,304,122,122,122,346,27,27,8,3,3,0,3,3,3,2,2,2,2023-11-25 01:24:00,0
10738,10739,10739,10739,4075,110,344,110,110,335,9,110,4075,309,309,308,110,110,110,344,27,27,9,3,3,1,3,3,3,2,2,2,2023-11-25 01:26:00,2
10780,10780,10780,10780,4082,107,343,107,107,333,10,107,4082,316,316,316,107,107,107,343,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-25 01:28:00,0
10739,10740,10740,10740,4062,116,354,116,116,335,19,116,4062,299,299,298,116,116,116,354,30,30,19,6,6,1,6,6,5,2,2,2,2023-11-25 01:30:00,1
10737,10737,10737,10737,4068,106,340,106,106,333,7,106,4068,315,315,314,106,106,106,340,28,28,7,4,4,1,4,4,3,2,2,2,2023-11-25 01:32:00,1
10718,10717,10717,10717,4076,110,334,110,110,324,10,110,4076,309,309,308,110,110,110,334,27,27,10,3,3,1,3,3,3,2,2,2,2023-11-25 01:34:00,0
10670,10670,10670,10670,4042,114,338,114,114,323,15,114,4042,304,304,303,114,114,114,338,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-25 01:36:00,0
10746,10747,10747,10747,4065,112,352,112,112,340,12,112,4065,310,310,307,112,112,112,352,30,30,12,6,6,3,6,6,6,2,2,2,2023-11-25 01:38:00,0
10743,10743,10743,10743,4080,104,331,104,104,322,9,104,4080,296,296,296,104,104,104,331,27,27,9,3,3,0,3,3,3,2,2,2,2023-11-25 01:40:00,0
