parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
10303,10303,10303,10303,4076,48,281,48,48,261,20,48,4076,238,238,237,48,48,48,281,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 16:28:00,1,1700747880,262.68359375,5327272.533333333,4734130.933333334,5327272.533333333,11.918076186670485,21.97911140998864,1
10286,10287,10287,10287,4075,48,272,48,48,263,9,48,4075,238,238,237,48,48,48,272,27,27,9,3,3,1,3,3,2,2,2,2,2023-11-23 16:30:00,7,1700748000,254.36328125,6501429.333333332,6015698.666666668,6501429.333333332,8.052019557783044,25.55137848001323,1
10281,10281,10281,10281,4074,48,315,48,48,307,8,48,4074,237,237,237,48,48,48,315,71,71,8,26,4,0,4,4,4,2,2,2,2023-11-23 16:32:00,72,1700748120,261.96484375,3757639.7333333325,3430349.333333333,3757639.7333333325,14.963977293324811,18.934293830000872,1
10312,10305,10310,10310,4074,47,305,46,46,269,36,46,4074,239,239,237,46,48,46,305,34,34,36,6,2,1,2,2,2,2,2,2,2023-11-23 16:34:00,13,1700748240,254.875,4522931.733333333,4195384.533333333,4522931.733333333,16.142796937767542,12.469697339984126,1
10272,10272,10273,10273,4067,47,388,48,48,374,14,48,4067,237,237,237,48,46,48,388,139,139,14,59,3,0,3,3,2,2,2,2,2023-11-23 16:36:00,169,1700748360,258.04296875,4093910.4,3679873.066666667,4093910.4,17.171877824439434,9.708006099996664,1
10285,10286,10286,10286,4072,48,278,48,48,262,16,48,4072,237,237,237,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 16:38:00,0,1700748480,257.625,4518465.6,4206422.933333334,4518465.6,13.897627302212644,22.43791550999352,1
10231,10230,10230,10230,4044,47,289,47,47,262,27,47,4044,237,237,235,47,47,47,289,28,28,27,5,5,1,5,5,5,2,2,2,2023-11-23 16:40:00,1,1700748600,256.09765625,3380492.0,3183701.8666666667,3380492.0,18.264413757780048,29.51353254332692,1
10272,10273,10273,10273,4067,47,278,47,47,260,18,47,4067,237,237,237,47,47,47,278,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 16:42:00,0,1700748720,258.90625,6306284.533333332,5697560.0,6306284.533333332,5.911022220000937,27.784839223337865,1
10292,10292,10292,10292,4071,48,278,48,48,262,16,48,4071,237,237,237,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 16:44:00,0,1700748840,254.45703125,4563939.733333333,4207609.066666666,4563939.733333333,13.271543380008854,28.09660841667209,1
10286,10283,10286,10286,4068,48,507,48,48,484,23,48,4068,238,238,237,48,48,48,507,248,248,23,114,5,1,5,5,5,2,2,2,2023-11-23 16:46:00,329,1700748960,271.82421875,3953515.2,3543900.533333333,3953515.2,16.592988366658876,12.271165843339984,1
10303,10303,10303,10303,4081,48,303,48,48,288,15,48,4081,237,237,237,48,48,48,303,52,52,15,15,2,0,2,2,2,2,2,2,2023-11-23 16:48:00,39,1700749080,262.796875,2182265.6,2129469.6,2182265.6,13.397211146657352,18.539012293331325,1
10293,10293,10293,10293,4078,48,271,48,48,261,10,48,4078,238,238,238,48,48,48,271,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-23 16:50:00,2,1700749200,257.44921875,4972809.6,4575209.333333333,4972809.6,19.109253962217032,20.917747813340004,1
10303,10300,10300,10300,4082,48,279,48,48,262,17,48,4082,236,236,236,48,48,48,279,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-23 16:52:00,0,1700749320,258.05859375,5410193.333333333,4679285.066666666,5410193.333333333,14.169682108881213,21.99039554000289,1
10296,10298,10298,10298,4071,48,285,48,48,264,21,48,4071,238,238,238,48,48,48,285,28,28,21,4,4,0,4,4,4,2,2,2,2023-11-23 16:54:00,6,1700749440,258.6015625,4767403.466666667,4420548.8,4767403.466666667,17.249822066676444,31.767617003327665,1
10295,10294,10294,10294,4074,48,282,48,48,261,21,48,4074,236,236,236,48,48,48,282,27,27,21,3,3,0,3,3,2,2,2,2,2023-11-23 16:56:00,5,1700749560,260.96875,5297051.466666667,4716788.0,5297051.466666667,11.868524015557744,10.650093826673883,1
10310,10311,10311,10311,4084,48,281,48,48,262,19,48,4084,240,240,238,48,48,48,281,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-23 16:58:00,2,1700749680,258.7890625,4564757.6,4268561.866666666,4564757.6,12.58790834223166,13.368173856676247,1
10296,10297,10297,10297,4075,48,284,48,48,263,21,48,4075,236,236,236,48,48,48,284,27,27,21,3,3,0,3,3,2,2,2,2,2023-11-23 17:00:00,1,1700749800,271.171875,5538318.933333334,4937172.8,5538318.933333334,10.681376422208915,19.09369678001288,1
10272,10270,10271,10271,4062,48,281,48,48,264,17,48,4062,238,238,238,48,48,48,281,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-23 17:02:00,0,1700749920,276.6484375,2545782.4,2449114.933333333,2545782.4,12.207510100011456,16.403890933337,1
10224,10222,10222,10222,4042,46,282,46,46,258,24,46,4042,236,236,234,46,47,46,282,26,26,24,2,2,2,2,2,2,2,2,2,2023-11-23 17:04:00,0,1700750040,278.52734375,5374151.2,4839438.133333334,5374151.2,11.683274679995115,26.489199653321208,1
10310,10312,10312,10312,4082,48,282,48,48,263,19,48,4082,241,241,239,48,47,48,282,27,27,19,3,3,2,3,3,3,2,2,2,2023-11-23 17:06:00,0,1700750160,274.57421875,3675437.333333334,3525479.2,3675437.333333334,19.466523391117033,17.588940523322286,1
10309,10309,10309,10309,4078,48,284,48,48,262,22,48,4078,237,237,236,48,48,48,284,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-23 17:08:00,10,1700750280,255.4453125,3077096.8,2797886.4,3077096.8,14.21743567777513,19.606705643309397,1
10303,10304,10304,10304,4079,48,285,48,48,263,22,48,4079,240,240,238,48,48,48,285,29,29,22,5,5,2,5,5,5,2,2,2,2023-11-23 17:10:00,1,1700750400,276.44921875,5253871.733333333,4693250.133333334,5253871.733333333,18.876131748887325,19.51373619333026,1
10293,10292,10292,10292,4067,48,282,48,48,262,20,48,4067,239,239,237,48,48,48,282,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 17:12:00,2,1700750520,272.8671875,5895896.533333332,5223938.933333334,5895896.533333332,15.519302584450795,13.15132712001893,1
10289,10289,10289,10289,4067,46,282,46,46,262,20,46,4067,238,238,238,46,46,46,282,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 17:14:00,0,1700750640,269.96484375,4458936.266666667,4089096.8,4458936.266666667,11.183506015545898,17.222357563320355,1
10301,10300,10300,10300,4085,48,279,48,48,265,14,48,4085,238,238,237,48,48,48,279,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-23 17:16:00,0,1700750760,266.2109375,4607663.2,4266225.6,4607663.2,13.525168966670105,21.284132600000397,1
10306,10308,10308,10308,4090,48,273,48,48,260,13,48,4090,238,238,238,48,48,48,273,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 17:18:00,0,1700750880,270.75390625,4342291.466666667,3910693.866666666,4342291.466666667,6.7014247822226025,21.78111567666444,1
10305,10302,10302,10302,4086,48,274,48,48,262,12,48,4086,238,238,237,48,48,48,274,26,26,12,2,2,1,2,2,2,2,2,2,2023-11-23 17:20:00,0,1700751000,263.8125,4185646.1333333324,3805572.266666666,4185646.1333333324,14.673625580002813,12.9847571933351,1
10276,10278,10278,10278,4058,48,286,48,48,263,23,48,4058,237,237,236,48,48,48,286,27,27,23,3,3,1,3,3,2,2,2,2,2023-11-23 17:22:00,2,1700751120,268.5546875,4549456.0,3998187.7333333325,4549456.0,15.830967220002398,23.203398506666414,1
10289,10289,10289,10289,4069,48,281,48,48,262,19,48,4069,240,240,238,48,48,48,281,28,28,19,4,4,0,4,4,4,2,2,2,2023-11-23 17:24:00,2,1700751240,269.03125,5486308.7892316915,4900797.494502565,5486308.7892316915,13.777881726296618,20.058606673548525,1
10295,10295,10295,10295,4068,48,288,48,48,263,25,48,4068,238,238,236,48,48,48,288,27,27,25,3,3,1,3,3,2,2,2,2,2023-11-23 17:26:00,2,1700751360,254.05078125,4220063.733333333,3826902.666666666,4220063.733333333,15.494202839989965,22.64796998999373,1
10283,10284,10284,10284,4069,48,276,48,48,262,14,48,4069,239,239,238,48,48,48,276,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-23 17:28:00,1,1700751480,268.984375,4989323.466666667,4355381.333333333,4989323.466666667,14.868063653330966,19.51413533000353,1
10210,10209,10209,10209,4042,48,273,48,48,258,15,48,4042,235,235,234,48,48,48,273,26,26,15,2,2,1,2,2,2,2,2,2,2023-11-23 17:30:00,0,1700751600,252.86328125,4999988.533333333,4360644.0,4999988.533333333,11.376564855551504,21.355833496660733,1
10309,10305,10305,10305,4082,48,279,48,48,265,14,48,4082,238,238,238,48,48,48,279,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-23 17:32:00,0,1700751720,262.26953125,3800434.933333333,3538691.466666667,3800434.933333333,13.752592602217598,22.100018526665128,1
10297,10300,10300,10300,4072,48,280,48,48,262,18,48,4072,238,238,236,48,48,48,280,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 17:34:00,1,1700751840,259.98828125,2020712.2666666661,1902130.4,2020712.2666666661,10.753093973326033,19.310115613334347,1
10289,10291,10291,10291,4073,48,281,48,48,263,18,48,4073,238,238,238,48,48,48,281,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-23 17:36:00,0,1700751960,256.03515625,1931260.8,1777739.7333333334,1931260.8,13.195397133337488,20.620567019990023,1
10301,10299,10299,10299,4069,48,281,48,48,260,21,48,4069,240,240,238,48,48,48,281,26,26,21,2,2,1,2,2,2,2,2,2,2023-11-23 17:38:00,1,1700752080,270.01171875,4159961.066666667,3800763.2,4159961.066666667,11.889710615553973,18.51898831334741,1
10306,10308,10308,10308,4084,46,275,46,46,262,13,46,4084,238,238,237,46,46,46,275,26,26,13,2,2,1,2,2,2,2,2,2,2023-11-23 17:40:00,0,1700752200,259.34765625,5261930.6069393065,4710482.285104823,5261930.6069393065,12.841442062456176,30.100370439628744,1
10279,10278,10278,10278,4067,48,280,48,48,265,15,48,4067,237,237,237,48,48,48,280,29,29,15,5,5,0,5,5,5,2,2,2,2023-11-23 17:42:00,0,1700752320,254.16796875,4324542.933333334,3789349.866666666,4324542.933333334,13.780968246671062,23.01458911332399,1
10302,10302,10301,10301,4077,48,280,48,48,262,18,48,4077,238,238,238,48,48,48,280,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 17:44:00,0,1700752440,258.84375,4914821.333333333,4521372.8,4914821.333333333,14.361791888901887,18.61728268001267,1
10299,10301,10301,10301,4074,48,280,48,48,261,19,48,4074,238,238,238,48,48,48,280,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-23 17:46:00,11,1700752560,256.17578125,6018642.4,5349975.733333333,6018642.4,14.54650254667892,20.889928373338385,1
10298,10298,10298,10298,4079,46,276,46,46,262,14,46,4079,237,237,236,46,46,46,276,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-23 17:48:00,1,1700752680,256.859375,4620781.333333333,4326031.2,4620781.333333333,12.273595357789116,20.60734590665864,1
10307,10307,10307,10307,4087,48,274,48,48,264,10,48,4087,240,240,238,48,48,48,274,28,28,10,4,4,1,4,4,4,2,2,2,2023-11-23 17:50:00,1,1700752800,261.30078125,5078103.466666667,4434645.066666666,5078103.466666667,14.414508477768527,19.916965720015767,1
10292,10292,10292,10292,4071,48,282,48,48,263,19,48,4071,237,237,236,48,48,48,282,27,27,19,3,3,1,3,3,2,2,2,2,2023-11-23 17:52:00,1,1700752920,257.3203125,4344750.666666667,3857080.533333333,4344750.666666667,12.716679659998693,21.569345413323997,1
10220,10218,10218,10218,4045,48,275,48,48,258,17,48,4045,237,237,236,48,48,48,275,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-23 17:54:00,1,1700753040,264.5390625,4274230.933333334,4156813.6,4274230.933333334,13.758154613331294,13.55018198667191,1
10294,10296,10296,10296,4073,48,280,48,48,262,18,48,4073,238,238,236,48,48,48,280,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 17:56:00,2,1700753160,271.24609375,4482074.133333334,4048877.866666666,4482074.133333334,16.045984248889404,23.90383620001861,1
10297,10295,10295,10295,4079,48,276,48,48,265,11,48,4079,240,240,238,48,48,48,276,29,29,11,5,5,1,5,5,5,2,2,2,2023-11-23 17:58:00,6,1700753280,271.61328125,3835884.0,3650081.066666667,3835884.0,12.092107337779858,20.688480349999736,1
10315,10316,10316,10316,4087,48,282,48,48,262,20,48,4087,238,238,237,48,48,48,282,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-23 18:00:00,2,1700753400,262.875,4645072.266666667,4286497.6,4645072.266666667,21.16116957999313,22.12451920999835,1
10274,10274,10275,10275,4062,48,281,48,48,261,20,48,4062,237,237,237,48,48,48,281,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-23 18:02:00,2,1700753520,264.79296875,5971860.533333332,5328214.933333334,5971860.533333332,12.784984884444079,20.69916513333737,1
10300,10299,10299,10299,4078,48,281,48,48,262,19,48,4078,237,237,237,48,48,48,281,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 18:04:00,3,1700753640,277.97265625,2173985.6,2093406.133333333,2173985.6,17.64456898666039,20.547206140011745,1
10357,10357,10357,10357,4084,48,321,48,48,262,59,48,4084,240,240,237,48,48,48,321,26,26,59,2,2,2,2,2,2,2,2,2,2023-11-23 18:06:00,2,1700753760,267.375,5531565.333333333,4964177.6,5531565.333333333,15.734124624432294,17.565349376673108,1
10315,10312,10312,10312,4070,48,386,48,48,339,47,48,4070,240,240,237,48,48,48,386,105,105,47,42,3,2,3,3,2,2,2,2,2023-11-23 18:08:00,119,1700753880,258.39453125,5520084.266666667,5319205.333333333,5520084.266666667,12.359477495548266,25.653129783337747,1
10320,10325,10323,10323,4071,48,443,48,48,396,47,48,4071,240,240,237,48,48,48,443,160,160,47,69,2,3,2,2,2,2,2,2,2023-11-23 18:10:00,207,1700754000,256.421875,4384049.6,4017033.866666666,4384049.6,14.01595498666413,21.744942516646308,1
10332,10333,10333,10333,4071,48,431,48,48,321,110,48,4071,239,239,238,48,48,48,431,85,84,59,33,6,1,5,5,5,2,2,2,2023-11-23 18:12:00,133,1700754120,257.01171875,3466446.1333333333,3321022.4,3466446.1333333333,13.494019513341804,17.395610686653526,1
10315,10315,10315,10315,4070,46,348,46,46,303,45,46,4070,240,240,236,46,46,46,348,67,68,45,23,2,2,2,2,2,2,2,2,2023-11-23 18:14:00,69,1700754240,255.625,5517168.266666667,4940490.4,5517168.266666667,14.432657620006163,27.28439652666566,1
10324,10324,10324,10324,4073,48,341,48,48,288,53,48,4073,240,240,239,48,48,48,341,54,54,53,16,2,1,2,2,2,2,2,2,2023-11-23 18:16:00,42,1700754360,271.99609375,3430673.6,3274233.333333333,3430673.6,17.227815484446992,22.76438372665628,1
10215,10211,10211,10211,4036,46,352,46,46,312,40,46,4036,237,237,234,46,46,46,352,78,77,40,28,3,2,3,3,3,2,2,2,2023-11-23 18:18:00,76,1700754480,255.21875,6107815.733333332,5618275.733333333,6107815.733333332,18.302558233327645,20.99743740999353,1
10330,10331,10331,10331,4081,48,437,48,48,381,56,48,4081,242,242,238,48,48,48,437,145,146,56,63,4,3,4,4,4,2,2,2,2023-11-23 18:20:00,178,1700754600,258.5703125,5496375.466666667,5257689.333333333,5496375.466666667,18.46730019111419,19.992706493333877,1
10305,10308,10308,10308,4065,48,318,48,48,261,57,48,4065,242,242,236,48,48,48,318,27,27,57,3,3,3,3,3,3,2,2,2,2023-11-23 18:22:00,3,1700754720,264.37890625,5464278.933333334,5066240.266666667,5464278.933333334,19.76113698888285,27.39590531666181,1
10340,10340,10340,10340,4079,48,317,48,48,262,55,48,4079,240,240,237,48,48,48,317,26,26,55,2,2,2,2,2,2,2,2,2,2023-11-23 18:24:00,3,1700754840,258.58984375,5195627.466666667,4499279.466666667,5195627.466666667,14.03043730221624,9.731547289993612,1
10321,10321,10321,10321,4073,48,309,48,48,260,49,48,4073,237,237,237,48,48,48,309,26,26,49,2,2,0,2,2,2,2,2,2,2023-11-23 18:26:00,4,1700754960,259.453125,2554680.0,2333301.6,2554680.0,14.137085591113038,12.868524196674116,1
10315,10315,10315,10315,4067,48,315,48,48,265,50,48,4067,239,239,237,48,48,48,315,29,29,50,5,5,1,5,5,4,2,2,2,2023-11-23 18:28:00,8,1700755080,258.078125,4315209.6,3948555.7333333325,4315209.6,15.208716944438894,27.92781274334023,1
10336,10336,10336,10336,4083,48,308,48,48,262,46,48,4083,240,240,237,48,48,48,308,26,26,46,2,2,1,2,2,2,2,2,2,2023-11-23 18:30:00,4,1700755200,263.9296875,5420966.666666667,4881227.2,5420966.666666667,18.398486591112388,21.788217086650548,1
10361,10360,10360,10360,4095,48,315,48,48,262,53,48,4095,239,239,237,48,48,48,315,26,26,53,2,2,1,2,2,2,2,2,2,2023-11-23 18:32:00,1,1700755320,259.98046875,3810244.8,3541656.0,3810244.8,11.515865579988006,20.402914536656073,1
10334,10335,10335,10335,4073,48,319,48,48,261,58,48,4073,242,242,237,48,48,48,319,27,27,58,3,3,4,3,3,2,2,2,2,2023-11-23 18:34:00,13,1700755440,258.578125,4953391.2,4731970.4,4953391.2,14.006778502225645,25.01333997999609,1
10333,10332,10332,10332,4076,48,310,48,48,260,50,48,4076,242,242,237,48,48,48,310,24,24,50,0,0,4,0,0,0,2,2,2,2023-11-23 18:36:00,2,1700755560,264.05859375,4467561.068320496,4110201.860558167,4467561.068320496,15.062086754923069,19.664743713114397,1
10333,10334,10334,10334,4075,48,307,48,48,260,47,48,4075,241,241,237,48,48,48,307,24,24,47,0,0,1,0,0,0,2,2,2,2023-11-23 18:38:00,3,1700755680,254.81640625,5703603.2,5158220.0,5703603.2,17.710821524443517,23.19201726665293,1
10318,10317,10317,10317,4067,48,312,48,48,259,53,48,4067,240,240,237,48,48,48,312,24,24,53,0,0,2,0,0,0,2,2,2,2023-11-23 18:40:00,6,1700755800,257.2890625,3094108.98910109,2893865.546778656,3094108.98910109,17.384534466544967,11.61477834550367,1
10299,10299,10299,10299,4058,48,406,48,48,259,147,48,4058,239,239,237,48,48,48,406,24,24,147,0,0,1,0,0,0,2,2,2,2023-11-23 18:42:00,5,1700755920,255.12890625,4534584.8,3976840.533333333,4534584.8,19.13562389556318,25.186129150000248,1
10246,10247,10247,10247,4043,46,309,46,46,258,51,46,4043,239,239,235,46,46,46,309,24,24,51,0,0,4,0,0,0,2,2,2,2023-11-23 18:44:00,0,1700756040,262.84375,2324379.441370575,2442087.86080928,2324379.441370575,6.13441894984347,24.480613459093647,1
10335,10335,10335,10335,4082,48,304,48,48,259,45,48,4082,240,240,238,48,48,48,304,24,24,45,0,0,2,0,0,0,2,2,2,2023-11-23 18:46:00,0,1700756160,261.18359375,4569449.066666666,4326280.8,4569449.066666666,17.64789399556725,19.429736520008493,1
10318,10318,10318,10318,4067,48,305,48,48,259,46,48,4067,242,242,236,48,48,48,305,24,24,46,0,0,3,0,0,0,2,2,2,2023-11-23 18:48:00,3,1700756280,259.859375,2445055.733333333,2056312.0,2445055.733333333,6.829248628879819,20.65651237666316,1
10331,10330,10330,10330,4074,48,308,48,48,260,48,48,4074,240,240,239,48,48,48,308,24,24,48,0,0,1,0,0,0,2,2,2,2023-11-23 18:50:00,0,1700756400,260.375,6403960.0,6090482.4,6403960.0,13.375607175548794,10.866790386668676,1
10307,10307,10307,10307,4071,46,296,46,46,261,35,46,4071,239,239,236,46,46,46,296,26,26,35,2,2,1,2,2,2,2,2,2,2023-11-23 18:52:00,4,1700756520,258.16796875,4529113.333333333,4033380.0,4529113.333333333,15.690527437772186,23.82397173666201,1
10334,10334,10334,10334,4078,48,308,48,48,262,46,48,4078,241,241,238,48,48,48,308,26,26,46,2,2,2,2,2,2,2,2,2,2023-11-23 18:54:00,3,1700756640,259.89453125,4561735.2,4197895.466666667,4561735.2,17.19913414221891,14.438700056659096,1
10350,10350,10350,10350,4091,48,311,48,48,264,47,48,4091,239,239,236,48,48,48,311,29,29,47,5,5,1,5,5,5,2,2,2,2023-11-23 18:56:00,2,1700756760,258.05078125,4380310.933333334,3952515.2,4380310.933333334,10.040918771103154,30.403154703332497,1
10330,10331,10331,10331,4076,48,305,48,48,262,43,48,4076,242,242,239,48,48,48,305,26,26,43,2,2,2,2,2,2,2,2,2,2023-11-23 18:58:00,1,1700756880,262.41015625,4666420.8,4334800.8,4666420.8,16.555988988887595,19.679128826683158,1
10340,10339,10339,10339,4083,48,304,48,48,262,42,48,4083,241,241,236,48,48,48,304,27,27,42,3,3,2,3,3,3,2,2,2,2023-11-23 19:00:00,5,1700757000,272.4140625,5193129.333333333,4596158.933333334,5193129.333333333,9.775997604447184,24.09836547999779,1
10276,10274,10276,10276,4045,48,303,48,48,261,42,48,4045,239,239,238,48,48,48,303,26,26,42,2,2,0,2,2,2,2,2,2,2023-11-23 19:02:00,1,1700757120,261.265625,4556957.333333333,4039092.8,4556957.333333333,16.969145131103378,30.049614510013882,1
10320,10319,10319,10319,4073,48,308,48,48,265,43,48,4073,240,240,236,48,48,48,308,29,29,43,5,5,3,5,5,5,2,2,2,2023-11-23 19:04:00,1,1700757240,257.99609375,4278627.2,3917015.7333333325,4278627.2,15.293872697786556,21.003566563328306,1
10311,10313,10313,10313,4071,48,311,48,48,261,50,48,4071,240,240,238,48,48,48,311,26,26,50,2,2,0,2,2,2,2,2,2,2023-11-23 19:06:00,4,1700757360,262.88671875,2876722.933333333,2651369.333333333,2876722.933333333,15.618029891112304,22.16882284000652,1
10203,10203,10203,10203,4030,48,293,48,48,259,34,48,4030,237,237,234,48,48,48,293,26,26,34,2,2,0,2,2,2,2,2,2,2023-11-23 19:08:00,3,1700757480,264.34765625,4892003.466666667,4630182.666666667,4892003.466666667,16.160128980005133,25.30229084666644,1
10322,10322,10322,10322,4068,48,320,48,48,263,57,48,4068,242,242,238,48,48,48,320,27,27,57,3,3,3,3,3,2,2,2,2,2023-11-23 19:10:00,14,1700757600,278.0078125,5402044.0,4736806.4,5402044.0,15.598394991118564,21.10626990666788,1
10317,10316,10316,10316,4067,48,306,48,48,264,42,48,4067,240,240,236,48,48,48,306,28,28,42,4,4,1,4,4,4,2,2,2,2023-11-23 19:12:00,17,1700757720,258.3828125,4736011.2,4288777.6,4736011.2,10.804998151110745,22.258417873332895,1
10321,10322,10322,10322,4073,48,307,48,48,262,45,48,4073,238,238,238,48,48,48,307,26,26,45,2,2,0,2,2,2,2,2,2,2023-11-23 19:14:00,2,1700757840,266.5078125,2112776.0,2025917.866666667,2112776.0,15.036731793338227,21.70055144000798,1
10321,10321,10321,10321,4085,46,295,46,46,261,34,46,4085,239,239,237,46,46,46,295,27,27,34,3,3,2,3,3,2,2,2,2,2023-11-23 19:16:00,1,1700757960,258.9140625,4441643.733333333,4078724.0,4441643.733333333,11.353320853344892,15.61494385333693,1
10319,10319,10319,10319,4069,48,305,48,48,262,43,48,4069,240,240,237,48,48,48,305,26,26,43,2,2,0,2,2,2,2,2,2,2023-11-23 19:18:00,3,1700758080,267.80078125,2477981.8666666667,2585246.4,2477981.8666666667,12.892960806671503,19.423036276663574,1
10339,10338,10338,10338,4080,48,309,48,48,265,44,48,4080,242,242,239,48,48,48,309,29,29,44,5,5,2,5,5,5,2,2,2,2023-11-23 19:20:00,1,1700758200,263.43359375,2854046.1333333333,2542622.4,2854046.1333333333,12.346655937775116,20.927037346676414,1
10300,10300,10300,10300,4058,48,316,48,48,260,56,48,4058,240,240,236,48,48,48,316,26,26,56,2,2,1,2,2,2,2,2,2,2023-11-23 19:22:00,3,1700758320,256.33203125,6166509.333333332,5527443.733333333,6166509.333333332,14.30733848888647,22.854932726671294,1
10331,10332,10332,10332,4077,47,301,47,47,262,39,47,4077,244,244,238,47,47,47,301,26,26,39,2,2,3,2,2,2,2,2,2,2023-11-23 19:24:00,3,1700758440,265.4453125,3186124.0,2946534.933333333,3186124.0,13.544536684445724,21.37863375666105,1
10338,10338,10338,10338,4081,47,316,47,47,265,51,47,4081,240,240,237,47,47,47,316,29,29,51,5,5,2,5,5,5,2,2,2,2023-11-23 19:26:00,11,1700758560,256.94921875,5018696.533333333,4476517.866666666,5018696.533333333,7.9580702622155925,27.86544856666297,1
10336,10334,10334,10334,4078,48,308,48,48,262,46,48,4078,240,240,238,48,48,48,308,26,26,46,2,2,1,2,2,2,2,2,2,2023-11-23 19:28:00,3,1700758680,256.96484375,4520834.133333334,4214848.533333333,4520834.133333334,16.939284128893632,20.530129193333174,1
10311,10313,10313,10313,4065,48,309,48,48,261,48,48,4065,238,238,236,48,48,48,309,27,27,48,3,3,0,3,3,3,2,2,2,2023-11-23 19:30:00,2,1700758800,271.79296875,4789249.866666666,4487727.733333333,4789249.866666666,7.1162860133335935,20.417122250000826,1
