request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,"CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,sendPostRequest huaDao <:<:resp:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,timestamp,unknown
1296,1296,434,461,395,33,33,33,33,33,33,33,0,1,0,12,12,0,0,0,2023-11-13 01:27:16,0
1291,1291,11,4,2,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 01:29:16,0
1297,1297,17,24,4,15,16,15,5,5,5,4,13,4,2,12,12,3,0,0,2023-11-13 01:31:16,0
1261,1261,104,415,4,329,328,329,67,67,67,68,327,65,81,12,12,53,10,2,2023-11-13 01:33:16,0
1302,1302,86,403,3,323,324,323,68,68,68,67,320,64,72,12,12,47,13,4,2023-11-13 01:35:16,0
1296,1296,808,904,726,101,100,101,76,76,76,77,30,20,7,12,12,6,0,0,2023-11-13 01:37:16,0
1296,1296,1032,1094,950,72,72,72,72,72,72,72,0,15,0,12,12,0,0,0,2023-11-13 01:39:16,0
1297,1297,384,405,347,29,29,29,29,29,29,29,0,2,0,12,12,0,0,0,2023-11-13 01:41:16,0
1254,1254,8,6,0,3,3,3,3,3,3,3,0,2,0,12,12,0,0,0,2023-11-13 01:43:16,0
1299,1299,14,29,2,20,22,20,6,6,6,4,18,4,2,12,12,4,0,0,2023-11-13 01:45:16,0
1298,1298,85,403,0,323,323,323,65,65,65,65,323,64,80,12,12,51,11,2,2023-11-13 01:47:16,0
1301,1301,92,409,1,332,331,332,67,67,67,68,331,67,76,12,12,51,12,4,2023-11-13 01:49:16,0
1297,1297,966,1039,890,80,79,80,69,69,69,70,13,9,3,12,12,2,0,0,2023-11-13 01:51:16,0
1274,1274,607,638,552,43,43,43,43,43,43,43,0,4,0,12,12,0,0,0,2023-11-13 01:53:16,0
1283,1283,15,8,3,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-13 01:55:16,0
1295,1295,13,11,1,5,5,5,5,5,5,5,0,1,0,12,12,0,0,0,2023-11-13 01:57:16,0
1307,1307,79,371,0,297,298,297,61,61,61,60,296,59,72,12,12,48,9,2,2023-11-13 01:59:16,0
1267,1267,84,403,2,325,325,325,66,66,66,66,324,65,75,12,12,49,13,3,2023-11-13 02:01:16,1
1294,1294,768,887,685,127,126,127,74,74,74,75,65,20,14,12,12,11,1,1,2023-11-13 02:03:16,0
1296,1296,966,1011,901,55,55,55,54,54,54,54,1,6,0,12,12,1,0,0,2023-11-13 02:05:16,0
1295,1295,12,8,2,3,3,3,3,3,3,3,0,1,0,12,12,0,0,0,2023-11-13 02:07:16,0
1263,1263,15,8,2,3,3,3,3,3,3,3,0,0,0,12,12,0,0,0,2023-11-13 02:09:16,0
1306,1306,62,269,3,213,214,213,45,45,45,44,211,42,50,12,12,35,5,2,2023-11-13 02:11:16,2
1295,1295,87,415,1,336,336,336,68,68,68,68,335,67,77,12,12,51,16,0,2023-11-13 02:13:16,0
1296,1296,659,828,587,173,172,173,61,61,61,62,139,35,34,12,12,22,2,4,2023-11-13 02:15:16,0
1296,1296,926,993,849,72,72,72,72,72,72,72,0,9,0,12,12,0,0,0,2023-11-13 02:17:16,0
1254,1254,202,207,185,11,11,11,11,11,11,11,0,0,0,12,12,0,0,0,2023-11-13 02:19:16,0
1310,1310,10,5,1,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 02:21:16,0
1296,1296,47,156,4,118,119,118,27,27,27,26,115,25,30,12,12,18,3,2,2023-11-13 02:23:16,0
1295,1295,82,399,2,320,320,320,67,67,67,67,316,63,73,12,12,51,12,0,2023-11-13 02:25:16,0
1295,1295,291,558,210,272,272,272,68,68,68,68,255,54,58,12,12,40,8,4,2023-11-13 02:27:16,0
1270,1270,1074,1128,997,66,65,66,65,65,65,66,0,8,0,12,12,0,0,0,2023-11-13 02:29:16,0
1296,1296,11,6,2,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 02:31:16,0
1295,1295,14,6,2,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-13 02:33:16,0
1295,1295,43,205,0,164,165,164,34,34,34,33,163,33,39,12,12,26,5,2,2023-11-13 02:35:16,0
1275,1275,92,405,2,324,324,324,67,67,67,67,322,64,76,12,12,52,12,0,2023-11-13 02:37:16,1
1294,1294,371,595,288,231,230,231,70,70,70,71,200,44,46,12,12,30,6,4,2023-11-13 02:39:16,0
1288,1288,878,922,820,51,51,51,51,51,51,51,0,7,0,12,12,0,0,0,2023-11-13 02:41:16,0
1295,1295,8,4,2,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 02:43:16,0
1302,1302,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 02:45:16,0
1270,1270,70,299,1,236,237,236,51,51,51,50,232,47,56,12,12,39,5,2,2023-11-13 02:47:16,1
1294,1294,84,405,1,326,326,326,68,68,68,68,323,65,75,12,12,49,16,0,2023-11-13 02:49:16,0
1296,1296,714,883,630,177,176,177,72,72,72,73,130,34,30,12,12,20,2,4,2023-11-13 02:51:16,0
1295,1295,357,376,326,25,25,25,25,25,25,25,0,2,0,12,12,0,0,0,2023-11-13 02:53:16,0
1270,1270,11,6,2,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 02:55:16,0
1295,1295,8,16,1,11,12,11,3,3,3,2,11,2,2,12,12,2,0,0,2023-11-13 02:57:16,2
1294,1294,92,415,1,332,332,332,67,67,67,67,331,67,81,12,12,53,12,2,2023-11-13 02:59:16,0
1296,1296,86,396,0,323,323,323,65,65,65,65,322,64,72,12,12,49,11,4,2023-11-13 03:01:16,0
1292,1292,919,1007,833,95,94,95,78,78,78,79,21,19,6,12,12,4,0,0,2023-11-13 03:03:16,0
1259,1259,69,64,58,3,3,3,3,3,3,3,0,1,0,12,12,0,0,0,2023-11-13 03:05:16,0
1306,1306,13,8,4,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 03:07:16,0
1295,1295,47,187,2,147,148,147,30,30,30,29,147,29,36,12,12,23,4,2,2023-11-13 03:09:16,1
1296,1296,86,404,3,325,325,325,66,66,66,66,324,65,75,12,12,52,13,0,2023-11-13 03:11:16,0
1293,1293,567,798,489,237,236,237,65,65,65,66,214,45,50,12,12,33,6,4,2023-11-13 03:13:16,0
1261,1261,564,596,527,35,35,35,34,34,34,34,1,4,0,12,12,1,0,0,2023-11-13 03:15:16,0
1295,1295,7,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 03:17:16,0
1302,1302,8,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:19:16,0
1296,1295,86,398,2,316,317,315,65,65,65,64,314,63,78,12,12,51,10,2,2023-11-13 03:21:16,7
1293,1294,80,394,0,322,322,322,64,64,64,64,322,65,72,12,12,49,12,4,2023-11-13 03:23:16,0
1275,1275,881,977,807,104,103,104,65,65,65,66,48,17,11,12,12,8,1,0,2023-11-13 03:25:16,0
1296,1296,9,2,2,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:27:16,0
1295,1295,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:29:16,0
1295,1295,60,218,5,168,169,168,37,37,37,36,165,34,40,12,12,26,5,2,2023-11-13 03:31:16,0
1266,1266,89,431,3,347,347,347,70,70,70,70,346,69,80,12,12,53,16,0,2023-11-13 03:33:16,0
1286,1286,420,669,333,253,252,253,77,77,77,78,219,48,50,12,12,29,11,4,2023-11-13 03:35:16,0
1300,1300,454,463,429,17,17,17,17,17,17,17,0,2,0,12,12,0,0,0,2023-11-13 03:37:16,0
1296,1296,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:39:16,0
1267,1267,16,45,1,34,35,34,8,8,8,7,33,7,7,12,12,5,2,0,2023-11-13 03:41:16,0
1307,1307,93,417,4,330,330,330,68,68,68,68,328,65,81,12,12,52,11,2,2023-11-13 03:43:16,0
1291,1291,80,397,3,320,321,320,66,66,66,65,319,64,72,12,12,50,10,4,2023-11-13 03:45:16,0
1295,1295,677,724,624,53,51,53,47,47,47,49,5,4,1,12,12,1,0,0,2023-11-13 03:47:16,0
1296,1296,10,5,1,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 03:49:16,0
1280,1280,6,1,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:51:16,0
1294,1294,74,326,2,258,259,258,55,55,55,54,255,51,62,12,12,43,6,2,2023-11-13 03:53:16,0
1294,1294,85,411,1,332,332,332,67,67,67,67,331,66,77,12,12,49,15,2,2023-11-13 03:55:16,0
1295,1295,634,783,557,154,153,154,70,70,70,71,104,24,23,12,12,16,2,3,2023-11-13 03:57:16,0
1296,1296,55,49,49,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 03:59:16,0
1267,1267,7,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:01:16,0
1295,1295,47,193,1,152,153,152,32,32,32,31,151,30,37,12,12,24,4,2,2023-11-13 04:03:16,0
1290,1290,81,404,1,326,326,326,67,67,67,67,324,65,75,12,12,52,13,0,2023-11-13 04:05:16,0
1295,1295,338,576,249,244,244,244,76,76,76,76,210,46,49,12,12,32,6,4,2023-11-13 04:07:16,0
1296,1296,362,382,329,27,26,27,26,26,26,27,0,2,0,12,12,0,0,0,2023-11-13 04:09:16,0
1275,1275,8,5,1,2,2,2,2,2,2,2,0,1,0,12,12,0,0,0,2023-11-13 04:11:16,0
1296,1296,20,47,2,33,34,33,10,10,10,9,30,7,7,12,12,4,2,0,2023-11-13 04:13:16,1
1295,1295,90,414,3,330,330,330,66,66,66,66,330,66,81,12,12,53,11,2,2023-11-13 04:15:16,0
1295,1295,94,416,15,327,326,327,66,66,66,67,325,65,73,12,12,51,10,4,2023-11-13 04:17:16,0
1264,1264,544,574,500,37,37,37,37,37,37,37,0,7,0,12,12,0,0,0,2023-11-13 04:19:16,0
1297,1297,10,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:21:16,0
1294,1294,13,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:23:16,0
1292,1292,79,354,2,281,281,281,57,57,57,57,280,57,69,12,12,47,7,2,2023-11-13 04:25:16,1
1280,1280,84,407,0,329,330,329,68,68,68,67,327,65,75,12,12,50,14,1,2023-11-13 04:27:16,0
1295,1295,533,641,473,115,114,115,52,52,52,53,78,25,17,12,12,11,2,3,2023-11-13 04:29:16,0
1297,1297,7,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:31:16,0
1295,1295,8,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:33:16,0
1259,1259,54,246,2,196,196,196,40,40,40,40,195,39,46,12,12,32,5,2,2023-11-13 04:35:16,1
1296,1296,81,402,0,324,326,324,67,67,67,65,323,65,75,12,12,51,14,0,2023-11-13 04:37:16,0
1297,1297,411,604,333,200,198,200,65,65,65,67,167,36,40,12,12,25,4,4,2023-11-13 04:39:16,0
1294,1294,120,122,106,8,8,8,8,8,8,8,0,1,0,12,12,0,0,0,2023-11-13 04:41:16,0
1293,1293,6,2,0,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 04:43:16,0
1299,1299,33,144,1,113,114,113,23,23,23,22,113,23,28,12,12,18,3,2,2023-11-13 04:45:16,0
1266,1266,84,396,0,319,319,319,66,66,66,66,317,63,75,12,12,51,12,0,2023-11-13 04:47:16,0
1295,1295,282,545,205,269,268,269,64,64,64,65,255,52,58,12,12,39,8,4,2023-11-13 04:49:16,0
1296,1296,271,296,236,30,30,30,30,30,30,30,0,7,0,12,12,0,0,0,2023-11-13 04:51:16,0
1295,1295,10,8,2,3,3,3,3,3,3,3,0,0,0,12,12,0,0,0,2023-11-13 04:53:16,0
1295,1295,21,80,0,62,63,62,14,14,14,13,61,12,15,12,12,10,2,0,2023-11-13 04:55:16,1
1268,1268,90,411,1,330,330,330,66,66,66,66,330,66,80,12,12,51,13,2,2023-11-13 04:57:16,0
1289,1289,131,426,54,300,299,300,64,64,64,65,294,59,66,12,12,47,8,4,2023-11-13 04:59:16,0
1303,1303,387,423,341,42,42,42,41,41,41,41,1,5,0,12,12,1,0,0,2023-11-13 05:01:16,0
1295,1295,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 05:03:16,0
1269,1269,4,4,0,2,3,2,1,1,1,0,2,0,0,12,12,0,0,0,2023-11-13 05:05:16,0
1294,1294,86,406,1,325,325,325,65,65,65,65,325,65,80,12,12,53,10,2,2023-11-13 05:07:16,0
1295,1295,81,390,0,318,318,318,64,64,64,64,318,64,72,12,12,48,12,4,2023-11-13 05:09:16,1
1295,1295,494,567,441,79,78,79,46,46,46,47,40,11,9,12,12,7,1,0,2023-11-13 05:11:16,0
1253,1253,11,6,2,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 05:13:16,0
1303,1303,12,8,3,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 05:15:16,0
1296,1296,63,295,0,237,238,237,48,48,48,47,237,47,57,12,12,40,5,2,2023-11-13 05:17:16,0
1295,1295,81,392,1,318,318,318,64,64,64,64,318,64,73,12,12,48,16,0,2023-11-13 05:19:16,2
1295,1295,478,640,402,169,168,168,64,64,64,65,129,33,31,12,12,20,2,4,2023-11-13 05:21:16,6
1278,1278,12,8,6,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 05:23:16,0
1295,1295,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 05:25:16,0
1294,1294,50,207,3,162,163,162,34,34,34,33,161,32,39,12,12,25,5,2,2023-11-13 05:27:16,1
1296,1296,85,407,1,329,329,329,66,66,66,66,329,66,77,12,12,54,12,0,2023-11-13 05:29:16,0
1296,1296,248,466,169,224,223,224,67,67,67,68,195,43,45,12,12,29,6,4,2023-11-13 05:31:16,0
1272,1272,263,282,234,24,24,24,24,24,24,24,0,1,0,12,12,0,0,0,2023-11-13 05:33:16,0
1293,1293,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 05:35:16,0
1295,1295,18,65,0,51,52,51,11,11,11,10,51,10,12,12,12,8,2,0,2023-11-13 05:37:16,1
1295,1295,90,417,2,332,332,332,68,68,68,68,330,66,81,12,12,52,12,2,2023-11-13 05:39:16,0
1277,1277,95,397,17,308,308,308,65,65,65,65,304,62,68,12,12,48,9,4,2023-11-13 05:41:16,0
1296,1296,340,363,306,29,28,29,28,28,28,29,0,2,0,12,12,0,0,0,2023-11-13 05:43:16,0
1295,1295,6,1,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 05:45:16,0
1295,1295,16,50,1,38,39,38,9,9,9,8,37,7,8,12,12,5,2,0,2023-11-13 05:47:16,0
1262,1262,87,404,1,323,323,323,65,65,65,65,323,65,80,12,12,52,11,2,2023-11-13 05:49:16,0
1308,1308,88,408,9,326,325,326,65,65,65,66,325,65,73,12,12,51,10,4,2023-11-13 05:51:16,0
1283,1283,435,485,391,55,55,55,39,39,39,39,20,10,4,12,12,0,4,0,2023-11-13 05:53:16,0
1292,1292,14,7,5,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 05:55:16,0
1294,1294,5,4,0,2,3,2,1,1,1,0,2,0,0,12,12,0,0,0,2023-11-13 05:57:16,0
1281,1281,94,413,2,329,329,329,67,67,67,67,328,66,81,12,12,54,10,2,2023-11-13 05:59:16,0
1296,1296,79,391,2,317,317,317,64,64,64,64,316,64,71,12,12,47,12,4,2023-11-13 06:01:16,0
1296,1296,534,615,472,87,86,87,55,55,55,56,39,14,9,12,12,7,1,0,2023-11-13 06:03:16,0
1294,1294,6,4,2,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 06:05:16,0
1260,1260,17,8,1,3,3,3,3,3,3,3,0,0,0,12,12,0,0,0,2023-11-13 06:07:16,0
1302,1302,72,294,0,236,237,236,48,48,48,47,236,48,57,12,12,41,5,2,2023-11-13 06:09:16,0
1297,1297,87,407,4,325,325,325,68,68,68,68,321,63,74,12,12,47,16,0,2023-11-13 06:11:16,0
1296,1296,494,666,409,178,177,178,75,75,75,76,128,37,30,12,12,20,2,4,2023-11-13 06:13:16,0
1257,1257,93,95,85,5,5,5,5,5,5,5,0,1,0,12,12,0,0,0,2023-11-13 06:15:16,0
1296,1296,6,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 06:17:16,0
1305,1305,52,196,5,150,151,150,33,33,33,32,147,30,36,12,12,24,4,2,2023-11-13 06:19:16,0
1297,1297,86,396,3,317,317,316,66,66,66,66,313,62,73,12,12,50,12,0,2023-11-13 06:21:16,6
1294,1294,370,610,287,248,247,248,68,68,68,69,224,47,52,12,12,34,7,4,2023-11-13 06:23:16,0
1269,1269,267,289,233,28,28,28,28,28,28,28,0,2,0,12,12,0,0,0,2023-11-13 06:25:16,0
1296,1296,6,2,2,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 06:27:16,0
1293,1293,17,47,1,35,36,35,9,9,9,8,33,7,7,12,12,5,2,0,2023-11-13 06:29:16,1
1297,1297,91,414,0,332,332,332,67,67,67,67,332,66,82,12,12,52,12,2,2023-11-13 06:31:16,0
1264,1264,88,403,10,321,320,321,64,64,64,65,320,64,72,12,12,51,9,4,2023-11-13 06:33:16,0
1295,1295,583,651,507,72,72,72,72,72,72,72,0,13,0,12,12,0,0,0,2023-11-13 06:35:16,0
1296,1296,143,150,118,16,16,16,16,16,16,16,0,1,0,12,12,0,0,0,2023-11-13 06:37:16,0
1296,1296,13,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 06:39:16,0
1295,1295,37,128,2,97,98,97,22,22,22,21,95,20,25,12,12,15,2,2,2023-11-13 06:41:16,0
1269,1269,85,394,1,318,319,318,64,64,64,63,318,64,74,12,12,51,13,0,2023-11-13 06:43:16,0
1297,1297,206,489,123,289,287,289,70,70,70,72,272,57,62,12,12,42,8,4,2023-11-13 06:45:16,1
1292,1292,566,609,513,48,48,48,48,48,48,48,0,8,0,12,12,0,0,0,2023-11-13 06:47:16,0
1296,1296,8,4,2,1,1,1,1,1,1,1,0,1,0,12,12,0,0,0,2023-11-13 06:49:16,0
1295,1295,8,3,1,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 06:51:16,0
1259,1259,72,321,2,253,254,253,54,54,54,53,250,51,61,12,12,43,5,2,2023-11-13 06:53:16,0
1301,1301,88,405,1,327,327,327,66,66,66,66,326,66,76,12,12,49,16,1,2023-11-13 06:55:16,0
1295,1295,409,557,335,154,153,154,66,66,66,67,109,26,24,12,12,16,2,3,2023-11-13 06:57:16,0
1295,1295,396,430,343,44,44,44,43,43,43,43,1,5,0,12,12,1,0,0,2023-11-13 06:59:16,0
1297,1297,14,10,7,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 07:01:16,0
1271,1271,9,1,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2023-11-13 07:03:16,0
1295,1295,94,393,7,308,309,308,65,65,65,64,305,61,74,12,12,50,9,2,2023-11-13 07:05:16,0
1295,1295,84,396,2,319,319,319,65,65,65,65,317,63,73,12,12,47,13,3,2023-11-13 07:07:16,1
1287,1287,506,617,429,119,118,119,68,68,68,69,63,22,14,12,12,11,1,1,2023-11-13 07:09:16,0
1278,1278,397,425,359,33,33,33,33,33,33,33,0,9,0,12,12,0,0,0,2023-11-13 07:11:16,4
1295,1295,16,7,2,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 07:13:16,0
1295,1295,13,10,4,3,4,3,3,3,3,2,1,0,0,12,12,0,0,0,2023-11-13 07:15:16,0
1294,1294,91,404,3,319,319,319,67,67,67,67,315,64,78,12,12,51,10,2,2023-11-13 07:17:16,1
1295,1295,85,404,2,327,327,327,67,67,67,67,325,66,73,12,12,49,12,4,2023-11-13 07:19:16,0
1270,1270,719,814,647,101,100,101,65,65,65,66,44,13,10,12,12,8,1,0,2023-11-13 07:21:16,0
1295,1295,357,386,304,41,41,41,41,41,41,41,0,2,0,12,12,0,0,0,2023-11-13 07:23:16,0
1294,1294,9,6,3,1,1,1,1,1,1,1,0,1,0,12,12,0,0,0,2023-11-13 07:25:16,0
1296,1296,10,5,3,1,1,1,1,1,1,1,0,0,0,12,12,0,0,0,2023-11-13 07:27:16,0
1269,1269,92,395,6,309,310,309,67,67,67,66,303,61,73,12,12,50,9,2,2023-11-13 07:29:16,0
1290,1290,86,396,4,316,317,316,66,66,66,65,314,63,73,12,12,47,13,3,2023-11-13 07:31:16,0
1298,1298,499,610,419,123,121,123,67,67,67,69,68,22,15,12,12,11,1,1,2023-11-13 07:33:16,0
1296,1296,660,726,582,72,72,72,72,72,72,72,0,8,0,12,12,0,0,0,2023-11-13 07:35:16,0
1292,1292,67,76,51,14,14,14,10,10,10,10,5,2,1,12,12,1,0,0,2023-11-13 07:37:16,0
1272,1272,12,16,0,12,12,12,4,4,4,4,10,2,2,12,12,0,2,0,2023-11-13 07:39:16,1
1296,1296,47,164,5,124,125,124,28,28,28,27,121,24,31,12,12,19,3,2,2023-11-13 07:41:16,0
1296,1296,84,394,5,315,315,315,64,64,64,64,313,63,72,12,12,51,12,0,2023-11-13 07:43:16,1
1295,1295,218,483,138,269,268,269,68,68,68,69,251,50,58,12,12,38,8,4,2023-11-13 07:45:16,0
1296,1296,789,856,704,76,76,76,76,76,76,76,0,8,0,12,12,0,0,0,2023-11-13 07:47:16,0
1267,1267,304,332,260,36,36,36,36,36,36,36,0,6,0,12,12,0,0,0,2023-11-13 07:49:16,0
1299,1299,12,9,5,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 07:51:16,0
1296,1296,24,20,7,7,8,7,6,6,6,5,2,2,0,12,12,1,0,0,2023-11-13 07:53:16,0
1296,1296,96,418,3,331,331,331,69,69,69,69,327,65,80,12,12,53,10,2,2023-11-13 07:55:16,1
1257,1257,86,403,3,324,323,324,67,67,67,68,321,64,73,12,12,48,12,4,2023-11-13 07:57:16,0
1302,1302,597,697,513,106,106,106,77,77,77,77,36,15,8,12,12,7,1,0,2023-11-13 07:59:16,0
1287,1287,643,716,552,82,82,82,82,82,82,82,0,11,0,12,12,0,0,0,2023-11-13 08:01:16,0
1304,1304,196,214,166,24,24,24,24,24,24,24,0,5,0,12,12,0,0,0,2023-11-13 08:03:16,0
1272,1272,14,8,4,2,2,2,2,2,2,2,0,0,0,12,12,0,0,0,2023-11-13 08:05:16,0
1291,1290,44,99,5,66,68,66,20,20,20,18,59,12,18,12,12,10,2,0,2023-11-13 08:07:16,8
1293,1294,116,429,11,331,330,331,73,73,73,74,322,64,79,12,12,50,12,2,2023-11-13 08:09:16,1
1297,1297,152,454,67,312,311,312,68,68,68,69,304,62,68,12,12,48,9,4,2023-11-13 08:11:16,0
1295,1295,582,650,494,78,78,78,78,78,78,78,0,9,0,12,12,0,0,0,2023-11-13 08:13:16,0
1268,1268,631,699,543,78,78,78,78,78,78,78,0,10,0,12,12,0,0,0,2023-11-13 08:15:16,0
1294,1294,444,484,375,54,54,54,54,54,54,54,0,12,0,12,12,0,0,0,2023-11-13 08:17:16,0
1296,1296,24,25,13,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-13 08:19:16,0
1292,1292,28,25,14,6,6,6,5,5,5,5,1,1,0,12,12,1,0,0,2023-11-13 08:21:16,0
1298,1298,90,368,4,288,289,288,63,63,63,62,282,58,69,12,12,47,7,2,2023-11-13 08:23:16,1
1270,1270,104,431,13,333,333,333,75,75,75,75,323,66,75,12,12,50,14,1,2023-11-13 08:25:16,0
1294,1294,604,741,513,146,145,146,80,80,80,81,81,25,17,12,12,12,2,3,2023-11-13 08:27:16,0
1296,1296,644,729,550,91,91,91,88,88,88,88,3,15,0,12,12,3,0,0,2023-11-13 08:29:16,0
1294,1294,451,493,375,59,59,59,59,59,59,59,0,6,0,12,12,0,0,0,2023-11-13 08:31:16,0
1273,1273,29,22,10,6,6,6,6,6,6,6,0,0,0,12,12,0,0,0,2023-11-13 08:33:16,0
1294,1294,24,19,9,5,5,5,5,5,5,5,0,1,0,12,12,0,0,0,2023-11-13 08:35:16,0
1305,1305,86,361,7,282,283,282,59,59,59,58,280,57,69,12,12,47,7,2,2023-11-13 08:37:16,0
1294,1294,98,419,12,328,328,328,68,68,68,68,324,66,74,12,12,50,14,1,2023-11-13 08:39:16,0
1292,1292,532,671,437,149,148,149,84,84,84,85,81,24,18,12,12,11,2,3,2023-11-13 08:41:16,0
1275,1275,629,707,524,92,92,92,91,91,91,91,1,13,0,12,12,1,0,0,2023-11-13 08:43:16,0
1294,1294,643,715,553,81,81,81,81,81,81,81,0,15,0,12,12,0,0,0,2023-11-13 08:45:16,0
1294,1294,84,94,46,22,22,22,22,22,22,22,0,2,4,12,12,0,0,0,2023-11-13 08:47:16,8
1295,1295,32,36,11,14,14,14,10,10,10,10,5,2,1,12,12,0,1,0,2023-11-13 08:49:16,0
1296,1296,79,247,9,185,186,185,46,46,46,45,174,37,41,12,12,27,6,2,2023-11-13 08:51:16,1
1269,1269,115,419,9,324,324,324,75,75,75,75,312,63,74,12,12,50,12,0,2023-11-13 08:53:16,1
1294,1294,343,586,238,253,252,253,89,89,89,90,204,48,47,12,12,31,6,4,2023-11-13 08:55:16,0
1299,1300,592,679,477,102,102,102,100,100,100,100,1,8,0,12,12,0,0,0,2023-11-13 08:57:16,1
1295,1295,675,752,563,94,94,94,94,94,94,94,0,7,0,12,12,0,0,0,2023-11-13 08:59:16,0
1269,1269,640,736,525,107,107,107,103,103,103,103,5,18,2,12,12,1,0,0,2023-11-13 09:01:16,0
1295,1295,48,41,29,6,6,6,6,6,6,6,0,1,0,12,12,0,0,0,2023-11-13 09:03:16,0
1294,1294,82,106,40,41,41,41,25,25,25,25,20,9,4,12,12,0,4,0,2023-11-13 09:05:16,0
1295,1295,75,263,10,197,198,195,49,49,49,48,184,38,44,12,12,30,5,2,2023-11-13 09:07:16,15
1273,1273,119,424,17,324,324,323,72,72,72,72,314,64,74,12,12,50,13,0,2023-11-13 09:09:16,6
1296,1296,381,610,254,248,247,247,100,100,100,101,183,45,43,12,12,28,5,4,2023-11-13 09:11:16,6
1296,1296,535,608,442,83,83,83,83,83,83,83,0,15,0,12,12,0,0,0,2023-11-13 09:13:16,0
