[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",not find dictionary type=<:NUM:>,the employee does not exist,AuthSessionVali<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,[getOtpKey] GetWeChatUserInf<:updateFanweiEmployee failed:>,"[SimplePost] failed, <:ERRORPost:>",[UpdateEmployee] <:*:> failed:>,no employee,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",timestamp,unknown
752,752,115,113,0,0,0,0,0,1,1,0,1,2023-12-07 01:33:21,25
0,0,46,128,0,0,0,0,0,0,0,1,0,2023-12-07 01:35:21,0
752,752,115,1,0,0,0,0,0,1,1,0,1,2023-12-07 01:37:21,0
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-07 01:39:21,0
752,752,184,113,0,0,0,0,0,1,1,1,1,2023-12-07 01:41:21,25
0,0,115,98,0,0,0,0,0,0,0,1,0,2023-12-07 01:43:21,0
0,0,46,142,1,1,1,2,2,0,0,0,0,2023-12-07 01:45:21,0
0,0,138,2,0,0,0,0,0,1,0,1,0,2023-12-07 01:47:21,4
0,0,23,127,0,0,0,0,0,0,0,0,0,2023-12-07 01:49:21,0
0,0,207,113,0,0,0,0,0,0,0,2,0,2023-12-07 01:51:21,25
752,752,115,106,0,0,0,0,0,1,1,0,1,2023-12-07 01:53:21,0
0,0,23,134,2,1,1,0,0,0,0,0,0,2023-12-07 01:55:21,0
0,0,161,3,0,0,0,0,0,1,0,1,0,2023-12-07 01:57:21,4
0,0,46,65,0,0,0,0,0,0,0,0,0,2023-12-07 01:59:21,0
752,752,207,119,1,1,1,1,1,1,1,1,1,2023-12-07 02:01:21,25
0,0,92,113,0,0,0,0,0,0,0,1,0,2023-12-07 02:03:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 02:05:21,0
752,752,161,2,0,0,0,0,0,1,1,1,1,2023-12-07 02:07:21,0
0,0,23,128,0,0,0,0,0,0,0,0,0,2023-12-07 02:09:21,0
752,752,253,115,0,0,0,0,0,1,1,2,1,2023-12-07 02:11:21,25
0,0,69,113,0,0,0,0,0,0,0,0,0,2023-12-07 02:13:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 02:15:21,0
0,0,115,1,0,0,0,0,0,1,0,1,0,2023-12-07 02:17:21,4
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 02:19:21,0
0,0,253,114,0,0,0,0,0,1,0,2,0,2023-12-07 02:21:21,29
0,0,46,111,0,0,0,0,0,0,0,0,0,2023-12-07 02:23:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 02:25:21,0
752,752,161,2,0,0,0,0,0,1,1,1,1,2023-12-07 02:27:21,0
0,0,46,130,0,0,0,0,0,0,0,0,0,2023-12-07 02:29:21,0
752,752,253,113,0,0,0,0,0,1,1,2,1,2023-12-07 02:31:21,25
0,0,23,111,0,0,0,0,0,0,0,0,0,2023-12-07 02:33:21,0
0,0,92,129,0,0,0,0,0,0,0,0,0,2023-12-07 02:35:21,0
752,752,92,3,0,0,0,0,0,1,1,1,1,2023-12-07 02:37:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 02:39:21,0
752,752,230,114,0,0,0,0,0,0,0,2,0,2023-12-07 02:41:21,25
0,0,92,105,1,1,1,2,2,1,1,0,1,2023-12-07 02:43:21,6
0,0,69,135,0,0,0,0,0,0,0,0,0,2023-12-07 02:45:21,0
752,752,115,1,0,0,0,0,0,1,1,1,1,2023-12-07 02:47:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 02:49:21,0
752,752,207,113,0,0,0,0,0,1,1,2,1,2023-12-07 02:51:21,25
0,0,69,96,0,0,0,0,0,0,0,0,0,2023-12-07 02:53:21,0
752,752,92,143,0,0,0,0,0,1,1,0,1,2023-12-07 02:55:21,0
0,0,92,4,0,0,0,0,0,0,0,1,0,2023-12-07 02:57:21,0
0,0,69,65,0,0,0,0,0,0,0,0,0,2023-12-07 02:59:21,0
0,0,207,113,0,0,0,0,0,0,0,2,0,2023-12-07 03:01:21,900
0,0,115,113,0,0,0,0,0,1,0,0,0,2023-12-07 03:03:21,29
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 03:05:21,0
752,752,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 03:07:21,0
0,0,69,127,0,0,0,0,0,0,0,0,0,2023-12-07 03:09:21,0
752,752,184,113,0,0,0,0,0,1,1,1,1,2023-12-07 03:11:21,25
0,0,115,47,0,0,0,0,0,0,0,1,0,2023-12-07 03:13:21,0
0,0,46,130,0,0,0,0,0,0,0,0,0,2023-12-07 03:15:21,0
752,752,138,2,0,0,0,0,0,1,1,1,1,2023-12-07 03:17:21,0
0,0,23,128,0,0,0,0,0,0,0,0,0,2023-12-07 03:19:21,0
752,752,276,112,0,0,0,0,0,1,1,2,1,2023-12-07 03:21:21,25
0,0,46,112,0,0,0,0,0,0,0,0,0,2023-12-07 03:23:21,0
0,0,69,129,0,0,0,0,0,0,0,0,0,2023-12-07 03:25:21,0
752,752,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 03:27:21,0
0,0,23,129,0,0,0,0,0,0,0,0,0,2023-12-07 03:29:21,0
752,752,230,113,0,0,0,0,0,1,1,2,1,2023-12-07 03:31:21,25
0,0,92,113,0,0,0,0,0,0,0,0,0,2023-12-07 03:33:21,0
0,0,23,127,0,0,0,0,0,0,0,0,0,2023-12-07 03:35:21,0
0,0,138,2,0,0,0,0,0,1,0,1,0,2023-12-07 03:37:21,4
0,0,69,64,0,0,0,0,0,0,0,0,0,2023-12-07 03:39:21,0
0,0,184,114,0,0,0,0,0,0,0,2,0,2023-12-07 03:41:21,25
0,0,92,112,0,0,0,0,0,1,0,0,0,2023-12-07 03:43:21,4
0,0,92,127,0,0,0,0,0,0,0,1,0,2023-12-07 03:45:21,0
0,0,92,2,0,0,0,0,0,1,0,0,0,2023-12-07 03:47:21,4
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 03:49:21,0
752,752,253,113,0,0,0,0,0,1,1,2,1,2023-12-07 03:51:21,25
0,0,46,110,0,0,0,0,0,0,0,0,0,2023-12-07 03:53:21,0
0,0,69,130,0,0,0,0,0,0,0,0,0,2023-12-07 03:55:21,0
752,752,138,3,0,0,0,0,0,1,1,1,1,2023-12-07 03:57:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 03:59:21,0
752,752,207,114,0,0,0,0,0,1,1,1,1,2023-12-07 04:01:21,25
0,0,115,113,0,0,0,0,0,0,0,1,0,2023-12-07 04:03:21,0
0,0,46,126,0,0,0,0,0,0,0,0,0,2023-12-07 04:05:21,0
752,752,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 04:07:21,0
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-07 04:09:21,0
0,0,161,114,0,0,0,0,0,0,0,2,0,2023-12-07 04:11:21,25
752,752,115,107,0,0,0,0,0,1,1,0,1,2023-12-07 04:13:21,0
0,0,69,133,0,0,0,0,0,0,0,0,0,2023-12-07 04:15:21,0
752,752,138,1,0,0,0,0,0,1,1,1,1,2023-12-07 04:17:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 04:19:21,0
752,752,184,116,0,0,0,0,0,1,1,1,1,2023-12-07 04:21:21,25
0,0,115,110,0,0,0,0,0,0,0,1,0,2023-12-07 04:23:21,0
0,0,23,129,0,0,0,0,0,0,0,0,0,2023-12-07 04:25:21,0
0,0,138,3,0,0,0,0,0,1,0,1,0,2023-12-07 04:27:21,4
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-07 04:29:21,0
752,752,184,114,0,0,0,0,0,1,1,2,1,2023-12-07 04:31:21,25
0,0,115,111,0,0,0,0,0,0,0,0,0,2023-12-07 04:33:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 04:35:21,0
752,752,138,1,0,0,0,0,0,1,1,1,1,2023-12-07 04:37:21,0
0,0,23,127,0,0,0,0,0,0,0,0,0,2023-12-07 04:39:21,0
752,752,230,114,0,0,0,0,0,1,1,2,1,2023-12-07 04:41:21,25
0,0,92,97,0,0,0,0,0,0,0,0,0,2023-12-07 04:43:21,0
0,0,23,142,0,0,0,0,0,0,0,0,0,2023-12-07 04:45:21,0
752,752,161,2,0,0,0,0,0,1,1,1,1,2023-12-07 04:47:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 04:49:21,0
0,0,230,112,0,0,0,0,0,1,0,2,0,2023-12-07 04:51:21,29
0,0,69,96,0,0,0,0,0,0,0,0,0,2023-12-07 04:53:21,0
0,0,46,145,0,0,0,0,0,0,0,0,0,2023-12-07 04:55:21,0
0,0,138,3,0,0,0,0,0,1,0,1,0,2023-12-07 04:57:21,4
0,0,23,128,0,0,0,0,0,0,0,0,0,2023-12-07 04:59:21,0
752,752,253,127,0,0,0,0,0,1,1,2,1,2023-12-07 05:01:21,27
0,0,92,110,0,0,0,0,0,0,0,0,0,2023-12-07 05:03:21,0
0,0,69,131,0,0,0,0,0,0,0,0,0,2023-12-07 05:05:21,0
752,752,115,1,0,0,0,0,0,1,1,1,1,2023-12-07 05:07:21,0
0,0,23,66,0,0,0,0,0,0,0,0,0,2023-12-07 05:09:21,0
0,0,253,112,0,0,0,0,0,1,0,2,0,2023-12-07 05:11:21,29
0,0,46,108,2,1,1,0,0,0,0,0,0,2023-12-07 05:13:21,2
752,752,69,132,0,1,1,2,2,1,1,0,1,2023-12-07 05:15:21,2
0,0,138,2,0,0,0,0,0,0,0,1,0,2023-12-07 05:17:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 05:19:21,0
0,0,184,113,0,0,0,0,0,0,0,1,0,2023-12-07 05:21:21,0
0,0,115,109,0,0,0,0,0,1,0,1,0,2023-12-07 05:23:21,29
0,0,69,131,0,0,0,0,0,0,0,1,0,2023-12-07 05:25:21,0
752,752,92,2,0,0,0,0,0,1,1,0,1,2023-12-07 05:27:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 05:29:21,0
752,752,207,114,0,0,0,0,0,1,1,0,1,2023-12-07 05:31:21,25
0,0,92,100,0,0,0,0,0,0,0,2,0,2023-12-07 05:33:21,0
752,752,92,138,0,0,0,0,0,0,0,0,0,2023-12-07 05:35:21,0
0,0,115,3,0,0,0,0,0,1,1,1,1,2023-12-07 05:37:21,0
0,0,46,64,0,0,0,0,0,0,0,0,0,2023-12-07 05:39:21,0
0,0,161,114,0,0,0,0,0,0,0,1,0,2023-12-07 05:41:21,0
752,752,115,101,0,0,0,0,0,1,1,1,1,2023-12-07 05:43:21,25
0,0,69,138,0,0,0,0,0,0,0,0,0,2023-12-07 05:45:21,0
752,752,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 05:47:21,0
0,0,69,127,0,0,0,0,0,0,0,0,0,2023-12-07 05:49:21,0
752,752,207,114,0,0,0,0,0,1,1,0,1,2023-12-07 05:51:21,25
0,0,92,100,0,0,0,0,0,0,0,2,0,2023-12-07 05:53:21,0
0,0,23,139,0,0,0,0,0,0,0,0,0,2023-12-07 05:55:21,0
752,752,138,3,0,0,0,0,0,1,1,1,1,2023-12-07 05:57:21,0
0,0,69,129,0,0,0,0,0,0,0,0,0,2023-12-07 05:59:21,0
752,752,184,113,0,0,0,0,0,1,1,1,1,2023-12-07 06:01:21,923
0,0,115,97,0,0,0,0,0,0,0,1,0,2023-12-07 06:03:21,0
0,0,69,143,0,0,0,0,0,0,0,0,0,2023-12-07 06:05:21,0
752,752,138,1,0,0,0,0,0,1,1,1,1,2023-12-07 06:07:21,0
0,0,46,65,0,0,0,0,0,0,0,0,0,2023-12-07 06:09:21,0
752,752,207,114,0,0,0,0,0,1,1,0,1,2023-12-07 06:11:21,25
0,0,92,101,0,0,0,0,0,0,0,2,0,2023-12-07 06:13:21,0
752,752,69,139,1,1,1,1,1,0,0,0,0,2023-12-07 06:15:21,0
0,0,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 06:17:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 06:19:21,0
752,752,207,114,0,0,0,0,0,0,0,1,0,2023-12-07 06:21:21,0
0,0,92,102,0,0,0,0,0,1,1,1,1,2023-12-07 06:23:21,25
0,0,69,138,0,0,0,0,0,0,0,0,0,2023-12-07 06:25:21,0
752,752,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 06:27:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 06:29:21,0
752,752,230,114,0,0,0,0,0,1,1,1,1,2023-12-07 06:31:21,25
0,0,69,95,0,0,0,0,0,0,0,1,0,2023-12-07 06:33:21,0
0,0,46,144,0,0,0,0,0,0,0,0,0,2023-12-07 06:35:21,0
0,0,138,2,0,0,0,0,0,1,0,1,0,2023-12-07 06:37:21,4
0,0,46,64,0,0,0,0,0,0,0,0,0,2023-12-07 06:39:21,0
752,752,207,114,0,0,0,0,0,1,1,0,1,2023-12-07 06:41:21,25
0,0,92,97,0,0,0,0,0,0,0,2,0,2023-12-07 06:43:21,0
752,752,69,142,0,0,0,0,0,0,0,0,0,2023-12-07 06:45:21,0
0,0,115,3,0,0,0,0,0,1,1,1,1,2023-12-07 06:47:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 06:49:21,0
752,752,184,113,2,0,0,2,2,0,0,1,0,2023-12-07 06:51:21,0
0,0,115,92,0,1,1,0,0,1,1,1,1,2023-12-07 06:53:21,25
0,0,69,148,0,0,0,0,0,0,0,0,0,2023-12-07 06:55:21,0
0,0,115,3,0,0,0,0,0,1,0,1,0,2023-12-07 06:57:21,4
0,0,46,130,0,0,0,0,0,0,0,0,0,2023-12-07 06:59:21,0
0,0,253,112,0,0,0,0,0,1,0,1,0,2023-12-07 07:01:21,29
0,0,69,96,0,0,0,0,0,0,0,1,0,2023-12-07 07:03:21,2
0,0,46,145,0,0,0,0,0,0,0,0,0,2023-12-07 07:05:21,0
752,752,138,1,0,0,0,0,0,1,1,1,1,2023-12-07 07:07:21,0
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 07:09:21,0
752,752,184,114,0,0,0,0,0,1,1,0,1,2023-12-07 07:11:21,25
0,0,115,89,0,0,0,0,0,0,0,2,0,2023-12-07 07:13:21,0
0,0,46,150,0,0,0,0,0,0,0,0,0,2023-12-07 07:15:21,0
752,752,138,2,0,0,0,0,0,1,1,1,1,2023-12-07 07:17:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 07:19:21,0
752,752,207,114,2,0,0,0,0,0,0,1,0,2023-12-07 07:21:21,0
0,0,92,97,0,1,1,1,1,1,1,1,1,2023-12-07 07:23:21,26
0,0,69,142,0,0,0,0,0,0,0,0,0,2023-12-07 07:25:21,0
752,752,115,3,0,0,0,0,0,1,1,1,1,2023-12-07 07:27:21,0
0,0,46,66,0,0,0,0,0,0,0,0,0,2023-12-07 07:29:21,0
752,752,230,113,0,0,0,0,0,1,1,1,1,2023-12-07 07:31:21,25
0,0,69,90,0,0,0,0,0,0,0,1,0,2023-12-07 07:33:21,0
0,0,46,150,0,0,0,0,0,0,0,0,0,2023-12-07 07:35:21,0
752,752,138,2,0,0,0,0,0,1,1,1,1,2023-12-07 07:37:21,0
0,0,23,127,0,0,0,0,0,0,0,0,0,2023-12-07 07:39:21,0
752,752,207,112,15,1,1,2,2,1,1,1,1,2023-12-07 07:41:21,25
0,0,115,104,0,0,0,0,0,0,0,1,0,2023-12-07 07:43:21,0
0,0,69,137,0,0,0,0,0,0,0,0,0,2023-12-07 07:45:21,0
752,752,115,1,0,0,0,0,0,1,1,1,1,2023-12-07 07:47:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 07:49:21,0
752,752,230,112,1,0,0,0,0,1,1,1,1,2023-12-07 07:51:21,25
0,0,46,102,0,1,1,1,1,0,0,1,0,2023-12-07 07:53:21,0
752,752,92,138,0,0,0,0,0,1,1,0,1,2023-12-07 07:55:21,0
0,0,115,3,0,0,0,0,0,0,0,1,0,2023-12-07 07:57:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 07:59:21,0
0,0,161,113,0,0,0,0,0,0,0,1,0,2023-12-07 08:01:21,0
752,752,161,101,0,0,0,0,0,1,1,1,1,2023-12-07 08:03:21,25
0,0,69,139,3,1,1,2,2,0,0,1,0,2023-12-07 08:05:21,0
752,752,92,3,0,1,1,1,1,1,1,0,1,2023-12-07 08:07:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 08:09:21,0
752,752,207,115,0,0,0,0,0,1,1,0,1,2023-12-07 08:11:21,25
0,0,92,96,0,0,0,0,0,0,0,2,0,2023-12-07 08:13:21,0
650,650,92,144,0,0,0,0,0,0,0,0,0,2023-12-07 08:15:21,3
102,102,115,2,0,0,0,0,0,1,1,1,1,2023-12-07 08:17:21,0
0,0,46,127,0,0,0,0,0,0,0,0,0,2023-12-07 08:19:21,0
0,0,184,114,0,0,0,0,0,0,0,1,0,2023-12-07 08:21:21,0
752,752,92,101,0,0,0,0,0,1,1,1,1,2023-12-07 08:23:21,25
0,0,92,138,0,0,0,0,0,0,0,0,0,2023-12-07 08:25:21,0
0,0,92,3,0,0,0,0,0,1,0,1,0,2023-12-07 08:27:21,4
0,0,69,128,0,0,0,0,0,0,0,0,0,2023-12-07 08:29:21,0
752,752,184,114,1,1,1,1,1,1,1,0,1,2023-12-07 08:31:21,25
0,0,115,101,0,0,0,0,0,0,0,2,0,2023-12-07 08:33:21,0
0,0,46,138,4,1,1,0,0,0,0,0,0,2023-12-07 08:35:21,0
752,752,115,3,1,1,1,1,1,1,1,1,1,2023-12-07 08:37:21,0
0,0,69,127,0,2,2,2,2,0,0,0,0,2023-12-07 08:39:21,2
0,0,207,113,1,1,1,0,0,0,0,1,0,2023-12-07 08:41:21,25
752,752,69,101,2,1,1,0,0,1,1,1,1,2023-12-07 08:43:21,0
0,0,92,139,2,0,0,1,1,0,0,1,0,2023-12-07 08:45:21,4
752,752,92,1,1,0,0,0,0,1,1,0,1,2023-12-07 08:47:21,0
0,0,46,129,0,0,0,0,0,0,0,0,0,2023-12-07 08:49:21,0
0,0,253,112,8,3,3,1,1,1,0,1,0,2023-12-07 08:51:21,29
0,0,46,100,14,2,2,4,4,0,0,1,0,2023-12-07 08:53:21,0
0,0,69,141,2,2,2,2,2,0,0,0,0,2023-12-07 08:55:21,0
752,752,138,2,9,0,0,1,1,1,1,1,1,2023-12-07 08:57:21,0
0,0,23,129,0,0,0,0,0,0,0,0,0,2023-12-07 08:59:21,0
752,752,253,318,2,0,0,0,0,1,1,1,1,2023-12-07 09:01:21,925
0,0,115,102,7,4,4,2,2,0,0,1,0,2023-12-07 09:03:21,0
0,0,23,139,6,2,2,5,5,0,0,0,0,2023-12-07 09:05:21,0
752,752,138,2,5,3,3,2,2,1,1,1,1,2023-12-07 09:07:21,0
0,0,69,127,1,1,1,1,1,0,0,0,0,2023-12-07 09:09:21,4
0,0,207,114,5,4,4,6,6,0,0,1,0,2023-12-07 09:11:21,6
0,0,69,108,6,3,3,3,3,1,0,1,0,2023-12-07 09:13:21,29
0,0,92,131,5,6,6,5,5,0,0,1,0,2023-12-07 09:15:21,5
752,752,115,2,7,5,5,7,7,1,1,0,1,2023-12-07 09:17:21,10
0,0,46,128,5,4,4,5,5,0,0,0,0,2023-12-07 09:19:21,0
752,752,253,113,8,2,2,5,5,1,1,1,1,2023-12-07 09:21:21,25
0,0,46,37,3,2,2,0,0,0,0,1,0,2023-12-07 09:23:21,1
0,0,46,140,7,5,5,3,3,0,0,0,0,2023-12-07 09:25:21,0
0,0,138,3,17,10,10,9,9,1,0,1,0,2023-12-07 09:27:21,7
0,0,23,128,5,4,4,8,8,0,0,0,0,2023-12-07 09:29:21,2
752,752,230,113,11,9,9,8,8,1,1,1,1,2023-12-07 09:31:21,27
0,0,92,95,19,11,11,7,7,0,0,1,0,2023-12-07 09:33:21,0
0,0,23,145,18,16,16,13,13,0,0,0,0,2023-12-07 09:35:21,4
752,752,138,2,13,7,7,11,11,1,1,1,1,2023-12-07 09:37:21,4
0,0,69,128,30,18,18,20,20,0,0,0,0,2023-12-07 09:39:21,10
0,0,207,113,23,14,14,16,16,0,0,1,0,2023-12-07 09:41:21,31
752,752,69,106,32,18,18,15,15,1,1,1,1,2023-12-07 09:43:21,7
0,0,92,134,26,15,15,10,10,0,0,1,0,2023-12-07 09:45:21,8
752,752,92,1,26,22,22,24,24,1,1,0,1,2023-12-07 09:47:21,22
0,0,46,129,25,12,12,14,14,0,0,0,0,2023-12-07 09:49:21,8
752,752,253,112,38,17,17,15,15,1,1,1,1,2023-12-07 09:51:21,47
0,0,46,109,41,26,26,34,34,0,0,1,0,2023-12-07 09:53:21,3
0,0,69,134,34,15,15,13,13,0,0,0,0,2023-12-07 09:55:21,11
752,752,138,2,31,22,22,26,26,1,1,1,1,2023-12-07 09:57:21,4
0,0,23,128,29,20,20,22,22,0,0,0,0,2023-12-07 09:59:21,0
752,752,253,316,26,10,10,16,16,1,1,1,1,2023-12-07 10:01:21,37
0,0,115,342,23,20,20,17,17,0,0,1,0,2023-12-07 10:03:21,1905
0,0,23,254,41,18,18,23,23,0,0,0,0,2023-12-07 10:05:21,11
752,752,138,17,36,29,29,31,31,1,1,1,1,2023-12-07 10:07:21,26
0,0,69,64,38,20,20,20,20,0,0,0,0,2023-12-07 10:09:21,12
0,0,184,114,14,15,15,12,12,0,0,1,0,2023-12-07 10:11:21,6
752,752,92,109,24,14,14,19,19,1,1,1,1,2023-12-07 10:13:21,30
0,0,92,131,12,12,12,9,9,0,0,1,0,2023-12-07 10:15:21,8
752,752,92,4,20,8,8,6,6,1,1,0,1,2023-12-07 10:17:21,4
0,0,46,128,15,8,8,8,8,0,0,0,0,2023-12-07 10:19:21,5
752,752,230,114,8,5,5,5,5,1,1,0,1,2023-12-07 10:21:21,37
0,0,69,104,14,7,7,5,5,0,0,2,0,2023-12-07 10:23:21,1
752,752,69,137,7,6,6,8,8,1,1,0,1,2023-12-07 10:25:21,5
0,0,138,4,12,7,7,6,6,0,0,1,0,2023-12-07 10:27:21,24
0,0,23,132,12,6,6,3,3,0,0,0,0,2023-12-07 10:29:21,15
0,0,230,114,15,9,9,8,8,1,0,1,0,2023-12-07 10:31:21,35
0,0,92,100,17,14,14,10,10,0,0,0,0,2023-12-07 10:33:21,4
0,0,23,140,7,6,6,8,8,0,0,1,0,2023-12-07 10:35:21,3
752,752,138,2,9,6,6,8,8,1,1,1,1,2023-12-07 10:37:21,18
0,0,69,68,1,2,2,1,1,0,0,0,0,2023-12-07 10:39:21,0
752,752,207,116,6,4,4,5,5,1,1,1,1,2023-12-07 10:41:21,69
0,0,69,101,6,2,2,5,5,0,0,0,0,2023-12-07 10:43:21,8
0,0,69,139,3,6,6,9,9,0,0,1,0,2023-12-07 10:45:21,0
752,752,115,1,12,5,5,10,10,1,1,2,1,2023-12-07 10:47:21,0
0,0,46,129,5,5,5,3,3,0,0,0,0,2023-12-07 10:49:21,2
752,752,207,114,11,10,10,9,9,1,1,0,1,2023-12-07 10:51:21,26
0,0,92,41,5,5,5,6,6,0,0,1,0,2023-12-07 10:53:21,8
752,752,69,137,8,3,3,3,3,0,0,1,0,2023-12-07 10:55:21,4
0,0,138,3,14,8,8,7,7,1,1,1,1,2023-12-07 10:57:21,189
0,0,46,515,6,4,4,2,2,0,0,0,0,2023-12-07 10:59:21,231
752,752,184,611,8,7,7,7,7,0,0,1,0,2023-12-07 11:01:21,222
0,0,138,508,3,3,3,2,2,1,1,0,1,2023-12-07 11:03:21,253
0,0,69,546,6,5,5,7,7,0,0,2,0,2023-12-07 11:05:21,249
752,752,92,435,5,2,2,1,1,1,1,0,1,2023-12-07 11:07:21,125
0,0,46,250,10,5,5,2,2,0,0,0,0,2023-12-07 11:09:21,6
752,752,207,115,3,0,0,0,0,1,1,0,1,2023-12-07 11:11:21,33
0,0,92,105,7,5,5,9,9,0,0,1,0,2023-12-07 11:13:21,8
0,0,92,133,3,4,4,3,3,0,0,1,0,2023-12-07 11:15:21,4
0,0,115,3,3,2,2,2,2,1,0,1,0,2023-12-07 11:17:21,4
0,0,46,128,8,3,3,4,4,0,0,0,0,2023-12-07 11:19:21,3
0,0,184,113,8,3,3,6,6,0,0,1,0,2023-12-07 11:21:21,3
752,752,92,103,2,5,5,6,6,1,1,0,1,2023-12-07 11:23:21,27
0,0,92,139,3,0,0,2,2,0,0,1,0,2023-12-07 11:25:21,0
0,0,92,2,3,1,1,0,0,1,0,1,0,2023-12-07 11:27:21,4
0,0,46,128,7,5,5,4,4,0,0,0,0,2023-12-07 11:29:21,0
752,752,230,114,1,2,2,3,3,1,1,0,1,2023-12-07 11:31:21,41
0,0,92,80,4,1,1,3,3,0,0,1,0,2023-12-07 11:33:21,2
0,0,46,159,3,3,3,2,2,0,0,1,0,2023-12-07 11:35:21,2
0,0,115,2,2,2,2,3,3,1,0,1,0,2023-12-07 11:37:21,4
0,0,69,128,3,2,2,3,3,0,0,0,0,2023-12-07 11:39:21,11
0,0,184,114,3,4,4,0,0,0,0,1,0,2023-12-07 11:41:21,27
752,752,92,99,2,2,2,2,2,1,1,0,1,2023-12-07 11:43:21,0
0,0,69,142,6,3,3,4,4,0,0,1,0,2023-12-07 11:45:21,0
752,752,138,1,2,4,4,6,6,1,1,1,1,2023-12-07 11:47:21,72
0,0,46,128,7,2,2,2,2,0,0,0,0,2023-12-07 11:49:21,262
752,752,184,115,1,0,0,0,0,1,1,0,1,2023-12-07 11:51:21,281
0,0,115,84,1,1,1,1,1,0,0,1,0,2023-12-07 11:53:21,255
0,0,23,156,3,0,0,1,1,0,0,1,0,2023-12-07 11:55:21,267
0,0,138,3,2,2,2,1,1,1,0,1,0,2023-12-07 11:57:21,145
0,0,69,127,3,3,3,1,1,0,0,0,0,2023-12-07 11:59:21,8
752,752,276,113,1,0,0,1,1,1,1,1,1,2023-12-07 12:01:21,929
0,0,69,72,1,1,1,1,1,0,0,0,0,2023-12-07 12:03:21,9
0,0,46,169,0,0,0,0,0,0,0,1,0,2023-12-07 12:05:21,3
0,0,138,2,0,0,0,0,0,1,0,1,0,2023-12-07 12:07:21,80
0,0,23,127,0,0,0,0,0,0,0,0,0,2023-12-07 12:09:21,0
753,753,230,112,2,0,0,0,0,1,1,1,1,2023-12-07 12:11:21,101
0,0,92,95,1,2,2,1,1,0,0,0,0,2023-12-07 12:13:21,0
0,0,46,148,1,0,0,0,0,0,0,1,0,2023-12-07 12:15:21,203
753,753,138,2,0,1,1,0,0,1,1,1,1,2023-12-07 12:17:21,313
0,0,46,128,0,0,0,0,0,0,0,0,0,2023-12-07 12:19:21,254
753,753,230,113,0,0,0,0,0,1,1,1,1,2023-12-07 12:21:21,292
0,0,69,83,2,1,1,2,2,0,0,0,0,2023-12-07 12:23:21,400
0,0,69,159,0,0,0,0,0,0,0,1,0,2023-12-07 12:25:21,1065
0,0,138,2,2,1,1,1,1,1,0,1,0,2023-12-07 12:27:21,89
0,0,23,128,0,0,0,0,0,0,0,0,0,2023-12-07 12:29:21,1
753,753,207,113,0,0,0,0,0,0,0,1,0,2023-12-07 12:31:21,76
0,0,115,90,0,0,0,0,0,1,1,0,1,2023-12-07 12:33:21,25
0,0,46,150,3,1,1,1,1,0,0,1,0,2023-12-07 12:35:21,0
