get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10232,10232,10232,10236,4033,48,402,261,48,48,245,245,48,237,48,48,141,4033,48,402,141,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 16:42:00,0
10329,10329,10328,10330,4077,48,324,267,48,48,243,243,48,237,48,48,57,4077,48,324,57,32,32,5,4,3,4,6,4,2,2,2,2023-11-03 16:44:00,8
10356,10356,10356,10356,4093,48,314,267,48,48,245,245,48,238,48,48,47,4093,48,314,47,30,30,7,6,6,6,6,6,2,2,2,2023-11-03 16:46:00,0
10281,10281,10282,10281,4059,48,402,262,48,48,244,244,48,236,48,48,140,4059,48,402,140,28,28,8,4,4,4,4,4,2,2,2,2023-11-03 16:48:00,0
10258,10258,10260,10258,4050,48,304,262,48,48,246,246,48,238,48,48,42,4050,48,304,42,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 16:50:00,0
10298,10298,10296,10298,4070,48,406,263,48,48,242,242,48,236,48,48,143,4070,48,406,143,27,27,6,3,3,3,3,3,2,2,2,2023-11-03 16:52:00,0
10240,10240,10240,10240,4036,48,312,263,48,48,254,254,48,236,48,48,49,4036,48,312,49,31,31,17,7,7,7,7,7,2,2,2,2023-11-03 16:54:00,1
10295,10295,10296,10295,4073,48,343,301,48,48,243,243,48,236,48,48,42,4073,48,343,42,65,65,7,3,3,3,22,3,2,2,2,2023-11-03 16:56:00,57
10354,10354,10352,10354,4085,48,512,446,48,48,252,252,48,238,48,48,66,4085,48,512,66,210,210,14,4,3,4,95,4,2,2,2,2023-11-03 16:58:00,278
10351,10351,10352,10347,4089,48,679,633,48,48,248,248,48,238,48,48,46,4089,48,679,46,397,397,10,3,3,3,188,3,2,2,2,2023-11-03 17:00:00,555
10260,10260,10261,10260,4047,48,626,578,48,48,247,247,48,236,48,48,48,4047,48,626,48,343,343,11,7,6,7,163,7,2,2,2,2023-11-03 17:02:00,469
10302,10302,10300,10302,4065,48,543,493,48,48,248,248,48,238,48,48,50,4065,48,543,50,259,259,10,3,3,3,119,3,2,2,2,2023-11-03 17:04:00,348
10372,10372,10373,10372,4091,48,321,265,48,48,248,248,48,237,48,48,56,4091,48,321,56,28,28,9,4,4,4,4,4,2,2,2,2023-11-03 17:06:00,2
10309,10309,10310,10309,4069,44,404,262,44,44,247,247,44,237,44,44,142,4069,44,404,142,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 17:08:00,0
10346,10346,10344,10346,4083,48,321,267,48,48,247,247,48,238,48,48,54,4083,48,321,54,31,31,9,7,7,7,7,7,2,2,2,2023-11-03 17:10:00,0
10284,10284,10285,10284,4059,48,314,266,48,48,240,240,48,237,48,48,48,4059,48,314,48,31,31,3,3,3,3,5,3,2,2,2,2023-11-03 17:12:00,6
10353,10353,10354,10353,4083,48,317,263,48,48,247,247,48,238,48,48,54,4083,48,317,54,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 17:14:00,0
10342,10342,10340,10342,4082,48,310,264,48,48,244,244,48,237,48,48,46,4082,48,310,46,28,28,7,4,3,4,4,4,2,2,2,2023-11-03 17:16:00,1
10206,10206,10207,10206,4022,48,421,262,48,48,244,244,48,234,48,48,159,4022,48,421,159,30,30,9,6,6,6,6,6,2,2,2,2023-11-03 17:18:00,1
10321,10321,10320,10321,4075,48,313,262,48,48,244,244,48,237,48,48,51,4075,48,313,51,28,28,6,4,3,4,4,4,2,2,2,2023-11-03 17:20:00,2
10326,10326,10326,10326,4068,48,313,263,48,48,253,253,48,237,48,48,50,4068,48,313,50,27,27,16,3,3,3,3,3,2,2,2,2023-11-03 17:22:00,3
10305,10305,10307,10305,4072,48,299,265,48,48,248,248,48,237,48,48,34,4072,48,299,34,30,30,11,4,4,4,5,4,2,2,2,2023-11-03 17:24:00,5
10341,10341,10339,10341,4079,48,315,265,48,48,251,251,48,238,48,48,50,4079,48,315,50,30,30,11,6,6,6,6,6,2,2,2,2023-11-03 17:26:00,2
10317,10317,10317,10317,4079,48,397,263,48,48,240,240,48,238,48,48,134,4079,48,397,134,28,28,2,4,4,4,4,4,2,2,2,2023-11-03 17:28:00,0
10345,10345,10348,10345,4089,48,311,263,48,48,242,242,48,236,48,48,48,4089,48,311,48,27,27,6,3,3,3,3,3,2,2,2,2023-11-03 17:30:00,0
10327,10327,10325,10327,4080,48,408,268,48,48,241,241,48,238,48,48,140,4080,48,408,140,31,31,3,7,6,7,7,7,2,2,2,2023-11-03 17:32:00,1
10257,10257,10257,10257,4047,48,302,260,48,48,243,243,48,236,48,48,42,4047,48,302,42,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 17:34:00,0
10382,10382,10381,10382,4097,48,323,264,48,48,247,247,48,239,48,48,59,4097,48,323,59,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 17:36:00,0
10321,10321,10322,10321,4075,48,312,263,48,48,242,242,48,238,48,48,49,4075,48,312,49,28,28,4,4,3,4,4,4,2,2,2,2023-11-03 17:38:00,1
10339,10339,10339,10339,4078,46,322,266,46,46,244,244,46,236,46,46,56,4078,46,322,56,31,31,8,7,7,7,7,7,2,2,2,2023-11-03 17:40:00,0
10326,10326,10328,10326,4074,47,313,263,47,47,248,248,47,238,47,48,50,4074,47,313,50,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 17:42:00,0
10245,10245,10243,10245,4041,47,307,260,47,47,246,246,47,234,47,46,47,4041,47,307,47,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 17:44:00,1
10361,10361,10362,10361,4094,48,310,264,48,48,250,250,48,238,48,48,46,4094,48,310,46,28,28,10,4,4,4,4,4,2,2,2,2023-11-03 17:46:00,1
10331,10331,10329,10331,4085,48,298,266,48,48,244,244,48,238,48,48,32,4085,48,298,32,30,30,4,6,6,6,6,6,2,2,2,2023-11-03 17:48:00,2
10323,10323,10324,10322,4071,48,320,264,48,48,244,244,48,236,48,48,56,4071,48,320,56,28,28,8,4,3,4,4,4,2,2,2,2023-11-03 17:50:00,1
10358,10358,10359,10359,4096,48,402,263,48,48,248,248,48,238,48,48,139,4096,48,402,139,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 17:52:00,0
10350,10350,10349,10350,4076,48,324,266,48,48,250,250,48,238,48,48,58,4076,48,324,58,31,31,12,7,6,7,7,7,2,2,2,2023-11-03 17:54:00,1
10365,10365,10364,10365,4087,48,323,263,48,48,248,248,48,237,48,48,60,4087,48,323,60,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 17:56:00,1
10370,10370,10370,10370,4098,48,310,265,48,48,245,245,48,237,48,48,45,4098,48,310,45,28,28,8,4,4,4,4,4,2,2,2,2023-11-03 17:58:00,2
10305,10305,10306,10305,4054,48,321,262,48,48,246,246,48,237,48,48,59,4054,48,321,59,27,27,8,3,3,3,3,3,2,2,2,2023-11-03 18:00:00,5
10317,10317,10317,10317,4066,48,322,265,48,48,250,250,48,237,48,48,57,4066,48,322,57,31,31,13,7,7,7,7,7,2,2,2,2023-11-03 18:02:00,0
10346,10346,10345,10346,4078,48,323,262,48,48,249,249,48,237,48,48,61,4078,48,323,61,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 18:04:00,0
10371,10371,10371,10371,4098,48,307,265,48,48,244,244,48,238,48,48,42,4098,48,307,42,27,27,6,3,3,3,3,3,2,2,2,2023-11-03 18:06:00,0
10367,10367,10368,10367,4089,48,431,264,48,48,251,251,48,237,48,48,167,4089,48,431,167,28,28,14,4,3,4,4,4,2,2,2,2023-11-03 18:08:00,1
10161,10161,10161,10161,4009,48,322,261,48,48,241,241,48,234,48,48,61,4009,48,322,61,30,30,6,6,6,6,6,6,2,2,2,2023-11-03 18:10:00,0
10239,10239,10241,10239,4047,46,412,262,46,46,244,244,46,236,46,46,150,4047,46,412,150,28,28,8,4,3,4,4,4,2,2,2,2023-11-03 18:12:00,1
10259,10259,10257,10259,4051,48,308,261,48,48,247,247,48,237,48,48,47,4051,48,308,47,27,27,10,3,3,3,3,3,2,2,2,2023-11-03 18:14:00,0
10251,10251,10252,10251,4049,47,313,262,46,46,248,248,46,236,46,48,51,4049,46,313,51,28,28,12,4,4,4,4,4,2,2,2,2023-11-03 18:16:00,4
10266,10266,10265,10266,4063,47,454,262,48,48,251,251,48,238,48,46,192,4063,48,454,141,28,28,12,3,3,3,4,4,2,2,2,2023-11-03 18:18:00,53
10246,10246,10245,10246,4053,48,297,266,48,48,247,247,48,236,48,48,31,4053,48,297,31,31,31,11,7,7,7,7,7,2,2,2,2023-11-03 18:20:00,0
10196,10196,10198,10196,4024,48,410,259,48,48,247,247,48,236,48,48,151,4024,48,410,151,27,27,11,3,3,3,3,3,2,2,2,2023-11-03 18:22:00,0
10341,10341,10339,10341,4091,48,300,264,48,48,242,242,48,238,48,48,36,4091,48,300,36,28,28,4,4,3,4,4,4,2,2,2,2023-11-03 18:24:00,1
10337,10337,10338,10338,4080,48,313,266,48,48,247,247,48,236,48,48,47,4080,48,313,47,30,30,11,6,6,6,6,6,2,2,2,2023-11-03 18:26:00,0
10315,10315,10314,10315,4070,48,403,262,48,48,247,247,48,238,48,48,141,4070,48,403,141,27,27,9,3,3,3,3,3,2,2,2,2023-11-03 18:28:00,0
10352,10352,10353,10352,4090,48,305,264,48,48,243,243,48,236,48,48,41,4090,48,305,41,28,28,7,4,3,4,4,4,2,2,2,2023-11-03 18:30:00,7
10351,10351,10350,10353,4089,48,410,263,48,48,245,245,48,238,48,48,147,4089,48,410,147,27,27,7,3,3,3,3,3,2,2,2,2023-11-03 18:32:00,6
10348,10348,10349,10348,4072,48,341,268,48,48,248,248,48,238,48,48,73,4072,48,341,73,32,32,9,8,8,8,8,8,2,2,2,2023-11-03 18:34:00,5
10391,10391,10390,10391,4061,48,377,262,48,48,263,263,48,236,48,48,115,4061,48,377,115,27,27,27,3,3,3,3,3,2,2,2,2023-11-03 18:36:00,0
10416,10416,10418,10416,4080,48,469,262,48,48,266,266,48,238,48,48,207,4080,48,469,207,27,27,28,3,3,3,3,3,2,2,2,2023-11-03 18:38:00,0
10333,10333,10332,10333,4047,48,377,262,48,48,255,255,48,235,48,48,115,4047,48,377,115,28,28,18,4,3,4,4,4,2,2,2,2023-11-03 18:40:00,5
10375,10375,10376,10375,4059,48,479,265,48,48,262,262,48,237,48,48,214,4059,48,479,214,30,30,25,6,6,6,6,6,2,2,2,2023-11-03 18:42:00,2
10421,10421,10421,10421,4075,46,388,264,46,46,260,260,46,236,46,48,124,4075,46,388,124,28,28,24,4,3,4,4,4,2,2,2,2023-11-03 18:44:00,1
10440,10440,10438,10440,4088,48,383,263,48,48,263,263,48,238,48,46,120,4088,48,383,120,27,27,23,3,3,3,3,3,2,2,2,2023-11-03 18:46:00,2
10394,10394,10395,10394,4074,48,367,262,48,48,258,258,48,237,48,48,105,4074,48,367,105,28,28,21,4,4,4,4,4,2,2,2,2023-11-03 18:48:00,0
10375,10375,10375,10375,4073,48,353,265,48,48,255,255,48,237,48,48,88,4073,48,353,88,30,30,18,6,6,6,6,6,2,2,2,2023-11-03 18:50:00,0
10377,10377,10379,10377,4058,48,474,262,48,48,260,260,48,236,46,48,212,4058,48,474,212,28,28,24,4,4,4,4,4,2,2,2,2023-11-03 18:52:00,0
10407,10407,10404,10407,4071,46,374,260,46,46,262,262,46,239,48,46,114,4071,46,374,114,24,24,22,0,0,0,0,0,2,2,2,2023-11-03 18:54:00,1
10422,10422,10422,10422,4076,48,389,260,48,48,256,256,48,236,48,48,129,4076,48,389,129,24,24,20,0,0,0,0,0,2,2,2,2023-11-03 18:56:00,0
10419,10419,10420,10419,4079,48,477,258,48,48,259,259,48,238,48,48,219,4079,48,477,219,24,24,21,0,0,0,0,0,2,2,2,2023-11-03 18:58:00,0
10405,10405,10404,10405,4073,48,380,260,48,48,256,256,48,236,48,48,120,4073,48,380,120,24,24,20,0,0,0,0,0,2,2,2,2023-11-03 19:00:00,0
10354,10354,10354,10354,4054,48,370,259,48,48,254,254,48,238,48,48,111,4054,48,370,111,24,24,16,0,0,0,0,0,2,2,2,2023-11-03 19:02:00,0
10378,10378,10380,10378,4084,48,330,260,48,48,259,259,48,237,48,48,70,4084,48,330,70,24,24,22,0,0,0,0,0,2,2,2,2023-11-03 19:04:00,0
10327,10327,10327,10327,4060,48,340,257,48,48,256,256,48,236,48,48,83,4060,48,340,83,23,23,20,0,0,0,0,0,2,2,2,2023-11-03 19:06:00,0
10482,10482,10480,10482,4117,48,368,262,48,48,261,261,48,239,48,48,106,4117,48,368,106,24,24,22,0,0,0,0,0,2,2,2,2023-11-03 19:08:00,0
10398,10398,10401,10398,4073,48,378,263,48,48,258,258,48,237,48,48,115,4073,48,378,115,27,27,21,3,3,3,3,3,2,2,2,2023-11-03 19:10:00,0
10448,10448,10445,10448,4089,48,483,263,48,48,263,263,48,238,48,48,220,4089,48,483,220,27,27,25,3,3,3,3,3,2,2,2,2023-11-03 19:12:00,0
10420,10420,10421,10420,4090,48,372,260,48,48,252,252,48,236,48,48,112,4090,48,372,112,25,25,16,1,0,1,1,1,2,2,2,2023-11-03 19:14:00,1
10323,10323,10326,10323,4050,48,367,263,48,48,260,260,48,238,48,48,104,4050,48,367,104,30,30,22,6,6,6,6,6,2,2,2,2023-11-03 19:16:00,0
10361,10361,10357,10361,4064,48,472,263,48,48,257,257,48,236,48,48,209,4064,48,472,209,27,27,21,3,3,3,3,3,2,2,2,2023-11-03 19:18:00,0
10294,10294,10296,10294,4042,46,359,261,46,46,258,258,46,236,46,46,98,4042,46,359,98,28,28,22,4,3,4,4,4,2,2,2,2023-11-03 19:20:00,3
10216,10216,10215,10216,4002,48,466,259,48,48,256,256,48,235,48,48,207,4002,48,466,207,28,28,21,3,3,3,3,3,2,2,2,2023-11-03 19:22:00,0
10320,10320,10320,10320,4049,48,371,264,48,48,262,262,48,236,48,48,107,4049,48,371,107,31,31,26,7,7,7,7,7,2,2,2,2023-11-03 19:24:00,0
10323,10323,10323,10323,4049,48,376,261,48,48,253,253,48,236,48,48,115,4049,48,376,115,27,27,16,3,3,3,3,3,2,2,2,2023-11-03 19:26:00,1
10340,10340,10339,10340,4057,46,374,263,46,46,255,255,46,238,46,46,111,4057,46,374,111,28,28,17,4,4,4,4,4,2,2,2,2023-11-03 19:28:00,0
10373,10373,10373,10373,4064,48,387,260,48,48,252,252,48,236,48,48,127,4064,48,387,127,26,26,16,3,3,3,3,3,2,2,2,2023-11-03 19:30:00,2
10457,10457,10457,10457,4103,48,480,269,48,48,261,261,48,239,48,48,211,4103,48,480,211,31,31,21,7,6,7,7,7,2,2,2,2023-11-03 19:32:00,2
10413,10413,10415,10413,4077,48,380,261,48,48,260,260,48,236,48,48,119,4077,48,380,119,27,27,24,3,3,3,3,3,2,2,2,2023-11-03 19:34:00,0
10398,10398,10396,10398,4071,48,371,263,48,48,262,262,48,238,48,48,108,4071,48,371,108,27,27,23,3,3,3,3,3,2,2,2,2023-11-03 19:36:00,3
10403,10403,10403,10403,4072,48,380,263,48,48,254,254,48,236,48,48,117,4072,48,380,117,28,28,16,4,3,4,4,4,2,2,2,2023-11-03 19:38:00,3
10393,10393,10394,10393,4073,48,367,266,48,48,252,252,48,238,48,48,101,4073,48,367,101,31,31,14,7,7,7,7,7,2,2,2,2023-11-03 19:40:00,0
10371,10371,10371,10371,4069,48,461,263,48,48,258,258,48,236,48,48,198,4069,48,461,198,27,27,22,3,3,3,3,3,2,2,2,2023-11-03 19:42:00,0
10422,10422,10421,10422,4079,48,369,262,48,48,263,263,48,238,48,48,107,4079,48,369,107,27,27,24,3,3,3,3,3,2,2,2,2023-11-03 19:44:00,1
10401,10401,10402,10401,4081,48,360,264,48,48,262,262,48,238,48,48,96,4081,48,360,96,28,28,24,4,4,4,4,4,2,2,2,2023-11-03 19:46:00,0
10384,10384,10384,10384,4069,48,466,264,48,48,254,254,48,236,48,48,202,4069,48,466,202,30,30,18,6,6,6,6,6,2,2,2,2023-11-03 19:48:00,2
10399,10399,10399,10399,4068,48,376,264,48,48,259,259,48,237,48,48,112,4068,48,376,112,28,28,22,4,3,4,4,4,2,2,2,2023-11-03 19:50:00,1
10414,10414,10413,10414,4088,48,468,263,48,48,254,254,48,237,48,48,205,4088,48,468,205,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 19:52:00,0
10339,10339,10339,10339,4049,46,373,265,46,46,264,264,46,237,46,46,108,4049,46,373,108,31,31,26,7,6,7,7,7,2,2,2,2023-11-03 19:54:00,2
10456,10456,10456,10456,4109,48,365,265,48,48,259,259,48,238,48,48,100,4109,48,365,100,27,27,20,3,3,3,3,3,2,2,2,2023-11-03 19:56:00,3
10411,10411,10411,10411,4076,48,479,262,48,48,258,258,48,238,48,48,217,4076,48,479,217,28,28,18,4,4,4,4,4,2,2,2,2023-11-03 19:58:00,2
10397,10397,10398,10397,4071,48,379,262,48,48,254,254,48,237,48,48,117,4071,48,379,117,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 20:00:00,0
10391,10391,10391,10391,4075,48,471,267,48,48,261,261,48,237,48,48,204,4075,48,471,204,31,31,24,7,7,7,7,7,2,2,2,2023-11-03 20:02:00,0
10429,10429,10431,10429,4089,48,381,263,46,46,254,254,46,237,46,48,118,4089,46,381,118,27,27,16,3,3,3,3,3,2,2,2,2023-11-03 20:04:00,1
10395,10395,10393,10395,4081,46,362,262,48,48,251,251,48,238,48,46,100,4081,48,362,100,27,27,12,3,3,3,3,3,2,2,2,2023-11-03 20:06:00,1
10447,10447,10448,10447,4103,48,466,265,48,48,260,260,48,238,48,48,201,4103,48,466,201,28,28,22,4,3,4,4,4,2,2,2,2023-11-03 20:08:00,1
10440,10440,10439,10440,4098,48,373,267,48,48,254,254,48,238,48,48,106,4098,48,373,106,30,30,15,6,6,6,6,6,2,2,2,2023-11-03 20:10:00,3
10384,10384,10383,10384,4067,48,470,263,48,48,263,263,48,236,48,48,207,4067,48,470,207,28,28,27,4,3,4,4,4,2,2,2,2023-11-03 20:12:00,1
10433,10433,10433,10433,4099,48,368,264,48,48,256,256,48,239,48,48,104,4099,48,368,104,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 20:14:00,0
10307,10307,10311,10307,4050,48,343,264,48,48,266,266,48,237,48,48,79,4050,48,343,79,31,31,27,7,7,7,7,7,2,2,2,2023-11-03 20:16:00,2
10397,10397,10395,10397,4079,48,416,264,48,48,254,254,48,238,48,48,152,4079,48,416,101,28,28,15,3,3,3,4,4,2,2,2,2023-11-03 20:18:00,53
10390,10390,10388,10390,4072,48,369,263,48,48,257,257,48,237,48,48,106,4072,48,369,106,28,28,19,4,4,4,4,4,2,2,2,2023-11-03 20:20:00,1
10402,10402,10406,10402,4075,48,485,262,48,48,255,255,48,239,48,48,223,4075,48,485,223,27,27,15,3,3,3,3,3,2,2,2,2023-11-03 20:22:00,1
10411,10411,10407,10411,4092,48,361,267,48,48,255,255,48,238,48,48,94,4092,48,361,94,31,31,17,7,6,7,7,7,2,2,2,2023-11-03 20:24:00,1
10371,10371,10375,10371,4065,47,361,262,47,47,260,260,47,237,47,48,99,4065,47,361,99,27,27,23,3,3,3,3,3,2,2,2,2023-11-03 20:26:00,0
10447,10447,10444,10447,4103,48,471,264,48,48,260,260,48,238,48,47,207,4103,48,471,207,27,27,21,3,3,3,3,3,2,2,2,2023-11-03 20:28:00,1
10384,10384,10384,10384,4071,47,363,263,47,47,261,261,47,238,47,47,100,4071,47,363,100,28,28,23,4,3,4,4,4,2,2,2,2023-11-03 20:30:00,1
10374,10374,10374,10374,4077,48,456,267,48,48,260,260,48,236,48,48,189,4077,48,456,189,31,31,24,7,7,7,7,7,2,2,2,2023-11-03 20:32:00,0
10408,10408,10410,10407,4081,48,365,263,48,48,259,259,48,238,48,48,102,4081,48,365,102,27,27,21,3,3,3,3,3,2,2,2,2023-11-03 20:34:00,0
10418,10418,10417,10419,4074,48,383,263,48,48,254,254,48,239,48,48,120,4074,48,383,120,27,27,15,3,3,3,3,3,2,2,2,2023-11-03 20:36:00,0
10369,10369,10368,10369,4048,48,380,264,48,48,258,258,48,237,48,48,116,4048,48,380,116,28,28,21,4,4,4,4,4,2,2,2,2023-11-03 20:38:00,0
10409,10409,10408,10409,4072,48,379,267,48,48,252,252,48,239,48,48,112,4072,48,379,112,30,30,13,6,6,6,6,6,2,2,2,2023-11-03 20:40:00,0
10284,10284,10285,10284,4015,46,576,262,46,46,259,259,46,235,46,46,314,4015,46,576,314,28,28,24,4,3,4,4,4,2,2,2,2023-11-03 20:42:00,3
10430,10430,10430,10430,4084,48,375,263,48,48,257,257,48,238,48,48,112,4084,48,375,112,27,27,19,3,3,3,3,3,2,2,2,2023-11-03 20:44:00,0
10431,10431,10430,10431,4079,48,389,264,48,48,259,259,48,238,48,48,125,4079,48,389,125,28,28,21,4,3,4,4,4,2,2,2,2023-11-03 20:46:00,1
10391,10391,10392,10391,4070,48,468,265,48,48,265,265,48,237,48,48,203,4070,48,468,203,30,30,28,6,6,6,6,6,2,2,2,2023-11-03 20:48:00,0
10360,10360,10362,10360,4049,48,378,262,48,48,254,254,48,236,48,48,116,4049,48,378,116,28,28,18,4,4,4,4,4,2,2,2,2023-11-03 20:50:00,0
10435,10435,10433,10435,4090,48,480,263,48,48,261,261,48,239,48,48,217,4090,48,480,217,27,27,21,3,3,3,3,3,2,2,2,2023-11-03 20:52:00,1
10432,10432,10431,10432,4089,48,387,268,48,48,257,257,48,237,48,48,119,4089,48,387,119,31,31,19,7,7,7,7,7,2,2,2,2023-11-03 20:54:00,1
10388,10388,10389,10388,4069,48,375,262,48,48,262,262,48,238,48,48,113,4069,48,375,113,27,27,24,3,3,3,3,3,2,2,2,2023-11-03 20:56:00,0
10411,10411,10410,10411,4077,48,485,262,48,48,261,261,48,237,48,48,223,4077,48,485,223,27,27,23,3,3,3,3,3,2,2,2,2023-11-03 20:58:00,1
10353,10353,10355,10353,4067,47,367,263,47,47,255,255,47,237,47,47,104,4067,47,367,104,28,28,18,4,3,4,4,4,2,2,2,2023-11-03 21:00:00,1
10352,10352,10351,10352,4068,47,362,265,47,47,255,255,47,237,47,47,97,4068,47,362,97,30,30,18,6,6,6,6,6,2,2,2,2023-11-03 21:02:00,0
10439,10439,10438,10439,4098,48,372,265,48,48,262,262,48,238,48,48,107,4098,48,372,107,28,28,24,4,3,4,4,4,2,2,2,2023-11-03 21:04:00,3
10270,10270,10270,10269,4032,48,343,260,48,48,251,251,48,235,48,48,83,4032,48,343,83,27,27,15,3,3,3,3,3,2,2,2,2023-11-03 21:06:00,1
10412,10412,10415,10413,4091,48,464,264,48,48,253,253,48,237,48,48,200,4091,48,464,200,28,28,16,4,4,4,4,4,2,2,2,2023-11-03 21:08:00,0
10404,10404,10401,10404,4079,48,378,266,48,48,259,259,48,239,48,48,112,4079,48,378,112,30,30,20,6,6,6,6,6,2,2,2,2023-11-03 21:10:00,2
10413,10413,10413,10413,4087,48,368,264,48,48,257,257,48,237,48,48,104,4087,48,368,104,28,28,20,4,4,4,4,4,2,2,2,2023-11-03 21:12:00,0
10439,10439,10439,10439,4084,48,386,262,48,48,262,262,48,237,48,48,124,4084,48,386,124,27,27,25,3,3,3,3,3,2,2,2,2023-11-03 21:14:00,0
10364,10364,10365,10364,4065,47,367,263,47,47,255,255,47,237,47,47,104,4065,47,367,104,28,28,17,4,3,4,4,4,2,2,2,2023-11-03 21:16:00,4
10383,10383,10382,10383,4062,48,476,264,48,48,257,257,48,237,48,48,212,4062,48,476,212,30,30,20,6,6,6,6,6,2,2,2,2023-11-03 21:18:00,2
10355,10355,10356,10355,4061,47,366,261,47,47,257,257,47,236,47,47,105,4061,47,366,105,27,27,20,3,3,3,3,3,2,2,2,2023-11-03 21:20:00,1
10403,10403,10403,10403,4068,48,376,263,48,48,269,269,48,237,48,48,113,4068,48,376,113,28,28,31,4,3,4,4,4,2,2,2,2023-11-03 21:22:00,4
10387,10387,10386,10387,4068,48,374,267,48,48,259,259,48,237,48,48,107,4068,48,374,107,31,31,22,7,7,7,7,7,2,2,2,2023-11-03 21:24:00,0
10437,10437,10439,10437,4087,48,390,263,48,48,258,258,48,237,48,48,127,4087,48,390,127,27,27,20,3,3,3,3,3,2,2,2,2023-11-03 21:26:00,1
10365,10365,10364,10365,4064,48,458,261,48,48,255,255,48,237,48,48,197,4064,48,458,197,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 21:28:00,1
10407,10407,10408,10407,4074,48,385,263,48,48,254,254,48,237,48,48,122,4074,48,385,122,28,28,16,4,4,4,4,4,2,2,2,2023-11-03 21:30:00,3
10379,10379,10377,10379,4074,48,466,266,48,48,255,255,48,237,48,48,200,4074,48,466,200,30,30,18,6,6,6,6,6,2,2,2,2023-11-03 21:32:00,0
10317,10317,10317,10317,4039,46,383,260,46,46,262,262,46,235,46,46,123,4039,46,383,123,28,28,26,4,3,4,4,4,2,2,2,2023-11-03 21:34:00,2
10404,10404,10404,10404,4067,48,377,263,48,48,272,272,48,237,48,48,114,4067,48,377,114,27,27,35,3,3,3,3,3,2,2,2,2023-11-03 21:36:00,0
10423,10423,10425,10423,4082,48,384,263,48,48,259,259,48,237,48,48,121,4082,48,384,121,28,28,20,4,3,4,4,4,2,2,2,2023-11-03 21:38:00,3
10438,10438,10436,10438,4088,48,384,266,48,48,259,259,48,238,48,48,118,4088,48,384,118,30,30,20,6,6,6,6,6,2,2,2,2023-11-03 21:40:00,1
10399,10399,10399,10399,4068,48,481,264,48,48,262,262,48,236,48,48,217,4068,48,481,217,28,28,25,4,4,4,4,4,2,2,2,2023-11-03 21:42:00,3
10434,10434,10434,10434,4093,48,383,263,48,48,255,255,48,238,48,48,120,4093,48,383,120,27,27,17,3,3,3,3,3,2,2,2,2023-11-03 21:44:00,0
10435,10435,10435,10435,4088,48,377,267,48,48,261,261,48,239,48,48,110,4088,48,377,110,31,31,22,7,7,7,7,7,2,2,2,2023-11-03 21:46:00,0
10405,10405,10406,10405,4076,48,371,263,48,48,262,262,48,236,48,48,108,4076,48,371,108,27,27,25,3,3,3,3,3,2,2,2,2023-11-03 21:48:00,1
10412,10412,10411,10412,4085,48,363,263,48,48,258,258,48,238,48,48,100,4085,48,363,100,27,27,20,3,3,3,3,3,2,2,2,2023-11-03 21:50:00,0
10392,10392,10393,10392,4071,47,385,264,47,47,251,251,47,237,47,47,121,4071,47,385,121,28,28,14,4,3,4,4,4,2,2,2,2023-11-03 21:52:00,1
10367,10367,10366,10367,4061,48,350,264,48,48,268,268,48,237,48,48,86,4061,48,350,86,30,30,31,6,6,6,6,6,2,2,2,2023-11-03 21:54:00,2
10405,10405,10405,10405,4089,48,358,264,48,48,254,254,48,238,48,48,94,4089,48,358,94,28,28,16,4,3,4,4,4,2,2,2,2023-11-03 21:56:00,1
